episode,reward,curriculum_level
203,1.9203184222592051,1
204,1.5628405840765878,1
205,1.5760437117418524,1
206,1.5826169646730988,1
207,1.5753480999945844,1
208,1.5731126850455888,1
209,1.9043552494996292,1
210,1.5761907143295453,1
211,1.2404797236008807,1
212,1.8765122694684964,1
213,1.2546098383313422,1
214,1.5844383048072583,1
215,1.5794723501290497,1
216,1.5839507684069083,1
217,1.5921403264308838,1
218,1.5624320912702963,1
219,1.5691617076092648,1
220,1.589279857390526,1
221,2.2602286053169047,1
222,1.2472905830567969,1
223,1.5741567970034744,1
224,2.8474643822864922,1
225,1.567002343707629,1
226,1.5773925559101838,1
227,1.5820124981166939,1
228,1.5783427222906758,1
229,2.539917390227091,1
230,1.5835217026671302,1
231,1.5841246947739491,1
232,1.5798904845461577,1
233,1.8959577104816436,1
234,1.5892121410023194,1
235,1.5754011361581721,1
236,2.204531124017472,1
237,1.9096101052581336,1
238,1.889365109933868,1
239,1.8891280861831576,1
240,1.8974875479011108,1
241,2.5013067526137336,1
242,2.5065640284299695,1
243,2.257627498032969,1
244,3.567786640636103,1
245,3.384824992993594,1
246,5.022538398123556,1
247,4.09545917221997,1
248,4.386025084666266,1
249,3.522589130304876,1
250,4.333537687900176,1
251,4.740513199763393,1
252,10.43458028401528,1
253,5.207774071990944,1
254,3.6525924900997255,1
255,4.782943318922703,1
256,9.939221679188188,1
257,4.529732359477757,1
258,3.752314557580385,1
259,3.327882382087706,1
260,6.475872582533279,1
261,5.11349831524023,1
262,5.407155696620037,1
263,1.9551653745837905,1
264,5.871498963463733,1
265,9.945491070909016,1
266,6.6463235454408744,1
267,9.935700928289439,1
268,7.5520582863060834,1
269,4.231773258161646,1
270,5.2846999882040215,1
271,3.6946082702534273,1
272,5.173733982265997,1
273,5.282189326415089,1
274,5.698760686397755,1
275,4.245713575921638,1
276,5.853953408925519,1
277,5.7229905899132465,1
278,1.9054783990699617,1
279,5.407823807025686,1
280,3.883930564493287,1
281,4.219126857516201,1
282,6.798536922502813,1
283,5.162459778224815,1
284,3.7840002297262876,1
285,7.9369672732379914,1
286,5.46420889766115,1
287,6.04960975690066,1
288,4.89580766827836,1
289,6.608410614957732,1
290,4.631030861540625,1
291,12.580949526697298,1
292,4.103549308296477,1
293,15.632829547188225,1
294,22.085709464973736,1
295,17.894536771627898,1
296,11.319426989788246,1
297,8.161022964121145,1
298,6.348971952820621,1
299,5.326720786054551,1
300,6.611485614524764,1
301,17.602106356529948,1
302,5.2234853758352875,1
303,11.980421010526305,1
304,6.475413584433414,1
305,7.8318208423256435,1
306,5.513792905379361,1
307,8.02438382546131,1
308,9.543236536782882,1
309,7.67556348240589,1
310,8.386723397447453,1
311,8.254595210746196,1
312,6.451885477897109,1
313,7.703553038405426,1
314,10.06561417350793,1
315,8.270587360845592,1
316,4.555898752674342,1
317,3.9274923281152985,1
318,5.980885247091451,1
319,8.654010708219124,1
320,10.21073292944893,1
321,5.448521286033921,1
322,9.821716763502373,1
323,5.938044293923203,1
324,7.6726158168650995,1
325,6.0222550707981855,1
326,13.769463541936688,1
327,9.038752508834245,1
328,9.555673656779426,1
329,8.598854976078453,1
330,9.21127763649076,1
331,6.81495856642975,1
332,3.4619649711652825,1
333,8.400726982541645,1
334,6.360321847658343,1
335,8.733315419070383,1
336,6.4264811882167745,1
337,7.89624495742098,1
338,7.771823924483918,1
339,6.0948723049925,1
340,7.796844436526628,1
341,14.763603088652975,1
342,5.240507803269203,1
343,11.079582002872925,1
344,7.571642277324397,1
345,5.630367520861027,1
346,3.241187944398591,1
347,4.160849362259651,1
348,7.741375270110735,1
349,3.6649104463950044,1
350,6.073466741845677,1
351,3.311536357485587,1
352,3.752505209463919,1
353,5.325283356467163,1
354,2.6601113170917987,1
355,7.771173729745766,1
356,10.888268999717534,1
357,2.3759429289507867,1
358,4.656708775752746,1
359,5.209246645742805,1
360,3.6934142013507847,1
361,2.799518399029849,1
362,7.159072605011323,1
363,3.718880239142115,1
364,3.0502443458899156,1
365,6.082928705786166,1
366,5.84814828102962,1
367,11.599510675465872,1
368,11.724732957304202,1
369,5.569711756749474,1
370,5.098271689381111,1
371,4.274024235926828,1
372,6.120207516736826,1
373,5.193445682193661,1
374,8.518409766586569,1
375,4.205917800759747,1
376,2.260572245490548,1
377,3.244792893965298,1
378,6.222026961686741,1
379,5.766977939230895,1
380,3.074039253237584,1
381,4.6456029126044935,1
382,4.507964816859193,1
383,7.3596763412753425,1
384,5.143861159719041,1
385,7.941532626424934,1
386,7.509461496051542,1
387,15.718729777189674,1
388,3.2130953614461886,1
389,17.136895662525312,1
390,8.54048975337391,1
391,3.0053552886495494,1
392,3.473446931173184,1
393,5.650225182925508,1
394,6.190602350628133,1
395,9.30843005721757,1
396,3.651097093439783,1
397,4.007466444137327,1
398,2.984143046170159,1
399,2.859276177790793,1
400,6.0332820551049995,1
401,1.94353858226955,1
402,3.929106131020583,1
403,4.2970039636929735,1
404,5.575247450779303,1
405,3.212466252961546,1
406,4.844180037495717,1
407,4.505268991637788,1
408,3.613614145536835,1
409,4.2982879286335685,1
410,3.3986306649159816,1
411,2.2691432508448033,1
412,2.9471976298980884,1
413,4.263848043452612,1
414,5.954444222639421,1
415,3.1552656485064086,1
416,6.30016184051912,1
417,2.2326778239304526,1
418,3.672115750185415,1
419,6.708776031601858,1
420,4.026673522956479,1
421,5.5375056705365395,1
422,4.480351252959307,1
423,6.8719124752983065,1
424,2.583135693854487,1
425,12.518666026682428,1
426,5.759593179786455,1
427,5.840036659454448,1
428,3.90531113231886,1
429,4.802172446115351,1
430,5.006854472483415,1
431,5.994862628151992,1
432,5.611961629606462,1
433,2.2882461531789615,1
434,2.386492503775942,1
435,4.796369550175778,1
436,7.604366578432053,1
437,6.896137432477417,1
438,2.76666664260076,1
439,5.773733300848704,1
440,4.271802420902091,1
441,6.101475144402933,1
442,6.02183785591667,1
443,4.876596114382462,1
444,4.131985167808313,1
445,4.135359480682583,1
446,9.691733891889582,1
447,6.442038097814049,1
448,3.1206773891529007,1
449,5.596977867594677,1
450,3.929874384743359,1
451,4.902851995468893,1
452,3.6070139596837887,1
453,3.0482364215091184,1
454,5.59777165804138,1
455,4.968572303226827,1
456,4.090978714616499,1
457,5.941495210991137,1
458,5.5823913384241495,1
459,9.371764713350156,1
460,5.72530997529787,1
461,10.447353508651108,1
462,2.3064747912130406,1
463,9.188392705475351,1
464,3.89476848035363,1
465,7.679991609272937,1
466,5.625559033872403,1
467,2.2879847274931606,1
468,21.705988725175647,1
469,9.812864661167474,1
470,5.539963513786404,1
471,4.472816389044446,1
472,5.8749663916264625,1
473,5.754239641400535,1
474,3.6083383205441804,1
475,9.9436403397651,1
476,4.650824544141303,1
477,6.669095390323081,1
478,5.398227059943049,1
479,3.716541528374308,1
480,7.300062941646033,1
481,5.919545101988649,1
482,5.17747280384567,1
483,4.179184275693938,1
484,6.196370464305029,1
485,2.7792377655386113,1
486,5.970858760827143,1
487,3.059103728197897,1
488,3.6110910584174576,1
489,2.2385290422397635,1
490,4.570658877324638,1
491,3.314097963689943,1
492,3.356259213986964,1
493,1.9300667374610303,1
494,4.26563385008437,1
495,3.501060437499431,1
496,1.905935930575351,1
497,2.5470544991399287,1
498,3.2735992644211658,1
499,4.2152548649248,1
500,3.41762684067851,1
501,1.8932308158651245,1
502,4.206940211046764,1
503,2.2639346712786237,1
504,1.571899236248372,1
505,1.92856955026311,1
506,2.271495325015933,1
507,4.257765289394551,1
508,2.316557620845522,1
509,4.3889999699387285,1
510,2.3159734392269806,1
511,2.670517937228015,1
512,2.3286770020892593,1
513,3.920206999387382,1
514,1.9262527664163756,1
515,2.2863040456421255,1
516,1.9462356697760628,1
517,2.2954402314013356,1
518,1.5960428668713686,1
519,1.9394782298233397,1
520,2.6973066387992253,1
521,2.3309789335706506,1
522,1.2552323984204607,1
523,1.9231924726977714,1
524,3.162297469971232,1
525,2.6958012492156342,1
526,1.9470937449488166,1
527,1.942575121535921,1
528,1.9359848341643309,1
529,2.2566879434339384,1
530,1.9261030696305177,1
531,2.3550407805121822,1
532,4.60827773250155,1
533,4.170683740935851,1
534,1.9661196294069723,1
535,2.9633867798386464,1
536,3.113001035084335,1
537,2.7587639790767318,1
538,1.5913339497521306,1
539,2.6620253523996142,1
540,3.8321636800854426,1
541,7.284304278519328,1
542,1.928030923142797,1
543,5.631687195750699,1
544,5.766893878099153,1
545,2.9591261114901455,1
546,5.663216537800662,1
547,2.94989655205372,1
548,3.836930854808411,1
549,9.409190665307301,1
550,4.972366497067863,1
551,5.642759435202968,1
552,5.889875536341494,1
553,4.647748447879751,1
554,2.9278417811458852,1
555,1.9153264958732488,1
556,3.675941332003963,1
557,2.7252076408154227,1
558,5.941922210405405,1
559,1.907225606488412,1
560,2.2967064577298677,1
561,1.9327704508380734,1
562,5.510522620513735,1
563,2.3314160679369538,1
564,5.096048523515938,1
565,2.6912665613106093,1
566,5.0752497710338025,1
567,4.998120056509921,1
568,4.502106959020261,1
569,3.6874300542474927,1
570,12.234167793585751,1
571,11.12197337516644,1
572,4.419608891685385,1
573,2.42983863781857,1
574,3.0666766700665224,1
575,4.535706587959009,1
576,3.5126807906502284,1
577,3.707422259602219,1
578,3.7159966175102124,1
579,2.632342594011574,1
580,3.0680039578814786,1
581,4.208835877757696,1
582,4.251887958345119,1
583,9.762931885200514,1
584,4.675811004774911,1
585,3.4630218488868802,1
586,8.14589740446148,1
587,3.2723255780059732,1
588,3.5271428856577915,1
589,16.09443682435669,1
590,16.39130805038528,1
591,2.8736848977866054,1
592,3.6433779903313086,1
593,3.0476748215446197,1
594,1.9861041639933619,1
595,2.7345405373228133,1
596,4.242850697292582,1
597,8.733631898576306,1
598,10.001995538524318,1
599,4.67363331630373,1
600,4.15345134930403,1
601,8.45010239718429,1
602,10.457637023147083,1
603,8.69412489374945,1
604,4.292557443083327,1
605,6.8224740147394085,1
606,3.8246473596280364,1
607,5.274940393991233,1
608,8.067093736675991,1
609,3.3205381065175352,1
610,2.8701457149025282,1
611,9.523267269373331,1
612,4.203973663196026,1
613,4.586535133524308,1
614,4.327030428620132,1
615,5.629593755020815,1
616,3.677400261830573,1
617,3.321325944969219,1
618,10.769373227422797,1
619,7.100057072305845,1
620,9.961982148837555,1
621,5.139562829407047,1
622,4.603881049772305,1
623,3.498479042023135,1
624,7.727943238726712,1
625,8.384692352028962,1
626,11.105152938835058,1
627,2.7844607450887953,1
628,8.713229843533668,1
629,5.00842798236262,1
630,4.939931629676082,1
631,3.657272079718438,1
632,21.420751969940518,1
633,4.831815641029917,1
634,6.503753906688636,1
635,3.1859401761368247,1
636,4.932626298626547,1
637,9.966497839030165,1
638,6.037116228836963,1
639,11.710588198119847,1
640,11.520961100378688,1
641,9.38163017886407,1
642,6.209326078789124,1
643,5.017035374193824,1
644,3.774815272044584,1
645,6.062228149743412,1
646,4.481715024434904,1
647,3.204351625649899,1
648,11.275952611795024,1
649,5.133175804992829,1
650,8.981112550181223,1
651,8.121323175053792,1
652,3.8138214737886154,1
653,28.99227455821886,1
654,4.235928535569132,1
655,2.463778117181449,1
656,2.8452932749605666,1
657,4.396313524395636,1
658,6.227397173140994,1
659,3.4059367145682184,1
660,6.130332096509827,1
661,3.9642469703822076,1
662,10.586373507709663,1
663,7.235462233714539,1
664,2.8868162021905643,1
665,3.8273802268920303,1
666,2.9246891006104647,1
667,5.332096873611396,1
668,3.2565110954133445,1
669,3.7590224328087816,1
670,2.403959526450789,1
671,3.8545080357351273,1
672,12.177603745222285,1
673,7.110411103563171,1
674,2.0414266763736912,1
675,5.41099624742493,1
676,16.65694041760742,1
677,15.963317796727479,1
678,5.709140095635731,1
679,14.927391509312933,1
680,7.448936174170325,1
681,26.124130658417407,1
682,5.094252414526989,1
683,5.89026968454056,1
684,8.253581378947482,1
685,5.815859097175961,1
686,12.76728866725714,1
687,4.660496383512805,1
688,6.383970288161544,1
689,10.259653782846136,1
690,16.00458099909667,1
691,5.391569378095664,1
692,7.728415974190483,1
693,5.753484624943688,1
694,3.1870024474075738,1
695,15.082584597228445,1
696,18.38126053531605,1
697,9.251964368722186,1
698,14.781158757631662,1
699,11.095956618849431,1
700,12.424704698538932,1
701,10.109379815418983,1
702,11.135116522260786,1
703,4.247944787101423,1
704,6.440182102120874,1
705,9.015118269515648,1
706,4.872986415743744,1
707,5.265149260956177,1
708,5.3674429691748955,1
709,5.82211572900304,1
710,4.008579052586949,1
711,4.638749693274081,1
712,3.924744216767992,1
713,2.5544756196520533,1
714,5.218277548152608,1
715,7.330465923140351,1
716,2.9153654956072512,1
717,4.455453367713793,1
718,3.230586952484515,1
719,1.6016350346280468,1
720,2.317413934279557,1
721,9.132225781234476,1
722,3.22085433551435,1
723,5.7167508761570645,1
724,4.149700972196131,1
725,8.367324050555707,1
726,7.310150511186217,1
727,7.588457188668812,1
728,5.828432283949363,1
729,6.405530205059441,1
730,5.6942961529753,1
731,5.095399516956977,1
732,5.49065920421803,1
733,4.543507294422838,1
734,4.162661119396599,1
735,5.146990198324695,1
736,4.014052733610777,1
737,4.08297458803489,1
738,4.6976393636866485,1
739,3.7647353424953485,1
740,1.9216035490752112,1
741,6.741886983952388,1
742,2.941516941420476,1
743,3.6863310382200227,1
744,3.319899742451207,1
745,4.455672974098177,1
746,7.021837512545263,1
747,6.097689465872781,1
748,2.8734996485983926,1
749,2.3158777026275525,1
750,5.975671473844474,1
751,4.546401158399342,1
752,4.71233867369888,1
753,1.9471198603241153,1
754,2.685205050813503,1
755,3.8930986891849724,1
756,5.103026014393448,1
757,3.267379895029192,1
758,3.863034809216644,1
759,2.2418080980750945,1
760,2.3210932945183416,1
761,2.7040985107428837,1
762,3.649593080165606,1
763,3.308817039089756,1
764,3.855071653338549,1
765,4.442940313930158,1
766,5.899320796362259,1
767,3.8642573926802424,1
768,3.1017110696130112,1
769,3.417937628140761,1
770,3.0472573521437205,1
771,5.790632519059821,1
772,5.459957002224719,1
773,4.714791127344796,1
774,4.303182736487621,1
775,6.346883703283761,1
776,4.553368935599772,1
777,4.368089701473216,1
778,3.9307163900612094,1
779,7.410302857119648,1
780,4.451731574588276,1
781,1.97446761257135,1
782,3.586687287627682,1
783,3.1475544766760906,1
784,5.673834144607936,1
785,3.5355013941738562,1
786,4.109357283236178,1
787,4.038843050778674,1
788,6.958278126672337,1
789,6.457626992907002,1
790,8.435941389441373,1
791,3.4935919576733094,1
792,5.5670730750155615,1
793,9.495888188610097,1
794,3.1043358624323636,1
795,9.54354510117215,1
796,4.252818662720594,1
797,9.209515560603332,1
798,7.9685217247773545,1
799,6.037505152180918,1
800,1.5765968529698284,1
801,5.731795153293526,1
802,4.527489179802753,1
803,4.91967396070678,1
804,7.300342151041688,1
805,5.162572241650708,1
806,5.540414288182203,1
807,2.319330154809087,1
808,1.620938298289141,1
809,2.532753539665677,1
810,2.2938581290285867,1
811,2.6120410412019863,1
812,3.9587457228927754,1
813,2.8236735805035105,1
814,2.2509300867303788,1
815,5.955596901855756,1
816,5.394872251550163,1
817,1.584609575355021,1
818,5.358853193668287,1
819,3.0394857109054163,1
820,4.656257246004248,1
821,1.926453751799748,1
822,3.8495660310891195,1
823,3.322641706625557,1
824,4.841888492234152,1
825,7.849789982125801,1
826,6.1952853135875765,1
827,1.5701944634980534,1
828,5.506574742511074,1
829,2.5686164402144165,1
830,5.672037211425239,1
831,3.6654483038028456,1
832,5.49983694735511,1
833,3.6719230981798083,1
834,12.47007320100532,1
835,3.4095712675625682,1
836,3.828002053197045,1
837,3.2095603961773858,1
838,4.511581760261927,1
839,4.527548394861926,1
840,4.942666315741108,1
841,3.322254463961107,1
842,4.104477319070606,1
843,3.561226068385015,1
844,3.98433711237875,1
845,4.65215010968532,1
846,1.579344145335325,1
847,5.664237663939948,1
848,7.444764162015989,1
849,4.927645559484472,1
850,3.6202978383912017,1
851,3.935151088525328,1
852,3.2596016277145305,1
853,7.462815013301431,1
854,15.7990352246607,1
855,3.882960435443335,1
856,9.387998527389406,1
857,10.766071507743607,1
858,4.143792305337707,1
859,7.209028795131765,1
860,6.633767985648593,1
861,3.418252526132151,1
862,5.177971497282115,1
863,9.487691535800591,1
864,4.711816186630526,1
865,4.497343219349862,1
866,9.136884789184325,1
867,7.3944608486655286,1
868,7.261513410852369,1
869,5.736343353653323,1
870,10.487693981332416,1
871,11.88231211855556,1
872,14.259998704390014,1
873,7.233969240254219,1
874,9.790399430386804,1
875,48.604899513948716,1
876,18.129721968530724,1
877,7.483342984745526,1
878,11.491460755545965,1
879,25.806806842761553,1
880,5.677849591999604,1
881,58.84267562624523,1
882,43.739791459549195,1
883,10.778487128171435,1
884,13.657170676772955,1
885,31.13328100360823,1
886,46.96267168544217,1
887,15.642334387365525,1
888,60.81646700999417,1
889,8.09612642344046,1
890,12.65229950335253,1
891,26.629018346870566,1
892,18.203303760648076,1
893,12.57566642021197,1
894,8.222808162049661,1
895,15.487113219483316,1
896,11.880649146145272,1
897,12.615084355898194,1
898,21.998143349034066,1
899,64.82895421598917,1
900,11.823132948076433,1
901,12.248261354616023,1
902,7.280191496230598,1
903,21.122650737035485,1
904,85.50393708519172,1
905,7.499440689924921,1
906,12.264309002349187,1
907,8.119048295811162,1
908,8.14272116943417,1
909,6.621187922382932,1
910,4.868841554366915,1
911,6.837611069713509,1
912,7.947794484483805,1
913,6.012199456581275,1
914,12.667978797236746,1
915,10.149174878621126,1
916,8.215210859078688,1
917,15.080313354662572,1
918,12.322107627128158,1
919,8.041637584180966,1
920,4.268345379637873,1
921,4.790691134822138,1
922,9.666618924226361,1
923,8.272641946537467,1
924,3.9889744988121616,1
925,5.423106381490202,1
926,7.681688211905264,1
927,14.454082121978844,1
928,5.59896115673304,1
929,9.819080789517445,1
930,8.410261548359964,1
931,3.164054771865843,1
932,4.600689957437154,1
933,4.213534274524941,1
934,5.699551734968043,1
935,12.136917221602582,1
936,5.577626665207161,1
937,4.87404466065497,1
938,3.5825944497027904,1
939,5.045405623402139,1
940,4.836573724784065,1
941,5.109266451954605,1
942,5.269492244447156,1
943,5.959569209724957,1
944,4.895979077636513,1
945,4.568912454041463,1
946,5.170309906813305,1
947,4.462931195931166,1
948,5.941003585089976,1
949,4.037875545244365,1
950,10.831867169164235,1
951,5.657084938125483,1
952,5.64527035317628,1
953,4.557996987740012,1
954,4.926408919247924,1
955,7.294596378355978,1
956,5.9461119093516945,1
957,5.497018098652597,1
958,6.3914701676956565,1
959,5.093067132641943,1
960,5.659400366536702,1
961,4.234884630116023,1
962,9.720970133158666,1
963,16.49510701038718,1
964,6.113010279086033,1
965,4.650770341196142,1
966,4.845358293483718,1
967,4.938292899363236,1
968,5.05017093108301,1
969,6.070156501818298,1
970,5.054705365639354,1
971,3.9388038119310442,1
972,4.1648305952127895,1
973,3.92452821088104,1
974,2.55045515511053,1
975,2.231495309947486,1
976,5.751106092731084,1
977,4.054006242896851,1
978,4.329219407584024,1
979,1.9435651675923247,1
980,3.0922868871322864,1
981,4.548231865730127,1
982,5.141608032493407,1
983,4.04019022646097,1
984,5.7546620891908695,1
985,4.625373744910536,1
986,3.5535392227151803,1
987,2.914689737200896,1
988,4.363692016608674,1
989,3.388058227846498,1
990,4.176164306306427,1
991,3.2424939204635645,1
992,3.5591683441347635,1
993,1.892358791169463,1
994,4.837427784277586,1
995,11.248595063268423,1
996,4.904501714599078,1
997,3.601955193256495,1
998,7.153663541851429,1
999,3.307679498764001,1
1000,6.172769453856304,1
1001,5.007886652863489,1
1002,5.829636662967905,1
1003,6.460083203926786,1
1004,8.847752838767262,1
1005,6.139184412960761,1
1006,4.549421367291989,1
1007,5.672592341183183,1
1008,5.0159995677172144,1
1009,5.649774243110265,1
1010,7.866242558997257,1
1011,5.2966633318934555,1
1012,4.308685304111257,1
1013,5.901606308235742,1
1014,6.726858030249906,1
1015,10.881035919457297,1
1016,6.196807228669104,1
1017,14.55043893360537,1
1018,7.1057722476370415,1
1019,12.285889753884872,1
1020,4.685177501391058,1
1021,7.690047500639508,1
1022,10.701602819574273,1
1023,11.282585609600496,1
1024,11.314449895122902,1
1025,6.025768191509099,1
1026,7.316382732475959,1
1027,12.360628941319415,1
1028,10.188017259437153,1
1029,5.926290360000408,1
1030,9.206188921147874,1
1031,6.005300549189186,1
1032,4.718862797356394,1
1033,16.609763865286517,1
1034,5.4736720599880995,1
1035,7.283180391886245,1
1036,8.472755101534736,1
1037,12.79708904010931,1
1038,6.369520471029296,1
1039,9.74895820243772,1
1040,46.74183604184709,1
1041,7.734278607899707,1
1042,7.412633963388586,1
1043,6.496184826787296,1
1044,12.114659700492394,1
1045,4.523725341701429,1
1046,6.61578854862701,1
1047,6.208453552111887,1
1048,4.631850484260885,1
1049,5.73707054899618,1
1050,4.394157335504945,1
1051,5.650317125869675,1
1052,6.43712794361225,1
1053,8.166462120863311,1
1054,14.841879659411394,1
1055,5.887420829632795,1
1056,19.98816395675826,1
1057,9.761343736880741,1
1058,6.716865666629564,1
1059,3.7160058086299967,1
1060,10.312759823854654,1
1061,9.725518471924223,1
1062,9.683281528680483,1
1063,4.355909782332969,1
1064,7.335403629979995,1
1065,5.538490806029573,1
1066,5.345293918370868,1
1067,14.980955494894873,1
1068,6.108263427062233,1
1069,11.235719473759707,1
1070,14.94032519368336,1
1071,10.674911630606115,1
1072,9.42777358478777,1
1073,25.58358335783748,1
1074,6.161677654463597,1
1075,24.66302259416539,1
1076,58.13030601770558,1
1077,19.23667073488135,1
1078,49.31798264800629,1
1079,37.07845469495898,1
1080,37.716054845865045,1
1081,22.39502341281858,1
1082,15.08671683870722,1
1083,28.04406988595354,1
1084,54.9018224112824,1
1085,21.588776922185104,1
1086,32.701438980930256,1
1087,9.149037168560923,1
1088,6.553001511636098,1
1089,7.59960549296569,1
1090,17.842902514788186,1
1091,12.821618802456772,1
1092,14.662984265024487,1
1093,20.89360180246871,1
1094,22.042722783020462,1
1095,5.701126216228376,1
1096,6.927777232540432,1
1097,6.02796179987501,1
1098,8.548096312423722,1
1099,29.62163853313815,1
1100,10.246987472219066,1
1101,13.486341437578181,1
1102,14.087884272919549,1
1103,16.489128797222534,1
1104,19.798821340728555,1
1105,29.104169198187428,1
1106,12.990047982227559,1
1107,25.584024021370745,1
1108,47.084571081008534,1
1109,16.192913383769078,1
1110,20.64561445291073,1
1111,34.9023843698013,1
1112,4.090781790217496,1
1113,9.035472002457778,1
1114,4.83013111123873,1
1115,9.811199548220403,1
1116,16.264032678700204,1
1117,27.034883107601303,1
1118,8.203988983120185,1
1119,23.978323458794005,1
1120,9.547389631735339,1
1121,33.1176018125168,1
1122,11.167964141932488,1
1123,4.2050791286596105,1
1124,19.984629437735233,1
1125,8.289127980241403,1
1126,12.757203083292248,1
1127,9.672748795964736,1
1128,16.2367378757989,1
1129,12.424102510003504,1
