episode,timestep,reward, averagate_reward_100
5343, 273600, 90.4403, 115.1327
5359, 274560, 90.5195, 115.5949
5375, 275520, 90.5923, 115.9104
5391, 276480, 90.6692, 115.7491
5407, 277440, 90.736, 115.4695
5424, 278400, 90.7991, 114.4961
5441, 279360, 90.8519, 113.3033
5458, 280320, 90.9001, 111.5254
5474, 281280, 90.9719, 111.6129
5490, 282240, 91.0441, 111.5396
5506, 283200, 91.1151, 111.8097
5523, 284160, 91.1831, 112.2808
5539, 285120, 91.2499, 112.3138
5556, 286080, 91.3053, 113.5206
5573, 287040, 91.3585, 112.8024
5590, 288000, 91.4095, 111.4718
5606, 288960, 91.4799, 111.5662
5622, 289920, 91.5533, 112.233
5638, 290880, 91.62, 112.3977
5654, 291840, 91.6827, 113.0668
5671, 292800, 91.735, 113.258
5688, 293760, 91.7784, 112.922
5704, 294720, 91.8465, 112.9207
5720, 295680, 91.9139, 112.7375
5736, 296640, 91.973, 112.3987
5752, 297600, 92.0409, 112.7985
5769, 298560, 92.0797, 110.9999
5785, 299520, 92.1387, 113.3126
5801, 300480, 92.2002, 113.1241
5818, 301440, 92.2612, 112.6378
5833, 302400, 92.3204, 112.6148
5849, 303360, 92.3825, 112.7912
5866, 304320, 92.431, 113.5008
5884, 305280, 92.4646, 111.6042
5900, 306240, 92.5295, 111.8377
5916, 307200, 92.5719, 111.0421
5932, 308160, 92.6337, 111.1843
5949, 309120, 92.6852, 110.3925
5965, 310080, 92.7395, 111.0768
5982, 311040, 92.789, 112.4235
5998, 312000, 92.8541, 112.5131
6014, 312960, 92.9163, 113.7852
6031, 313920, 92.9741, 113.334
6047, 314880, 93.0352, 114.3859
6067, 315840, 93.0285, 109.791
6084, 316800, 93.0639, 109.0567
6100, 317760, 93.1046, 107.6627
6117, 318720, 93.149, 106.4439
6135, 319680, 93.1802, 104.6892
6151, 320640, 93.2388, 104.6995
6169, 321600, 93.2659, 107.3495
6187, 322560, 93.2777, 106.6814
6204, 323520, 93.3239, 105.664
6220, 324480, 93.3737, 107.5112
6236, 325440, 93.4334, 108.7209
6253, 326400, 93.4804, 107.8737
6269, 327360, 93.5233, 109.4051
6287, 328320, 93.5675, 111.4955
6303, 329280, 93.6161, 112.0393
6319, 330240, 93.663, 111.8426
6335, 331200, 93.7192, 111.7613
6351, 332160, 93.773, 112.5351
6368, 333120, 93.7932, 110.5235
6384, 334080, 93.8178, 110.2871
6400, 335040, 93.8615, 109.9716
6416, 336000, 93.9122, 110.2543
6433, 336960, 93.9633, 109.8279
6449, 337920, 94.0157, 109.8538
6465, 338880, 94.0526, 110.0398
6481, 339840, 94.1056, 113.1583
6499, 340800, 94.1436, 112.3537
6516, 341760, 94.1682, 110.5948
6532, 342720, 94.2123, 110.4511
6549, 343680, 94.2604, 110.0455
6566, 344640, 94.2838, 109.0175
6584, 345600, 94.3049, 106.9809
6600, 346560, 94.361, 109.3851
6616, 347520, 94.3991, 109.4457
6633, 348480, 94.4375, 109.0224
6650, 349440, 94.4767, 109.5225
6666, 350400, 94.5205, 110.0563
6683, 351360, 94.5496, 110.8083
6699, 352320, 94.6031, 110.7883
6715, 353280, 94.6496, 111.0535
6731, 354240, 94.697, 112.3797
6748, 355200, 94.7405, 112.7461
6764, 356160, 94.7665, 111.5719
6782, 357120, 94.7968, 111.4497
6798, 358080, 94.8474, 111.4405
6814, 359040, 94.8964, 111.683
6831, 360000, 94.9158, 109.6451
6847, 360960, 94.9468, 109.1041
6863, 361920, 94.9929, 109.392
6879, 362880, 95.0359, 111.9008
6896, 363840, 95.0674, 110.5007
6912, 364800, 95.1151, 110.3663
6928, 365760, 95.108, 107.7435
6943, 366720, 95.1542, 110.2522
6959, 367680, 95.2026, 110.3889
6974, 368640, 95.2449, 110.5364
6991, 369600, 95.2802, 109.5322
7007, 370560, 95.328, 111.0093
7023, 371520, 95.363, 114.0343
7039, 372480, 95.3999, 113.3999
7055, 373440, 95.4415, 112.8743
7071, 374400, 95.4752, 112.101
7086, 375360, 95.5208, 113.3653
7102, 376320, 95.5684, 113.4744
