episode,timestep,reward, averagate_reward_100
5534, 411120, 182.6483, 237.9615
5539, 411840, 182.6678, 242.2599
5545, 412560, 182.7593, 241.5131
5550, 413280, 182.8293, 243.5352
5555, 414000, 182.9149, 244.1199
5559, 414720, 182.9805, 244.3337
5565, 415440, 183.0706, 245.7489
5570, 416160, 183.1487, 248.0101
5574, 416880, 183.2236, 248.3788
5578, 417600, 183.2927, 248.8147
5582, 418320, 183.3622, 248.8945
5587, 419040, 183.4539, 250.8988
5592, 419760, 183.5299, 250.3828
5596, 420480, 183.5932, 252.6255
5601, 421200, 183.6821, 260.423
5606, 421920, 183.7664, 259.9421
5610, 422640, 183.8396, 260.2359
5613, 423360, 183.8994, 260.6452
5617, 424080, 183.9687, 262.5964
5622, 424800, 184.0422, 262.0002
5626, 425520, 184.112, 271.8395
5629, 426240, 184.1718, 272.8115
5632, 426960, 184.2362, 273.9409
5636, 427680, 184.3197, 277.089
5640, 428400, 184.3861, 278.7157
5643, 429120, 184.4471, 279.4206
5647, 429840, 184.5289, 280.9497
5650, 430560, 184.5711, 281.2419
5654, 431280, 184.6393, 281.4907
5657, 432000, 184.6987, 282.0873
5662, 432720, 184.7791, 282.0034
5667, 433440, 184.8216, 280.597
5671, 434160, 184.8951, 281.014
5674, 434880, 184.9145, 279.169
5677, 435600, 184.9817, 280.3153
5682, 436320, 185.0763, 280.7543
5686, 437040, 185.1519, 281.0583
5690, 437760, 185.2227, 281.4513
5693, 438480, 185.2865, 282.4507
5697, 439200, 185.3676, 283.7602
5701, 439920, 185.4469, 284.2927
5706, 440640, 185.4711, 281.0357
5710, 441360, 185.5268, 280.181
5713, 442080, 185.5917, 280.5821
5717, 442800, 185.6718, 281.3349
5720, 443520, 185.7242, 282.0926
5724, 444240, 185.8029, 283.0384
5728, 444960, 185.8877, 283.398
5731, 445680, 185.9572, 284.0646
5736, 446400, 186.0283, 282.3286
5739, 447120, 186.097, 283.3877
5743, 447840, 186.1716, 283.4886
5747, 448560, 186.257, 283.8459
5750, 449280, 186.3238, 285.3521
5753, 450000, 186.3834, 285.6301
5756, 450720, 186.4512, 287.0186
5759, 451440, 186.5219, 287.2526
5764, 452160, 186.6165, 288.3055
5767, 452880, 186.6805, 292.0212
5770, 453600, 186.7477, 292.8816
5773, 454320, 186.8156, 293.4333
5776, 455040, 186.8735, 295.5724
5780, 455760, 186.9538, 295.5788
5782, 456480, 187.0116, 296.979
5787, 457200, 187.0772, 295.4045
5790, 457920, 187.1347, 295.9278
5794, 458640, 187.2126, 295.6791
5798, 459360, 187.2931, 295.708
5802, 460080, 187.3735, 297.2386
5805, 460800, 187.4425, 298.0855
5808, 461520, 187.5068, 301.7401
5811, 462240, 187.5865, 304.0042
5814, 462960, 187.6484, 303.9394
5817, 463680, 187.7181, 304.7025
5821, 464400, 187.8146, 306.2388
5824, 465120, 187.887, 307.1807
5827, 465840, 187.9533, 307.3408
5830, 466560, 188.02, 307.3071
5833, 467280, 188.093, 308.8861
5836, 468000, 188.1706, 311.054
5838, 468720, 188.2229, 311.24
5841, 469440, 188.2992, 312.3322
5845, 470160, 188.3633, 312.0877
5848, 470880, 188.4247, 311.6467
5852, 471600, 188.5, 311.4971
5855, 472320, 188.5672, 311.4849
5858, 473040, 188.6297, 311.2945
5861, 473760, 188.7006, 312.0267
5863, 474480, 188.7496, 312.7825
5866, 475200, 188.8069, 312.7238
5869, 475920, 188.8386, 311.1445
5872, 476640, 188.9012, 310.7554
5876, 477360, 188.9773, 310.4897
5879, 478080, 189.051, 311.1771
5882, 478800, 189.1193, 310.9842
5885, 479520, 189.1649, 310.6784
5890, 480240, 189.2494, 311.6877
5893, 480960, 189.3175, 312.7433
5896, 481680, 189.3931, 313.2786
5899, 482400, 189.4675, 314.1941
5901, 483120, 189.5158, 314.485
5905, 483840, 189.5947, 314.5324
5909, 484560, 189.6789, 314.1048
5911, 485280, 189.7214, 313.7753
5915, 486000, 189.7934, 313.0738
5918, 486720, 189.8679, 313.424
5921, 487440, 189.9428, 313.829
5924, 488160, 190.0135, 313.8595
5927, 488880, 190.0702, 313.422
5930, 489600, 190.1456, 314.0654
5933, 490320, 190.2158, 314.0368
5935, 491040, 190.2611, 313.6218
5938, 491760, 190.3341, 313.5884
5941, 492480, 190.3996, 313.0846
5944, 493200, 190.4735, 313.6562
5947, 493920, 190.5346, 314.7308
5951, 494640, 190.6347, 316.3804
5954, 495360, 190.7023, 316.9598
5957, 496080, 190.7541, 316.2949
5960, 496800, 190.8267, 316.8594
5963, 497520, 190.8966, 316.7746
5966, 498240, 190.9708, 317.9059
5969, 498960, 191.0339, 319.8766
5972, 499680, 191.1036, 320.4238
5975, 500400, 191.1792, 322.0891
5978, 501120, 191.2518, 322.3338
5981, 501840, 191.3273, 322.5455
5984, 502560, 191.4055, 324.0766
5986, 503280, 191.4589, 324.9917
5989, 504000, 191.5397, 327.3311
5993, 504720, 191.6204, 327.3304
5998, 505440, 191.6861, 323.8129
6002, 506160, 191.7207, 320.5953
6005, 506880, 191.7989, 321.9595
6008, 507600, 191.865, 322.5921
6011, 508320, 191.9328, 322.6521
6014, 509040, 191.9751, 321.5365
6017, 509760, 192.0378, 321.9487
6020, 510480, 192.0809, 319.9588
6023, 511200, 192.1522, 320.3197
6026, 511920, 192.2271, 320.7779
6029, 512640, 192.3087, 322.2364
6032, 513360, 192.3253, 318.8044
6035, 514080, 192.3999, 319.3379
6038, 514800, 192.4866, 320.2989
6041, 515520, 192.5625, 321.0598
6045, 516240, 192.6179, 318.7501
6047, 516960, 192.69, 320.872
6050, 517680, 192.7767, 321.895
6053, 518400, 192.841, 321.5201
6055, 519120, 192.9012, 322.4061
6058, 519840, 192.9972, 325.261
6060, 520560, 193.0557, 325.9054
6063, 521280, 193.1437, 327.139
6065, 522000, 193.0034, 315.8662
6068, 522720, 192.9262, 307.3001
6070, 523440, 192.9779, 307.5891
6074, 524160, 193.0012, 303.4245
6077, 524880, 193.1159, 306.1495
6079, 525600, 193.1714, 306.2213
6082, 526320, 193.1926, 303.1756
6085, 527040, 193.2726, 303.1118
6089, 527760, 193.3544, 302.0381
6091, 528480, 193.3987, 301.5047
6093, 529200, 193.4606, 303.7476
6097, 529920, 193.5309, 305.6798
6099, 530640, 193.5806, 305.5064
6102, 531360, 193.6076, 306.861
6104, 532080, 193.6861, 308.2947
6107, 532800, 193.7569, 308.4471
6111, 533520, 193.8376, 308.3336
6114, 534240, 193.7401, 299.8858
6117, 534960, 193.8215, 301.1479
