episode,total_steps,episode_reward,episode_length
1266,1932,0.0,1
1267,1932,0.0,1
1268,1932,0.0,1
1269,1932,0.0,1
1270,1936,0.0,1
1271,1936,0.0,1
1272,1936,0.0,1
1273,1936,0.0,1
1274,1940,0.0,1
1275,1940,0.0,1
1276,1940,0.0,1
1277,1940,0.0,1
1278,1944,0.0,1
1279,1944,0.0,1
1280,1944,0.0,1
1281,1944,0.0,1
1282,1948,0.0,1
1283,1948,0.0,1
1284,1948,0.0,1
1285,1948,0.0,1
1286,1952,0.0,1
1287,1952,0.0,1
1288,1952,0.0,1
1289,1952,0.0,1
1290,1956,0.0,1
1291,1956,0.0,1
1292,1956,0.0,1
1293,1956,0.0,1
1294,1960,0.0,1
1295,1960,0.0,1
1296,1960,0.0,1
1297,1960,0.0,1
1298,1964,0.0,1
1299,1964,0.0,1
1300,1964,0.0,1
1301,1964,0.0,1
1302,1968,0.0,1
1303,1968,0.0,1
1304,1968,0.0,1
1305,1968,0.0,1
1306,1972,0.0,1
1307,1972,0.0,1
1308,1972,0.0,1
1309,1972,0.0,1
1310,1976,0.0,1
1311,1976,0.0,1
1312,1976,0.0,1
1313,1976,0.0,1
1314,1980,0.0,1
1315,1980,0.0,1
1316,1980,0.0,1
1317,1980,0.0,1
1318,1984,0.0,1
1319,1984,0.0,1
1320,1984,0.0,1
1321,1984,0.0,1
1322,1988,0.0,1
1323,1988,0.0,1
1324,1988,0.0,1
1325,1988,0.0,1
1326,1992,0.0,1
1327,1992,0.0,1
1328,1992,0.0,1
1329,1992,0.0,1
1330,1996,0.0,1
1331,1996,0.0,1
1332,1996,0.0,1
1333,1996,0.0,1
1334,2000,0.0,1
1335,2000,0.0,1
1336,2000,0.0,1
1337,2000,0.0,1
1338,2004,0.0,1
1339,2004,0.0,1
1340,2004,0.0,1
1341,2004,0.0,1
1342,2008,0.0,1
1343,2008,0.0,1
1344,2008,0.0,1
1345,2008,0.0,1
1346,2012,0.0,1
1347,2012,0.0,1
1348,2012,0.0,1
1349,2012,0.0,1
1350,2016,0.0,1
1351,2016,0.0,1
1352,2016,0.0,1
1353,2016,0.0,1
1354,2020,0.0,1
1355,2020,0.0,1
1356,2020,0.0,1
1357,2020,0.0,1
1358,2024,0.0,1
1359,2024,0.0,1
1360,2024,0.0,1
1361,2024,0.0,1
1362,2028,0.0,1
1363,2028,0.0,1
1364,2028,0.0,1
1365,2028,0.0,1
1366,2032,0.0,1
1367,2032,0.0,1
1368,2032,0.0,1
1369,2032,0.0,1
1370,2036,0.0,1
1371,2036,0.0,1
1372,2036,0.0,1
1373,2036,0.0,1
1374,2040,0.0,1
1375,2040,0.0,1
1376,2040,0.0,1
1377,2040,0.0,1
1378,2044,0.0,1
1379,2044,0.0,1
1380,2044,0.0,1
1381,2044,0.0,1
1382,2048,0.0,1
1383,2048,0.0,1
1384,2048,0.0,1
1385,2048,0.0,1
1386,2052,0.0,1
1387,2052,0.0,1
1388,2052,0.0,1
1389,2052,0.0,1
1390,2056,0.0,1
1391,2056,0.0,1
1392,2056,0.0,1
1393,2056,0.0,1
1394,2060,0.0,1
1395,2060,0.0,1
1396,2060,0.0,1
1397,2060,0.0,1
1398,2064,0.0,1
1399,2064,0.0,1
1400,2064,0.0,1
1401,2064,0.0,1
1402,2068,0.0,1
1403,2068,0.0,1
1404,2068,0.0,1
1405,2068,0.0,1
1406,2072,0.0,1
1407,2072,0.0,1
1408,2072,0.0,1
1409,2072,0.0,1
1410,2076,0.0,1
1411,2076,0.0,1
1412,2076,0.0,1
1413,2076,0.0,1
1414,2080,0.0,1
1415,2080,0.0,1
1416,2080,0.0,1
1417,2080,0.0,1
1418,2084,0.0,1
1419,2084,0.0,1
1420,2084,0.0,1
1421,2084,0.0,1
1422,2088,0.0,1
1423,2088,0.0,1
1424,2088,0.0,1
1425,2088,0.0,1
1426,2092,0.0,1
1427,2092,0.0,1
1428,2092,0.0,1
1429,2092,0.0,1
1430,2096,0.0,1
1431,2096,0.0,1
1432,2096,0.0,1
1433,2096,0.0,1
1434,2100,0.0,1
1435,2100,0.0,1
1436,2100,0.0,1
1437,2100,0.0,1
1438,2104,0.0,1
1439,2104,0.0,1
1440,2104,0.0,1
1441,2104,0.0,1
1442,2108,0.0,1
1443,2108,0.0,1
1444,2108,0.0,1
1445,2108,0.0,1
1446,2112,0.0,1
1447,2112,0.0,1
1448,2112,0.0,1
1449,2112,0.0,1
1450,2116,0.0,1
1451,2116,0.0,1
1452,2116,0.0,1
1453,2116,0.0,1
1454,2120,0.0,1
1455,2120,0.0,1
1456,2120,0.0,1
1457,2120,0.0,1
1458,2124,0.0,1
1459,2124,0.0,1
1460,2124,0.0,1
1461,2124,0.0,1
1462,2128,0.0,1
1463,2128,0.0,1
1464,2128,0.0,1
1465,2128,0.0,1
1466,2132,0.0,1
1467,2132,0.0,1
1468,2132,0.0,1
1469,2132,0.0,1
1470,2136,0.0,1
1471,2136,0.0,1
1472,2136,0.0,1
1473,2136,0.0,1
1474,2140,0.0,1
1475,2140,0.0,1
1476,2140,0.0,1
1477,2140,0.0,1
1478,2144,0.0,1
1479,2144,0.0,1
1480,2144,0.0,1
1481,2144,0.0,1
1482,2148,0.0,1
1483,2148,0.0,1
1484,2148,0.0,1
1485,2148,0.0,1
1486,2152,0.0,1
1487,2152,0.0,1
1488,2152,0.0,1
1489,2152,0.0,1
1490,2156,0.0,1
1491,2156,0.0,1
1492,2156,0.0,1
1493,2156,0.0,1
1494,2160,0.0,1
1495,2160,0.0,1
1496,2160,0.0,1
1497,2160,0.0,1
1498,2164,0.0,1
1499,2164,0.0,1
1500,2164,0.0,1
1501,2164,0.0,1
1502,2168,0.0,1
1503,2168,0.0,1
1504,2168,0.0,1
1505,2168,0.0,1
1506,2172,0.0,1
1507,2172,0.0,1
1508,2172,0.0,1
1509,2172,0.0,1
1510,2176,0.0,1
1511,2176,0.0,1
1512,2176,0.0,1
1513,2176,0.0,1
1514,2180,0.0,1
1515,2180,0.0,1
1516,2180,0.0,1
1517,2180,0.0,1
1518,2184,0.0,1
1519,2184,0.0,1
1520,2184,0.0,1
1521,2184,0.0,1
1522,2188,0.0,1
1523,2188,0.0,1
1524,2188,0.0,1
1525,2188,0.0,1
1526,2192,0.0,1
1527,2192,0.0,1
1528,2192,0.0,1
1529,2192,0.0,1
1530,2196,0.0,1
1531,2196,0.0,1
1532,2196,0.0,1
1533,2196,0.0,1
1534,2200,0.0,1
1535,2200,0.0,1
1536,2200,0.0,1
1537,2200,0.0,1
1538,2204,0.0,1
1539,2204,0.0,1
1540,2204,0.0,1
1541,2204,0.0,1
1542,2208,0.0,1
1543,2208,0.0,1
1544,2208,0.0,1
1545,2208,0.0,1
1546,2212,0.0,1
1547,2212,0.0,1
1548,2212,0.0,1
1549,2212,0.0,1
1550,2216,0.0,1
1551,2216,0.0,1
1552,2216,0.0,1
1553,2216,0.0,1
1554,2220,0.0,1
1555,2220,0.0,1
1556,2220,0.0,1
1557,2220,0.0,1
1558,2224,0.0,1
1559,2224,0.0,1
1560,2224,0.0,1
1561,2224,0.0,1
1562,2228,0.0,1
1563,2228,0.0,1
1564,2228,0.0,1
1565,2228,0.0,1
1566,2232,0.0,1
1567,2232,0.0,1
1568,2232,0.0,1
1569,2232,0.0,1
1570,2236,0.0,1
1571,2236,0.0,1
1572,2236,0.0,1
1573,2236,0.0,1
1574,2240,0.0,1
1575,2240,0.0,1
1576,2240,0.0,1
1577,2240,0.0,1
1578,2244,0.0,1
1579,2244,0.0,1
1580,2244,0.0,1
1581,2244,0.0,1
1582,2248,0.0,1
1583,2248,0.0,1
1584,2248,0.0,1
1585,2248,0.0,1
1586,2252,0.0,1
1587,2252,0.0,1
1588,2252,0.0,1
1589,2252,0.0,1
1590,2256,0.0,1
1591,2256,0.0,1
1592,2256,0.0,1
1593,2256,0.0,1
1594,2260,0.0,1
1595,2260,0.0,1
1596,2260,0.0,1
1597,2260,0.0,1
1598,2264,0.0,1
1599,2264,0.0,1
1600,2264,0.0,1
1601,2264,0.0,1
1602,2268,0.0,1
1603,2268,0.0,1
1604,2268,0.0,1
1605,2268,0.0,1
1606,2272,0.0,1
1607,2272,0.0,1
1608,2272,0.0,1
1609,2272,0.0,1
1610,2276,0.0,1
1611,2276,0.0,1
1612,2276,0.0,1
1613,2276,0.0,1
1614,2280,0.0,1
1615,2280,0.0,1
1616,2280,0.0,1
1617,2280,0.0,1
1618,2284,0.0,1
1619,2284,0.0,1
1620,2284,0.0,1
1621,2284,0.0,1
1622,2288,0.0,1
1623,2288,0.0,1
1624,2288,0.0,1
1625,2288,0.0,1
1626,2292,0.0,1
1627,2292,0.0,1
1628,2292,0.0,1
1629,2292,0.0,1
1630,2296,0.0,1
1631,2296,0.0,1
1632,2296,0.0,1
1633,2296,0.0,1
1634,2300,0.0,1
1635,2300,0.0,1
1636,2300,0.0,1
1637,2300,0.0,1
1638,2304,0.0,1
1639,2304,0.0,1
1640,2304,0.0,1
1641,2304,0.0,1
1642,2308,0.0,1
1643,2308,0.0,1
1644,2308,0.0,1
1645,2308,0.0,1
1646,2312,0.0,1
1647,2312,0.0,1
1648,2312,0.0,1
1649,2312,0.0,1
1650,2316,0.0,1
1651,2316,0.0,1
1652,2316,0.0,1
1653,2316,0.0,1
1654,2320,0.0,1
1655,2320,0.0,1
1656,2320,0.0,1
1657,2320,0.0,1
1658,2324,0.0,1
1659,2324,0.0,1
1660,2324,0.0,1
1661,2324,0.0,1
1662,2328,0.0,1
1663,2328,0.0,1
1664,2328,0.0,1
1665,2328,0.0,1
1666,2332,0.0,1
1667,2332,0.0,1
1668,2332,0.0,1
1669,2332,0.0,1
1670,2336,0.0,1
1671,2336,0.0,1
1672,2336,0.0,1
1673,2336,0.0,1
1674,2340,0.0,1
1675,2340,0.0,1
1676,2340,0.0,1
1677,2340,0.0,1
1678,2344,0.0,1
1679,2344,0.0,1
1680,2344,0.0,1
1681,2344,0.0,1
1682,2348,0.0,1
1683,2348,0.0,1
1684,2348,0.0,1
1685,2348,0.0,1
1686,2352,0.0,1
1687,2352,0.0,1
1688,2352,0.0,1
1689,2352,0.0,1
1690,2356,0.0,1
1691,2356,0.0,1
1692,2356,0.0,1
1693,2356,0.0,1
1694,2360,0.0,1
1695,2360,0.0,1
1696,2360,0.0,1
1697,2360,0.0,1
1698,2364,0.0,1
1699,2364,0.0,1
1700,2364,0.0,1
1701,2364,0.0,1
1702,2368,0.0,1
1703,2368,0.0,1
1704,2368,0.0,1
1705,2368,0.0,1
1706,2372,0.0,1
1707,2372,0.0,1
1708,2372,0.0,1
1709,2372,0.0,1
1710,2376,0.0,1
1711,2376,0.0,1
1712,2376,0.0,1
1713,2376,0.0,1
1714,2380,0.0,1
1715,2380,0.0,1
1716,2380,0.0,1
1717,2380,0.0,1
1718,2384,0.0,1
1719,2384,0.0,1
1720,2384,0.0,1
1721,2384,0.0,1
1722,2388,0.0,1
1723,2388,0.0,1
1724,2388,0.0,1
1725,2388,0.0,1
1726,2392,0.0,1
1727,2392,0.0,1
1728,2392,0.0,1
1729,2392,0.0,1
1730,2396,0.0,1
1731,2396,0.0,1
1732,2396,0.0,1
1733,2396,0.0,1
1734,2400,0.0,1
1735,2400,0.0,1
1736,2400,0.0,1
1737,2400,0.0,1
1738,2404,0.0,1
1739,2404,0.0,1
1740,2404,0.0,1
1741,2404,0.0,1
1742,2408,0.0,1
1743,2408,0.0,1
1744,2408,0.0,1
1745,2408,0.0,1
1746,2412,0.0,1
1747,2412,0.0,1
1748,2412,0.0,1
1749,2412,0.0,1
1750,2416,0.0,1
1751,2416,0.0,1
1752,2416,0.0,1
1753,2416,0.0,1
1754,2420,0.0,1
1755,2420,0.0,1
1756,2420,0.0,1
1757,2420,0.0,1
1758,2424,0.0,1
1759,2424,0.0,1
1760,2424,0.0,1
1761,2424,0.0,1
1762,2428,0.0,1
1763,2428,0.0,1
1764,2428,0.0,1
1765,2428,0.0,1
1766,2432,0.0,1
1767,2432,0.0,1
1768,2432,0.0,1
1769,2432,0.0,1
1770,2436,0.0,1
1771,2436,0.0,1
1772,2436,0.0,1
1773,2436,0.0,1
1774,2440,0.0,1
1775,2440,0.0,1
1776,2440,0.0,1
1777,2440,0.0,1
1778,2444,0.0,1
1779,2444,0.0,1
1780,2444,0.0,1
1781,2444,0.0,1
1782,2448,0.0,1
1783,2448,0.0,1
1784,2448,0.0,1
1785,2448,0.0,1
1786,2452,0.0,1
1787,2452,0.0,1
1788,2452,0.0,1
1789,2452,0.0,1
1790,2456,0.0,1
1791,2456,0.0,1
1792,2456,0.0,1
1793,2456,0.0,1
1794,2460,0.0,1
1795,2460,0.0,1
1796,2460,0.0,1
1797,2460,0.0,1
1798,2464,0.0,1
1799,2464,0.0,1
1800,2464,0.0,1
1801,2464,0.0,1
1802,2468,0.0,1
1803,2468,0.0,1
1804,2468,0.0,1
1805,2468,0.0,1
1806,2472,0.0,1
1807,2472,0.0,1
1808,2472,0.0,1
1809,2472,0.0,1
1810,2476,0.0,1
1811,2476,0.0,1
1812,2476,0.0,1
1813,2476,0.0,1
1814,2480,0.0,1
1815,2480,0.0,1
1816,2480,0.0,1
1817,2480,0.0,1
1818,2484,0.0,1
1819,2484,0.0,1
1820,2484,0.0,1
1821,2484,0.0,1
1822,2488,0.0,1
1823,2488,0.0,1
1824,2488,0.0,1
1825,2488,0.0,1
1826,2492,0.0,1
1827,2492,0.0,1
1828,2492,0.0,1
1829,2492,0.0,1
1830,2496,0.0,1
1831,2496,0.0,1
1832,2496,0.0,1
1833,2496,0.0,1
1834,2500,0.0,1
1835,2500,0.0,1
1836,2500,0.0,1
1837,2500,0.0,1
1838,2504,0.0,1
1839,2504,0.0,1
1840,2504,0.0,1
1841,2504,0.0,1
1842,2508,0.0,1
1843,2508,0.0,1
1844,2508,0.0,1
1845,2508,0.0,1
1846,2512,0.0,1
1847,2512,0.0,1
1848,2512,0.0,1
1849,2512,0.0,1
1850,2516,0.0,1
1851,2516,0.0,1
1852,2516,0.0,1
1853,2516,0.0,1
1854,2520,0.0,1
1855,2520,0.0,1
1856,2520,0.0,1
1857,2520,0.0,1
1858,2524,0.0,1
1859,2524,0.0,1
1860,2524,0.0,1
1861,2524,0.0,1
1862,2528,0.0,1
1863,2528,0.0,1
1864,2528,0.0,1
1865,2528,0.0,1
1866,2532,0.0,1
1867,2532,0.0,1
1868,2532,0.0,1
1869,2532,0.0,1
1870,2536,0.0,1
1871,2536,0.0,1
1872,2536,0.0,1
1873,2536,0.0,1
1874,2540,0.0,1
1875,2540,0.0,1
1876,2540,0.0,1
1877,2540,0.0,1
1878,2544,0.0,1
1879,2544,0.0,1
1880,2544,0.0,1
1881,2544,0.0,1
1882,2548,0.0,1
1883,2548,0.0,1
1884,2548,0.0,1
1885,2548,0.0,1
1886,2552,0.0,1
1887,2552,0.0,1
1888,2552,0.0,1
1889,2552,0.0,1
1890,2556,0.0,1
1891,2556,0.0,1
1892,2556,0.0,1
1893,2556,0.0,1
1894,2560,0.0,1
1895,2560,0.0,1
1896,2560,0.0,1
1897,2560,0.0,1
1898,2564,0.0,1
1899,2564,0.0,1
1900,2564,0.0,1
1901,2564,0.0,1
1902,2568,0.0,1
1903,2568,0.0,1
1904,2568,0.0,1
1905,2568,0.0,1
1906,2572,0.0,1
1907,2572,0.0,1
1908,2572,0.0,1
1909,2572,0.0,1
1910,2576,0.0,1
1911,2576,0.0,1
1912,2576,0.0,1
1913,2576,0.0,1
1914,2580,0.0,1
1915,2580,0.0,1
1916,2580,0.0,1
1917,2580,0.0,1
1918,2584,0.0,1
1919,2584,0.0,1
1920,2584,0.0,1
1921,2584,0.0,1
1922,2588,0.0,1
1923,2588,0.0,1
1924,2588,0.0,1
1925,2588,0.0,1
1926,2592,0.0,1
1927,2592,0.0,1
1928,2592,0.0,1
1929,2592,0.0,1
1930,2596,0.0,1
1931,2596,0.0,1
1932,2596,0.0,1
1933,2596,0.0,1
1934,2600,0.0,1
1935,2600,0.0,1
1936,2600,0.0,1
1937,2600,0.0,1
1938,2604,0.0,1
1939,2604,0.0,1
1940,2604,0.0,1
1941,2604,0.0,1
1942,2608,0.0,1
1943,2608,0.0,1
1944,2608,0.0,1
1945,2608,0.0,1
1946,2612,0.0,1
1947,2612,0.0,1
1948,2612,0.0,1
1949,2612,0.0,1
1950,2616,0.0,1
1951,2616,0.0,1
1952,2616,0.0,1
1953,2616,0.0,1
1954,2620,0.0,1
1955,2620,0.0,1
1956,2620,0.0,1
1957,2620,0.0,1
1958,2624,0.0,1
1959,2624,0.0,1
1960,2624,0.0,1
1961,2624,0.0,1
1962,2628,0.0,1
1963,2628,0.0,1
1964,2628,0.0,1
1965,2628,0.0,1
1966,2632,0.0,1
1967,2632,0.0,1
1968,2632,0.0,1
1969,2632,0.0,1
1970,2636,0.0,1
1971,2636,0.0,1
1972,2636,0.0,1
1973,2636,0.0,1
1974,2640,0.0,1
1975,2640,0.0,1
1976,2640,0.0,1
1977,2640,0.0,1
1978,2644,0.0,1
1979,2644,0.0,1
1980,2644,0.0,1
1981,2644,0.0,1
1982,2648,0.0,1
1983,2648,0.0,1
1984,2648,0.0,1
1985,2648,0.0,1
1986,2652,0.0,1
1987,2652,0.0,1
1988,2652,0.0,1
1989,2652,0.0,1
1990,2656,0.0,1
1991,2656,0.0,1
1992,2656,0.0,1
1993,2656,0.0,1
1994,2660,0.0,1
1995,2660,0.0,1
1996,2660,0.0,1
1997,2660,0.0,1
1998,2664,0.0,1
1999,2664,0.0,1
2000,2664,0.0,1
2001,2664,0.0,1
2002,2668,0.0,1
2003,2668,0.0,1
2004,2668,0.0,1
2005,2668,0.0,1
2006,2672,0.0,1
2007,2672,0.0,1
2008,2672,0.0,1
2009,2672,0.0,1
2010,2676,0.0,1
2011,2676,0.0,1
2012,2676,0.0,1
2013,2676,0.0,1
2014,2680,0.0,1
2015,2680,0.0,1
2016,2680,0.0,1
2017,2680,0.0,1
2018,2684,0.0,1
2019,2684,0.0,1
2020,2684,0.0,1
2021,2684,0.0,1
2022,2688,0.0,1
2023,2688,0.0,1
2024,2688,0.0,1
2025,2688,0.0,1
2026,2692,0.0,1
2027,2692,0.0,1
2028,2692,0.0,1
2029,2692,0.0,1
2030,2696,0.0,1
2031,2696,0.0,1
2032,2696,0.0,1
2033,2696,0.0,1
2034,2700,0.0,1
2035,2700,0.0,1
2036,2700,0.0,1
2037,2700,0.0,1
2038,2704,0.0,1
2039,2704,0.0,1
2040,2704,0.0,1
2041,2704,0.0,1
2042,2708,0.0,1
2043,2708,0.0,1
2044,2708,0.0,1
2045,2708,0.0,1
2046,2712,0.0,1
2047,2712,0.0,1
2048,2712,0.0,1
2049,2712,0.0,1
2050,2716,0.0,1
2051,2716,0.0,1
2052,2716,0.0,1
2053,2716,0.0,1
2054,2720,0.0,1
2055,2720,0.0,1
2056,2720,0.0,1
2057,2720,0.0,1
2058,2724,0.0,1
2059,2724,0.0,1
2060,2724,0.0,1
2061,2724,0.0,1
2062,2728,0.0,1
2063,2728,0.0,1
2064,2728,0.0,1
2065,2728,0.0,1
2066,2732,0.0,1
2067,2732,0.0,1
2068,2732,0.0,1
2069,2732,0.0,1
2070,2736,0.0,1
2071,2736,0.0,1
2072,2736,0.0,1
2073,2736,0.0,1
2074,2740,0.0,1
2075,2740,0.0,1
2076,2740,0.0,1
2077,2740,0.0,1
2078,2744,0.0,1
2079,2744,0.0,1
2080,2744,0.0,1
2081,2744,0.0,1
2082,2748,0.0,1
2083,2748,0.0,1
2084,2748,0.0,1
2085,2748,0.0,1
2086,2752,0.0,1
2087,2752,0.0,1
2088,2752,0.0,1
2089,2752,0.0,1
2090,2756,0.0,1
2091,2756,0.0,1
2092,2756,0.0,1
2093,2756,0.0,1
2094,2760,0.0,1
2095,2760,0.0,1
2096,2760,0.0,1
2097,2760,0.0,1
2098,2764,0.0,1
2099,2764,0.0,1
2100,2764,0.0,1
2101,2764,0.0,1
2102,2768,0.0,1
2103,2768,0.0,1
2104,2768,0.0,1
2105,2768,0.0,1
2106,2772,0.0,1
2107,2772,0.0,1
2108,2772,0.0,1
2109,2772,0.0,1
2110,2776,0.0,1
2111,2776,0.0,1
2112,2776,0.0,1
2113,2776,0.0,1
2114,2780,0.0,1
2115,2780,0.0,1
2116,2780,0.0,1
2117,2780,0.0,1
2118,2784,0.0,1
2119,2784,0.0,1
2120,2784,0.0,1
2121,2784,0.0,1
2122,2788,0.0,1
2123,2788,0.0,1
2124,2788,0.0,1
2125,2788,0.0,1
2126,2792,0.0,1
2127,2792,0.0,1
2128,2792,0.0,1
2129,2792,0.0,1
2130,2796,0.0,1
2131,2796,0.0,1
2132,2796,0.0,1
2133,2796,0.0,1
2134,2800,0.0,1
2135,2800,0.0,1
2136,2800,0.0,1
2137,2800,0.0,1
2138,2804,0.0,1
2139,2804,0.0,1
2140,2804,0.0,1
2141,2804,0.0,1
2142,2808,0.0,1
2143,2808,0.0,1
2144,2808,0.0,1
2145,2808,0.0,1
2146,2812,0.0,1
2147,2812,0.0,1
2148,2812,0.0,1
2149,2812,0.0,1
2150,2816,0.0,1
2151,2816,0.0,1
2152,2816,0.0,1
2153,2816,0.0,1
2154,2820,0.0,1
2155,2820,0.0,1
2156,2820,0.0,1
2157,2820,0.0,1
2158,2824,0.0,1
2159,2824,0.0,1
2160,2824,0.0,1
2161,2824,0.0,1
2162,2828,0.0,1
2163,2828,0.0,1
2164,2828,0.0,1
2165,2828,0.0,1
2166,2832,0.0,1
2167,2832,0.0,1
2168,2832,0.0,1
2169,2832,0.0,1
2170,2836,0.0,1
2171,2836,0.0,1
2172,2836,0.0,1
2173,2836,0.0,1
2174,2840,0.0,1
2175,2840,0.0,1
2176,2840,0.0,1
2177,2840,0.0,1
2178,2844,0.0,1
2179,2844,0.0,1
2180,2844,0.0,1
2181,2844,0.0,1
2182,2848,0.0,1
2183,2848,0.0,1
2184,2848,0.0,1
2185,2848,0.0,1
2186,2852,0.0,1
2187,2852,0.0,1
2188,2852,0.0,1
2189,2852,0.0,1
2190,2856,0.0,1
2191,2856,0.0,1
2192,2856,0.0,1
2193,2856,0.0,1
2194,2860,0.0,1
2195,2860,0.0,1
2196,2860,0.0,1
2197,2860,0.0,1
2198,2864,0.0,1
2199,2864,0.0,1
2200,2864,0.0,1
2201,2864,0.0,1
2202,2868,0.0,1
2203,2868,0.0,1
2204,2868,0.0,1
2205,2868,0.0,1
2206,2872,0.0,1
2207,2872,0.0,1
2208,2872,0.0,1
2209,2872,0.0,1
2210,2876,0.0,1
2211,2876,0.0,1
2212,2876,0.0,1
2213,2876,0.0,1
2214,2880,0.0,1
2215,2880,0.0,1
2216,2880,0.0,1
2217,2880,0.0,1
2218,2884,0.0,1
2219,2884,0.0,1
2220,2884,0.0,1
2221,2884,0.0,1
2222,2888,0.0,1
2223,2888,0.0,1
2224,2888,0.0,1
2225,2888,0.0,1
2226,2892,0.0,1
2227,2892,0.0,1
2228,2892,0.0,1
2229,2892,0.0,1
2230,2896,0.0,1
2231,2896,0.0,1
2232,2896,0.0,1
2233,2896,0.0,1
2234,2900,0.0,1
2235,2900,0.0,1
2236,2900,0.0,1
2237,2900,0.0,1
2238,2904,0.0,1
2239,2904,0.0,1
2240,2904,0.0,1
2241,2904,0.0,1
2242,2908,0.0,1
2243,2908,0.0,1
2244,2908,0.0,1
2245,2908,0.0,1
2246,2912,0.0,1
2247,2912,0.0,1
2248,2912,0.0,1
2249,2912,0.0,1
2250,2916,0.0,1
2251,2916,0.0,1
2252,2916,0.0,1
2253,2916,0.0,1
2254,2920,0.0,1
2255,2920,0.0,1
2256,2920,0.0,1
2257,2920,0.0,1
2258,2924,0.0,1
2259,2924,0.0,1
2260,2924,0.0,1
2261,2924,0.0,1
2262,2928,0.0,1
2263,2928,0.0,1
2264,2928,0.0,1
2265,2928,0.0,1
2266,2932,0.0,1
2267,2932,0.0,1
2268,2932,0.0,1
2269,2932,0.0,1
2270,2936,0.0,1
2271,2936,0.0,1
2272,2936,0.0,1
2273,2936,0.0,1
2274,2940,0.0,1
2275,2940,0.0,1
2276,2940,0.0,1
2277,2940,0.0,1
2278,2944,0.0,1
2279,2944,0.0,1
2280,2944,0.0,1
2281,2944,0.0,1
2282,2948,0.0,1
2283,2948,0.0,1
2284,2948,0.0,1
2285,2948,0.0,1
2286,2952,0.0,1
2287,2952,0.0,1
2288,2952,0.0,1
2289,2952,0.0,1
2290,2956,0.0,1
2291,2956,0.0,1
2292,2956,0.0,1
2293,2956,0.0,1
2294,2960,0.0,1
2295,2960,0.0,1
2296,2960,0.0,1
2297,2960,0.0,1
2298,2964,0.0,1
2299,2964,0.0,1
2300,2964,0.0,1
2301,2964,0.0,1
2302,2968,0.0,1
2303,2968,0.0,1
2304,2968,0.0,1
2305,2968,0.0,1
2306,2972,0.0,1
2307,2972,0.0,1
2308,2972,0.0,1
2309,2972,0.0,1
2310,2976,0.0,1
2311,2976,0.0,1
2312,2976,0.0,1
2313,2976,0.0,1
2314,2980,0.0,1
2315,2980,0.0,1
2316,2980,0.0,1
2317,2980,0.0,1
2318,2984,0.0,1
2319,2984,0.0,1
2320,2984,0.0,1
2321,2984,0.0,1
2322,2988,0.0,1
2323,2988,0.0,1
2324,2988,0.0,1
2325,2988,0.0,1
2326,2992,0.0,1
2327,2992,0.0,1
2328,2992,0.0,1
2329,2992,0.0,1
2330,2996,0.0,1
2331,2996,0.0,1
2332,2996,0.0,1
2333,2996,0.0,1
2334,3000,0.0,1
2335,3000,0.0,1
2336,3000,0.0,1
2337,3000,0.0,1
2338,3004,0.0,1
2339,3004,0.0,1
2340,3004,0.0,1
2341,3004,0.0,1
2342,3008,0.0,1
2343,3008,0.0,1
2344,3008,0.0,1
2345,3008,0.0,1
2346,3012,0.0,1
2347,3012,0.0,1
2348,3012,0.0,1
2349,3012,0.0,1
2350,3016,0.0,1
2351,3016,0.0,1
2352,3016,0.0,1
2353,3016,0.0,1
2354,3020,0.0,1
2355,3020,0.0,1
2356,3020,0.0,1
2357,3020,0.0,1
2358,3024,0.0,1
2359,3024,0.0,1
2360,3024,0.0,1
2361,3024,0.0,1
2362,3028,0.0,1
2363,3028,0.0,1
2364,3028,0.0,1
2365,3028,0.0,1
2366,3032,0.0,1
2367,3032,0.0,1
2368,3032,0.0,1
2369,3032,0.0,1
2370,3036,0.0,1
2371,3036,0.0,1
2372,3036,0.0,1
2373,3036,0.0,1
2374,3040,0.0,1
2375,3040,0.0,1
2376,3040,0.0,1
2377,3040,0.0,1
2378,3044,0.0,1
2379,3044,0.0,1
2380,3044,0.0,1
2381,3044,0.0,1
2382,3048,0.0,1
2383,3048,0.0,1
2384,3048,0.0,1
2385,3048,0.0,1
2386,3052,0.0,1
2387,3052,0.0,1
2388,3052,0.0,1
2389,3052,0.0,1
2390,3056,0.0,1
2391,3056,0.0,1
2392,3056,0.0,1
2393,3056,0.0,1
2394,3060,0.0,1
2395,3060,0.0,1
2396,3060,0.0,1
2397,3060,0.0,1
2398,3064,0.0,1
2399,3064,0.0,1
2400,3064,0.0,1
2401,3064,0.0,1
2402,3068,0.0,1
2403,3068,0.0,1
2404,3068,0.0,1
2405,3068,0.0,1
2406,3072,0.0,1
2407,3072,0.0,1
2408,3072,0.0,1
2409,3072,0.0,1
2410,3076,0.0,1
2411,3076,0.0,1
2412,3076,0.0,1
2413,3076,0.0,1
2414,3080,0.0,1
2415,3080,0.0,1
2416,3080,0.0,1
2417,3080,0.0,1
2418,3084,0.0,1
2419,3084,0.0,1
2420,3084,0.0,1
2421,3084,0.0,1
2422,3088,0.0,1
2423,3088,0.0,1
2424,3088,0.0,1
2425,3088,0.0,1
2426,3092,0.0,1
2427,3092,0.0,1
2428,3092,0.0,1
2429,3092,0.0,1
2430,3096,0.0,1
