episode,timestep,reward, averagate_reward_100
1701, 167040, 85.8543, 86.2762
1711, 168000, 85.7851, 83.5066
1719, 168960, 85.8076, 83.8108
1729, 169920, 85.8667, 82.6251
1743, 170880, 85.7144, 77.6639
1754, 171840, 85.6762, 79.1838
1770, 172800, 85.4975, 77.4226
1777, 173760, 85.4774, 77.5663
1786, 174720, 85.5349, 78.861
1797, 175680, 85.514, 79.4492
1820, 176640, 85.1, 72.6697
1841, 177600, 84.8363, 68.649
1855, 178560, 84.678, 67.4705
1867, 179520, 84.6537, 68.6162
1879, 180480, 84.5936, 68.1951
1886, 181440, 84.6759, 69.3343
1893, 182400, 84.7157, 69.4844
1903, 183360, 84.6602, 71.1521
1913, 184320, 84.6352, 73.0044
1926, 185280, 84.4834, 72.9855
1939, 186240, 84.3843, 75.7671
1950, 187200, 84.2972, 76.5073
1966, 188160, 84.0221, 71.644
1985, 189120, 83.8563, 68.3783
2001, 190080, 83.6311, 64.0982
2019, 191040, 83.3023, 57.6714
2031, 192000, 83.2981, 60.9697
2042, 192960, 83.288, 62.4706
2048, 193920, 83.2627, 62.9663
2054, 194880, 83.3463, 66.4808
2061, 195840, 83.3238, 67.4338
2069, 196800, 83.2903, 68.6762
2075, 197760, 83.3103, 69.6163
2080, 198720, 83.327, 71.502
2084, 199680, 83.3082, 72.1684
2089, 200640, 83.2905, 73.6196
2095, 201600, 83.2203, 73.2708
2115, 202560, 82.8283, 71.4105
2129, 203520, 82.625, 68.9939
2141, 204480, 82.5069, 66.2535
2153, 205440, 82.4572, 64.1236
2170, 206400, 82.2797, 61.7332
2183, 207360, 82.2184, 59.3923
2195, 208320, 82.185, 60.4966
2205, 209280, 82.2082, 64.0482
2212, 210240, 82.2119, 67.8981
2225, 211200, 82.2814, 73.6738
2233, 212160, 82.3814, 77.5231
2246, 213120, 82.43, 81.0884
2253, 214080, 82.6011, 85.7002
2260, 215040, 82.6963, 90.4874
2269, 216000, 82.8738, 95.5607
2273, 216960, 83.0304, 99.4144
2282, 217920, 83.1913, 103.6797
2288, 218880, 83.411, 109.316
2300, 219840, 83.4678, 112.0206
2307, 220800, 83.6257, 114.6258
2314, 221760, 83.7336, 117.0379
2320, 222720, 83.8749, 119.2629
2331, 223680, 84.0064, 120.5219
2338, 224640, 84.1029, 122.988
2348, 225600, 84.1996, 122.6982
2354, 226560, 84.3212, 122.3625
2360, 227520, 84.3983, 122.8631
2371, 228480, 84.4547, 118.3228
2381, 229440, 84.4466, 113.227
2388, 230400, 84.5131, 109.7287
2400, 231360, 84.4441, 106.898
2409, 232320, 84.4087, 101.4039
2415, 233280, 84.4785, 100.6947
2422, 234240, 84.5621, 99.7344
2431, 235200, 84.6332, 99.2448
2439, 236160, 84.735, 98.4493
2444, 237120, 84.8564, 100.6886
2450, 238080, 84.966, 101.2752
2458, 239040, 85.0241, 100.5222
2465, 240000, 85.068, 99.071
2470, 240960, 85.1078, 100.7911
2478, 241920, 85.1458, 102.019
2488, 242880, 85.1357, 100.0036
2497, 243840, 85.1718, 102.3542
2506, 244800, 85.2051, 102.9473
2519, 245760, 85.1179, 98.5666
2539, 246720, 84.7571, 85.2979
2558, 247680, 84.4829, 71.1804
2587, 248640, 83.9926, 55.8129
2603, 249600, 83.8419, 49.8763
2617, 250560, 83.8374, 51.1927
2624, 251520, 83.9034, 55.0746
2633, 252480, 84.0232, 62.9238
2643, 253440, 84.0071, 66.7901
2653, 254400, 84.0636, 71.4842
2662, 255360, 84.1266, 77.2714
2671, 256320, 84.1281, 80.1585
2682, 257280, 84.0974, 84.1953
2690, 258240, 84.122, 87.9833
2700, 259200, 84.064, 88.6392
2707, 260160, 84.0662, 90.6164
2723, 261120, 83.9651, 85.6532
2730, 262080, 83.978, 84.2838
2744, 263040, 83.8692, 80.2825
2753, 264000, 83.8678, 78.6733
2761, 264960, 83.85, 76.6554
2772, 265920, 83.7841, 74.4634
2783, 266880, 83.7325, 73.9081
2792, 267840, 83.7386, 73.1952
2802, 268800, 83.7081, 73.2036
2813, 269760, 83.636, 72.9912
2821, 270720, 83.574, 72.8838
2830, 271680, 83.5894, 72.9795
2841, 272640, 83.5423, 73.7715
2849, 273600, 83.4858, 73.5941
2857, 274560, 83.5171, 73.8285
2864, 275520, 83.5542, 75.963
2872, 276480, 83.5541, 77.1777
2879, 277440, 83.6179, 80.0148
2883, 278400, 83.6671, 81.8466
2894, 279360, 83.6395, 81.0092
2906, 280320, 83.598, 81.1923
2914, 281280, 83.645, 84.3709
2926, 282240, 83.6127, 84.1449
2941, 283200, 83.4945, 82.1363
2954, 284160, 83.3758, 79.2848
2981, 285120, 83.0222, 65.0172
3001, 286080, 82.8314, 60.078
3028, 287040, 82.4809, 50.1241
3049, 288000, 82.2742, 47.6632
3069, 288960, 82.0773, 49.1431
3080, 289920, 82.0646, 53.8982
3089, 290880, 82.1015, 57.1102
3103, 291840, 82.1221, 60.5352
3117, 292800, 82.0796, 64.1677
3125, 293760, 82.1183, 69.5531
3146, 294720, 81.896, 69.8234
3155, 295680, 81.9595, 73.3949
3164, 296640, 82.0427, 79.5861
3174, 297600, 82.0475, 81.4147
3182, 298560, 82.1162, 83.8281
3190, 299520, 82.1856, 83.725
3198, 300480, 82.254, 86.1286
3206, 301440, 82.2906, 87.3099
3212, 302400, 82.3045, 88.5977
3219, 303360, 82.2989, 88.049
3225, 304320, 82.2926, 87.7399
3234, 305280, 82.2761, 90.6703
3240, 306240, 82.3385, 94.5252
3246, 307200, 82.3635, 97.0721
3253, 308160, 82.4073, 97.5067
3259, 309120, 82.401, 94.9104
3264, 310080, 82.518, 97.5573
3272, 311040, 82.543, 98.1745
3276, 312000, 82.6654, 101.2348
3286, 312960, 82.7024, 99.7458
3295, 313920, 82.7306, 99.0266
3301, 314880, 82.7447, 97.0176
3313, 315840, 82.7136, 95.7468
3322, 316800, 82.731, 96.5514
3328, 317760, 82.7775, 98.673
3334, 318720, 82.823, 100.5115
3342, 319680, 82.8331, 98.2125
3351, 320640, 82.8469, 96.786
3364, 321600, 82.7952, 91.8421
3380, 322560, 82.6987, 81.5396
3386, 323520, 82.7315, 83.6878
3397, 324480, 82.7313, 81.7602
3407, 325440, 82.7321, 81.4277
3416, 326400, 82.7548, 83.1797
3428, 327360, 82.7347, 81.3075
3435, 328320, 82.7951, 81.4799
3442, 329280, 82.8865, 84.669
3448, 330240, 82.9423, 86.0987
3453, 331200, 83.0246, 89.4769
3460, 332160, 83.1277, 93.4213
3467, 333120, 83.1987, 96.6389
3477, 334080, 83.2542, 100.3699
3485, 335040, 83.343, 104.6364
3494, 336000, 83.3914, 105.684
3502, 336960, 83.5166, 109.3533
3509, 337920, 83.6413, 113.7279
3516, 338880, 83.7467, 117.6296
3525, 339840, 83.783, 120.8732
3534, 340800, 83.8362, 120.2191
3542, 341760, 83.9533, 120.6728
3549, 342720, 84.0324, 121.3488
3557, 343680, 84.1852, 121.9029
3568, 344640, 84.2495, 119.7644
3581, 345600, 84.2809, 119.2323
3590, 346560, 84.3458, 119.0483
3599, 347520, 84.4566, 119.3276
3606, 348480, 84.5822, 119.7518
3617, 349440, 84.7062, 118.1877
3622, 350400, 84.8935, 123.6768
3631, 351360, 85.0355, 128.0648
3637, 352320, 85.151, 130.8288
3644, 353280, 85.3175, 132.8107
3650, 354240, 85.557, 139.1241
3658, 355200, 85.6962, 139.2577
3664, 356160, 85.9117, 145.9956
3672, 357120, 86.0241, 148.8703
3677, 358080, 86.216, 156.1717
3687, 359040, 86.3524, 161.5608
3697, 360000, 86.4092, 156.3868
3704, 360960, 86.5646, 160.4757
3711, 361920, 86.6924, 161.1897
3718, 362880, 86.8125, 161.5879
3731, 363840, 86.7819, 150.1918
3739, 364800, 86.9045, 147.4759
3745, 365760, 87.0457, 147.747
3752, 366720, 87.1645, 144.2397
3758, 367680, 87.1955, 142.0385
3767, 368640, 87.2821, 136.193
3773, 369600, 87.4176, 136.9378
3778, 370560, 87.5312, 133.9252
3784, 371520, 87.7203, 138.3495
3789, 372480, 87.7996, 141.4403
3795, 373440, 87.8867, 143.5726
3800, 374400, 87.9586, 141.92
3805, 375360, 88.1249, 144.5563
3812, 376320, 88.1665, 141.2117
3821, 377280, 88.1203, 136.4269
3827, 378240, 88.2573, 143.2529
3833, 379200, 88.3411, 146.0641
3839, 380160, 88.425, 145.2756
3844, 381120, 88.5615, 145.2747
3849, 382080, 88.729, 148.5734
3855, 383040, 88.815, 149.2767
3860, 384000, 88.9101, 152.6192
3865, 384960, 89.0329, 156.9478
3872, 385920, 89.1887, 156.3494
3879, 386880, 89.2305, 151.6398
3884, 387840, 89.3221, 149.9341
3890, 388800, 89.4088, 150.2597
3894, 389760, 89.519, 152.3653
3902, 390720, 89.5663, 146.9748
3910, 391680, 89.62, 145.8072
3914, 392640, 89.6378, 145.9464
3925, 393600, 89.5856, 141.8611
3936, 394560, 89.5759, 133.7544
3941, 395520, 89.6151, 133.2773
3950, 396480, 89.6445, 124.1479
3959, 397440, 89.676, 118.8792
3965, 398400, 89.6689, 114.2507
3975, 399360, 89.6739, 108.6227
3985, 400320, 89.6958, 103.405
3995, 401280, 89.6697, 95.2835
4002, 402240, 89.7021, 94.9989
4009, 403200, 89.7245, 94.9827
4016, 404160, 89.754, 94.9652
4027, 405120, 89.7952, 97.2673
4036, 406080, 89.8237, 99.5751
4044, 407040, 89.8442, 99.324
4050, 408000, 89.9126, 100.5029
4057, 408960, 89.9716, 102.538
4066, 409920, 89.9872, 102.3813
4074, 410880, 90.009, 103.1608
4082, 411840, 90.0363, 103.3023
4091, 412800, 90.0702, 105.6769
4102, 413760, 90.0311, 103.1987
4107, 414720, 90.0317, 103.5156
4113, 415680, 90.1211, 104.9819
4119, 416640, 90.1955, 106.5529
4127, 417600, 90.2418, 108.2264
4133, 418560, 90.3823, 112.0622
4143, 419520, 90.3861, 112.3665
4149, 420480, 90.4205, 111.6139
4155, 421440, 90.5028, 112.3614
4160, 422400, 90.681, 119.0582
4166, 423360, 90.8059, 124.0907
4170, 424320, 90.9706, 129.1352
4174, 425280, 91.1086, 135.9077
4178, 426240, 91.2585, 140.6221
4182, 427200, 91.4471, 149.038
4190, 428160, 91.5387, 151.7228
4194, 429120, 91.6696, 157.8266
4201, 430080, 91.7464, 161.9375
4206, 431040, 91.8162, 165.171
4216, 432000, 91.8563, 162.7763
4221, 432960, 91.9439, 162.2847
4225, 433920, 92.1146, 169.4732
4230, 434880, 92.2065, 169.0021
4237, 435840, 92.3303, 172.5553
4242, 436800, 92.4643, 178.9067
4247, 437760, 92.5976, 184.2387
4251, 438720, 92.7052, 186.7549
4256, 439680, 92.8374, 187.3541
4261, 440640, 92.8932, 182.6535
4269, 441600, 92.9719, 177.3553
4273, 442560, 93.0838, 177.473
4279, 443520, 93.2053, 173.0209
4284, 444480, 93.2695, 165.7512
4289, 445440, 93.3764, 169.5257
4297, 446400, 93.4649, 166.9984
4301, 447360, 93.6108, 171.935
4305, 448320, 93.7513, 175.5997
4311, 449280, 93.8811, 180.4571
4316, 450240, 94.0637, 187.1278
4322, 451200, 94.1795, 186.6684
4326, 452160, 94.3331, 187.6241
4330, 453120, 94.4836, 190.8043
4335, 454080, 94.623, 193.2436
4339, 455040, 94.7601, 196.1214
4345, 456000, 94.8505, 193.3814
4350, 456960, 94.9502, 191.7559
4355, 457920, 95.0695, 190.4828
4359, 458880, 95.1544, 193.8428
4363, 459840, 95.2689, 195.9361
4369, 460800, 95.352, 196.9575
4373, 461760, 95.4262, 195.514
4377, 462720, 95.489, 195.9205
4382, 463680, 95.6013, 197.2887
4387, 464640, 95.6524, 194.1024
4400, 465600, 95.5942, 182.3073
4407, 466560, 95.6501, 175.2827
4414, 467520, 95.7147, 168.7316
4418, 468480, 95.8147, 168.2437
4422, 469440, 95.8931, 169.9565
4429, 470400, 95.9686, 161.8697
4439, 471360, 96.0058, 150.0545
4450, 472320, 96.0566, 144.1852
4456, 473280, 96.1661, 142.3755
4464, 474240, 96.268, 139.2667
4471, 475200, 96.3573, 139.0514
4479, 476160, 96.4191, 134.7476
4485, 477120, 96.4902, 134.2392
4492, 478080, 96.499, 133.9199
4498, 479040, 96.5565, 138.5843
4504, 480000, 96.6248, 140.6776
4509, 480960, 96.6831, 142.05
4517, 481920, 96.7063, 137.3459
4521, 482880, 96.758, 136.6802
4525, 483840, 96.8295, 135.457
4530, 484800, 96.8883, 138.1055
4534, 485760, 96.9693, 140.4951
4538, 486720, 97.0475, 142.899
4542, 487680, 97.1164, 147.099
4547, 488640, 97.1929, 149.1677
4552, 489600, 97.2912, 149.9612
4556, 490560, 97.406, 152.6566
4560, 491520, 97.5171, 157.1258
4564, 492480, 97.5911, 156.6532
4570, 493440, 97.7, 157.4748
4574, 494400, 97.7862, 159.0769
4579, 495360, 97.8986, 164.1635
4588, 496320, 97.9407, 163.5085
4593, 497280, 98.0284, 166.1218
4598, 498240, 98.099, 167.4808
4605, 499200, 98.1456, 165.4232
4616, 500160, 98.1711, 164.7088
4622, 501120, 98.2101, 162.477
4627, 502080, 98.3378, 165.7319
4631, 503040, 98.4573, 168.9583
4640, 504000, 98.4673, 161.301
4646, 504960, 98.5643, 161.7834
4650, 505920, 98.6648, 163.1212
4654, 506880, 98.7901, 164.2971
4658, 507840, 98.8842, 163.9945
4663, 508800, 98.9611, 162.3159
4667, 509760, 99.0518, 163.7439
4671, 510720, 99.1701, 165.5189
4676, 511680, 99.3232, 166.593
4680, 512640, 99.4244, 168.8831
4684, 513600, 99.5139, 171.3989
4688, 514560, 99.6364, 177.4354
4692, 515520, 99.7654, 181.033
4697, 516480, 99.9063, 183.0751
4701, 517440, 100.0442, 187.6974
4706, 518400, 100.1866, 193.8124
4712, 519360, 100.2112, 195.9814
4716, 520320, 100.297, 198.4297
4722, 521280, 100.3704, 200.2195
4728, 522240, 100.3991, 193.4405
4732, 523200, 100.4499, 192.093
4742, 524160, 100.4013, 188.4573
4749, 525120, 100.4404, 185.0119
4758, 526080, 100.435, 172.6716
4780, 527040, 100.2236, 137.6216
4812, 528000, 99.8198, 81.3775
4842, 528960, 99.471, 55.3565
4867, 529920, 99.1922, 41.712
4889, 530880, 98.9658, 44.2383
4911, 531840, 98.7604, 47.039
4932, 532800, 98.5845, 50.2841
4952, 533760, 98.4087, 52.5705
4972, 534720, 98.2422, 54.7628
4988, 535680, 98.1271, 57.119
5004, 536640, 98.0001, 57.7837
5022, 537600, 97.8634, 58.0649
5038, 538560, 97.7867, 61.2063
5051, 539520, 97.7224, 63.291
5062, 540480, 97.6958, 66.5813
5071, 541440, 97.7059, 70.6365
5080, 542400, 97.7332, 75.4566
5089, 543360, 97.7964, 81.6136
5099, 544320, 97.7937, 85.5316
5107, 545280, 97.8095, 89.5986
5114, 546240, 97.8988, 96.7772
5123, 547200, 97.9425, 102.3319
5130, 548160, 97.9947, 107.407
5137, 549120, 98.0651, 112.4193
5142, 550080, 98.11, 115.6824
5148, 551040, 98.1848, 120.7075
5153, 552000, 98.2613, 125.6651
5159, 552960, 98.3221, 130.2875
5164, 553920, 98.3992, 134.2764
5170, 554880, 98.5129, 139.1166
5176, 555840, 98.5461, 141.3607
5180, 556800, 98.668, 146.1572
5186, 557760, 98.7278, 145.8084
5192, 558720, 98.8079, 150.2197
5197, 559680, 98.8818, 154.6301
5202, 560640, 98.9718, 158.6233
5206, 561600, 99.1175, 165.9018
5210, 562560, 99.2788, 170.8019
5214, 563520, 99.3309, 172.5682
5218, 564480, 99.454, 177.3719
5223, 565440, 99.5701, 182.9512
5229, 566400, 99.6337, 183.458
5235, 567360, 99.6783, 184.6524
5241, 568320, 99.7606, 186.5043
5246, 569280, 99.8524, 187.8722
5253, 570240, 99.879, 183.2365
5258, 571200, 99.9511, 183.7971
5264, 572160, 99.9516, 180.1177
5273, 573120, 99.9182, 170.5218
5280, 574080, 99.9675, 167.2816
5291, 575040, 99.9307, 159.2073
5298, 576000, 100.0009, 157.2928
5303, 576960, 100.0565, 154.8813
5311, 577920, 100.1323, 144.5267
5320, 578880, 100.1441, 133.9458
5329, 579840, 100.1742, 128.4371
5337, 580800, 100.2013, 127.7714
5343, 581760, 100.2349, 124.5046
5355, 582720, 100.2337, 116.3874
5368, 583680, 100.182, 113.4949
5382, 584640, 100.0903, 107.112
5392, 585600, 100.0906, 106.0245
5397, 586560, 100.2197, 112.0464
5404, 587520, 100.2565, 109.9884
5412, 588480, 100.2852, 108.4425
5416, 589440, 100.3433, 111.8654
5426, 590400, 100.3348, 110.0441
5432, 591360, 100.3522, 109.9675
5439, 592320, 100.4026, 111.0409
5445, 593280, 100.4573, 111.7367
5450, 594240, 100.482, 113.2604
5454, 595200, 100.4858, 113.7538
5458, 596160, 100.5785, 120.5487
5463, 597120, 100.6006, 123.5555
5467, 598080, 100.646, 124.9067
5472, 599040, 100.6658, 128.7468
5477, 600000, 100.6608, 129.8183
5482, 600960, 100.6566, 131.1348
5488, 601920, 100.6728, 132.3557
5492, 602880, 100.7159, 134.433
5497, 603840, 100.7653, 130.2107
5503, 604800, 100.7848, 130.8836
5510, 605760, 100.8409, 133.122
5517, 606720, 100.8694, 129.5193
5522, 607680, 100.8873, 131.3528
5527, 608640, 100.981, 136.2988
5533, 609600, 101.0092, 135.1139
5540, 610560, 101.0332, 135.05
5548, 611520, 101.1032, 134.781
5556, 612480, 101.121, 134.4995
5564, 613440, 101.1624, 132.0475
5576, 614400, 101.1702, 128.739
5587, 615360, 101.1622, 127.6834
5597, 616320, 101.182, 124.0894
5602, 617280, 101.2448, 126.8685
5609, 618240, 101.3067, 126.9409
5615, 619200, 101.3726, 129.0321
5625, 620160, 101.397, 125.3068
5632, 621120, 101.4327, 125.3498
5643, 622080, 101.4572, 120.4967
5652, 623040, 101.4737, 120.4801
5657, 624000, 101.5465, 125.1463
5664, 624960, 101.6286, 127.5687
5670, 625920, 101.7296, 131.5455
5677, 626880, 101.7684, 135.1334
5688, 627840, 101.7726, 134.955
5700, 628800, 101.7746, 132.2381
5707, 629760, 101.7899, 130.7112
5713, 630720, 101.8492, 131.8567
5720, 631680, 101.9219, 132.1707
5730, 632640, 101.9336, 129.0492
5742, 633600, 101.8488, 125.2721
5756, 634560, 101.751, 114.1801
5775, 635520, 101.6082, 93.5408
5794, 636480, 101.4738, 83.9176
5809, 637440, 101.3636, 75.7109
5822, 638400, 101.298, 66.4154
5832, 639360, 101.2491, 62.8499
5842, 640320, 101.2227, 65.2709
5851, 641280, 101.2494, 69.2547
5860, 642240, 101.2501, 73.3438
5869, 643200, 101.3082, 81.1089
5879, 644160, 101.2866, 84.683
5886, 645120, 101.2962, 88.6008
5891, 646080, 101.3425, 92.5323
5899, 647040, 101.4117, 99.5101
5910, 648000, 101.4094, 104.3685
5915, 648960, 101.4638, 109.964
5921, 649920, 101.5144, 113.8247
5926, 650880, 101.5129, 114.1802
5933, 651840, 101.5002, 116.5146
5940, 652800, 101.4804, 117.6
5947, 653760, 101.4587, 114.6438
5955, 654720, 101.4321, 110.2753
5963, 655680, 101.4632, 112.6872
5970, 656640, 101.4673, 110.6369
5980, 657600, 101.4248, 109.1877
5991, 658560, 101.3888, 104.1173
6003, 659520, 101.3606, 98.5004
6015, 660480, 101.3288, 93.3435
6027, 661440, 101.3111, 89.3716
6039, 662400, 101.3104, 91.1015
6052, 663360, 101.2716, 90.7159
6063, 664320, 101.2452, 88.2467
6074, 665280, 101.2764, 90.4614
6081, 666240, 101.3616, 98.1295
6087, 667200, 101.4527, 104.1355
6096, 668160, 101.4942, 108.9044
6105, 669120, 101.5827, 115.5753
6113, 670080, 101.6605, 120.7085
6126, 671040, 101.652, 121.7735
6140, 672000, 101.6094, 120.2067
6153, 672960, 101.5883, 119.9042
6161, 673920, 101.5884, 122.1069
6168, 674880, 101.6466, 125.9787
6176, 675840, 101.6519, 121.7632
6183, 676800, 101.6635, 118.4767
6190, 677760, 101.6662, 113.1139
6195, 678720, 101.6519, 110.7934
6212, 679680, 101.5655, 96.9678
6226, 680640, 101.4672, 90.1465
6238, 681600, 101.4134, 88.6914
6259, 682560, 101.2361, 79.2275
6272, 683520, 101.1926, 70.7834
6290, 684480, 101.0398, 62.2665
6300, 685440, 100.9921, 62.9508
6321, 686400, 100.8114, 58.7922
6336, 687360, 100.6921, 54.2973
6345, 688320, 100.6139, 54.8251
6360, 689280, 100.516, 53.7395
6372, 690240, 100.4727, 55.3215
6386, 691200, 100.4116, 58.1743
6396, 692160, 100.3132, 55.6572
6404, 693120, 100.261, 56.6343
6412, 694080, 100.2086, 58.0964
6429, 695040, 100.1079, 59.2764
6440, 696000, 100.062, 62.3424
6449, 696960, 100.0273, 64.5168
6460, 697920, 100.0004, 67.2065
6468, 698880, 99.9829, 67.5048
6482, 699840, 99.9029, 65.8568
6492, 700800, 99.8701, 69.2978
6505, 701760, 99.8084, 71.1644
6513, 702720, 99.7906, 73.0644
6524, 703680, 99.77, 75.8491
6532, 704640, 99.7256, 76.0254
6541, 705600, 99.6811, 75.0093
6551, 706560, 99.637, 74.3902
6570, 707520, 99.5273, 70.2607
6582, 708480, 99.4654, 71.1079
6601, 709440, 99.3723, 69.4893
6611, 710400, 99.3145, 68.4197
6627, 711360, 99.2273, 64.7404
6640, 712320, 99.1726, 65.5738
6655, 713280, 99.1075, 66.5387
6673, 714240, 99.0063, 66.0176
6692, 715200, 98.8992, 65.8027
6706, 716160, 98.8082, 63.6781
6719, 717120, 98.7613, 65.076
6735, 718080, 98.6882, 64.5731
