episode,total_steps,episode_reward,episode_length
207,588,0.0,1
208,592,0.0,1
209,592,0.0,1
210,596,0.18901465378278587,75
211,596,0.0,1
212,596,0.0,1
213,600,0.0,1
214,600,0.0,1
215,604,0.0,1
216,604,0.0,1
217,608,0.0,1
218,608,0.0,1
219,612,0.0,1
220,612,0.0,1
221,616,0.0,1
222,616,0.0,1
223,620,0.0,1
224,620,0.0,1
225,624,0.0,1
226,624,0.0,1
227,628,0.0,1
228,628,0.0,1
229,632,0.0,1
230,632,0.0,1
231,636,0.0,1
232,636,0.0,1
233,640,0.0,1
234,640,0.0,1
235,644,0.0,1
236,644,0.0,1
237,648,0.0,1
238,648,0.0,1
239,652,0.0,1
240,652,0.0,1
241,656,0.0,1
242,656,0.0,1
243,660,0.0,1
244,660,0.0,1
245,664,0.0,1
246,664,0.0,1
247,668,0.0,1
248,668,0.0,1
249,672,0.0,1
250,672,0.0,1
251,676,0.0,1
252,676,0.0,1
253,680,0.0,1
254,680,0.0,1
255,684,0.0,1
256,684,0.0,1
257,688,0.0,1
258,688,0.0,1
259,692,0.0,1
260,692,0.0,1
261,696,0.0,1
262,696,0.0,1
263,700,0.0,1
264,700,0.0,1
265,704,9.819506409116917,27
266,704,0.0,1
267,704,0.0,1
268,708,0.0,1
269,708,0.0,1
270,712,0.0,1
271,712,0.0,1
272,716,0.0,1
273,716,0.0,1
274,720,0.0,1
275,720,0.0,1
276,724,0.0,1
277,724,0.0,1
278,728,0.0,1
279,728,0.0,1
280,732,0.0,1
281,732,0.0,1
282,736,0.0,1
283,736,0.0,1
284,740,0.0,1
285,740,0.0,1
286,744,0.0,1
287,744,0.0,1
288,748,0.0,1
289,748,0.0,1
290,752,0.0,1
291,752,0.0,1
292,756,0.0,1
293,756,0.0,1
294,760,0.0,1
295,760,0.0,1
296,764,-0.8470015940880155,75
297,764,0.0,1
298,764,0.0,1
299,768,10.0,1
300,768,0.0,1
301,768,0.0,1
302,772,4.968839748865049,1
303,772,0.0,1
304,772,0.0,1
305,776,0.009786374319410068,1
306,776,0.0,1
307,776,0.0,1
308,780,0.06577367566981741,1
309,780,0.0,1
310,780,0.0,1
311,784,10.0,1
312,784,0.0,1
313,784,0.0,1
314,788,1.1925615043641662,1
315,788,0.0,1
316,788,0.0,1
317,792,-3.2366024778325455,1
318,792,0.0,1
319,792,0.0,1
320,796,5.06314535186106,1
321,796,0.0,1
322,796,0.0,1
323,800,0.3659764075129225,1
324,800,0.0,1
325,800,0.0,1
326,804,9.96712941615582,25
327,804,-2.292671657485125,1
328,804,0.0,1
329,804,0.0,1
330,808,10.0,1
331,808,0.0,1
332,808,0.0,1
333,812,0.0,1
334,812,0.0,1
335,812,0.0,1
336,816,0.0,1
337,816,0.0,1
338,816,0.0,1
339,820,0.0,1
340,820,0.0,1
341,820,0.0,1
342,824,0.0,1
343,824,0.0,1
344,824,0.0,1
345,828,0.0,1
346,828,0.0,1
347,828,0.0,1
348,832,0.0,1
349,832,0.0,1
350,832,0.0,1
351,836,0.0,1
352,836,0.0,1
353,836,0.0,1
354,840,0.0,1
355,840,0.0,1
356,840,0.0,1
357,844,0.0,1
358,844,0.0,1
359,844,0.0,1
360,848,0.0,1
361,848,0.0,1
362,848,0.0,1
363,852,0.0,1
364,852,0.0,1
365,852,0.0,1
366,856,0.0,1
367,856,0.0,1
368,856,0.0,1
369,860,0.0,1
370,860,0.0,1
371,860,0.0,1
372,864,0.0,1
373,864,0.0,1
374,864,0.0,1
375,868,0.0,1
376,868,0.0,1
377,868,0.0,1
378,872,0.0,1
379,872,0.0,1
380,872,0.0,1
381,876,0.0,1
382,876,0.0,1
383,876,0.0,1
384,880,9.929587144911167,19
385,880,0.0,1
386,880,0.0,1
387,880,0.0,1
388,884,0.0,1
389,884,0.0,1
390,884,0.0,1
391,888,0.0,1
392,888,0.0,1
393,888,0.0,1
394,892,0.0,1
395,892,0.0,1
396,892,0.0,1
397,896,0.0,1
398,896,0.0,1
399,896,0.0,1
400,900,0.0,1
401,900,0.0,1
402,900,0.0,1
403,904,0.0,1
404,904,0.0,1
405,904,0.0,1
406,908,0.0,1
407,908,0.0,1
408,908,0.0,1
409,912,0.0,1
410,912,0.0,1
411,912,0.0,1
412,916,0.0,1
413,916,0.0,1
414,916,0.0,1
415,920,0.0,1
416,920,0.0,1
417,920,0.0,1
418,924,0.0,1
419,924,0.0,1
420,924,0.0,1
421,928,0.0,1
422,928,0.0,1
423,928,0.0,1
424,932,0.0,1
425,932,0.0,1
426,932,0.0,1
427,936,0.0,1
428,936,0.0,1
429,936,0.0,1
430,940,0.0,1
431,940,0.0,1
432,940,0.0,1
433,944,0.0,1
434,944,0.0,1
435,944,0.0,1
436,948,0.0,1
437,948,0.0,1
438,948,0.0,1
439,952,0.0,1
440,952,0.0,1
441,952,0.0,1
442,956,0.0,1
443,956,0.0,1
444,956,0.0,1
445,960,0.0,1
446,960,0.0,1
447,960,0.0,1
448,964,0.0,1
449,964,0.0,1
450,964,0.0,1
451,968,0.0,1
452,968,0.0,1
453,968,0.0,1
454,972,0.0,1
455,972,0.0,1
456,972,0.0,1
457,976,0.0,1
458,976,0.0,1
459,976,0.0,1
460,980,0.0,1
461,980,0.0,1
462,980,0.0,1
463,984,0.0,1
464,984,0.0,1
465,984,0.0,1
466,988,0.0,1
467,988,0.0,1
468,988,0.0,1
469,992,0.0,1
470,992,0.0,1
471,992,0.0,1
472,996,0.0,1
473,996,0.0,1
474,996,0.0,1
475,1000,0.0,1
476,1000,0.0,1
477,1000,0.0,1
478,1004,0.0,1
479,1004,0.0,1
480,1004,0.0,1
481,1008,0.0,1
482,1008,0.0,1
483,1008,0.0,1
484,1012,0.0,1
485,1012,0.0,1
486,1012,0.0,1
487,1016,0.0,1
488,1016,0.0,1
489,1016,0.0,1
490,1020,2.7601054441220536,35
491,1020,0.0,1
492,1020,0.0,1
493,1020,0.0,1
494,1024,0.0,1
495,1024,0.0,1
496,1024,0.0,1
497,1028,0.0,1
498,1028,0.0,1
499,1028,0.0,1
500,1032,0.0,1
501,1032,0.0,1
502,1032,0.0,1
503,1036,0.0,1
504,1036,0.0,1
505,1036,0.0,1
506,1040,0.0,1
507,1040,0.0,1
508,1040,0.0,1
509,1044,0.0,1
510,1044,0.0,1
511,1044,0.0,1
512,1048,0.0,1
513,1048,0.0,1
514,1048,0.0,1
515,1052,0.0,1
516,1052,0.0,1
517,1052,0.0,1
518,1056,0.0,1
519,1056,0.0,1
520,1056,0.0,1
521,1060,0.0,1
522,1060,0.0,1
523,1060,0.0,1
524,1064,0.0,1
525,1064,0.0,1
526,1064,0.0,1
527,1068,0.0,1
528,1068,0.0,1
529,1068,0.0,1
530,1072,0.0,1
531,1072,0.0,1
532,1072,0.0,1
533,1076,0.0,1
534,1076,0.0,1
535,1076,0.0,1
536,1080,0.0,1
537,1080,0.0,1
538,1080,0.0,1
539,1084,0.0,1
540,1084,0.0,1
541,1084,0.0,1
542,1088,0.0,1
543,1088,0.0,1
544,1088,0.0,1
545,1092,0.0,1
546,1092,0.0,1
547,1092,0.0,1
548,1096,0.0,1
549,1096,0.0,1
550,1096,0.0,1
551,1100,0.0,1
552,1100,0.0,1
553,1100,0.0,1
554,1104,0.0,1
555,1104,0.0,1
556,1104,0.0,1
557,1108,0.0,1
558,1108,0.0,1
559,1108,0.0,1
560,1112,0.0,1
561,1112,0.0,1
562,1112,0.0,1
563,1116,0.0,1
564,1116,0.0,1
565,1116,0.0,1
566,1120,0.0,1
567,1120,0.0,1
568,1120,0.0,1
569,1124,0.0,1
570,1124,0.0,1
571,1124,0.0,1
572,1128,0.0,1
573,1128,0.0,1
574,1128,0.0,1
575,1132,0.0,1
576,1132,0.0,1
577,1132,0.0,1
578,1136,0.0,1
579,1136,0.0,1
580,1136,0.0,1
581,1140,0.0,1
582,1140,0.0,1
583,1140,0.0,1
584,1144,0.0,1
585,1144,0.0,1
586,1144,0.0,1
587,1148,0.0,1
588,1148,0.0,1
589,1148,0.0,1
590,1152,0.0,1
591,1152,0.0,1
592,1152,0.0,1
593,1156,0.0,1
594,1156,0.0,1
595,1156,0.0,1
596,1160,0.0,1
597,1160,0.0,1
598,1160,0.0,1
599,1164,0.0,1
600,1164,0.0,1
601,1164,0.0,1
602,1168,0.0,1
603,1168,0.0,1
604,1168,0.0,1
605,1172,0.0,1
606,1172,0.0,1
607,1172,0.0,1
608,1176,-3.6295022430074906,39
609,1176,0.0,1
610,1176,0.0,1
611,1176,0.0,1
612,1180,10.0,1
613,1180,0.0,1
614,1180,0.0,1
615,1180,0.0,1
616,1184,0.0,1
617,1184,0.0,1
618,1184,0.0,1
619,1184,0.0,1
620,1188,0.0,1
621,1188,0.0,1
622,1188,0.0,1
623,1188,0.0,1
624,1192,0.0,1
625,1192,0.0,1
626,1192,0.0,1
627,1192,0.0,1
628,1196,0.0,1
629,1196,0.0,1
630,1196,0.0,1
631,1196,0.0,1
632,1200,0.0,1
633,1200,0.0,1
634,1200,0.0,1
635,1200,0.0,1
636,1204,0.0,1
637,1204,0.0,1
638,1204,0.0,1
639,1204,0.0,1
640,1208,0.0,1
641,1208,0.0,1
642,1208,0.0,1
643,1208,0.0,1
644,1212,0.0,1
645,1212,0.0,1
646,1212,0.0,1
647,1212,0.0,1
648,1216,0.0,1
649,1216,0.0,1
650,1216,0.0,1
651,1216,0.0,1
652,1220,0.0,1
653,1220,0.0,1
654,1220,0.0,1
655,1220,0.0,1
656,1224,0.0,1
657,1224,0.0,1
658,1224,0.0,1
659,1224,0.0,1
660,1228,0.0,1
661,1228,0.0,1
662,1228,0.0,1
663,1228,0.0,1
664,1232,0.0,1
665,1232,0.0,1
666,1232,0.0,1
667,1232,0.0,1
668,1236,0.0,1
669,1236,0.0,1
670,1236,0.0,1
671,1236,0.0,1
672,1240,0.0,1
673,1240,0.0,1
674,1240,0.0,1
675,1240,0.0,1
676,1244,0.0,1
677,1244,0.0,1
678,1244,0.0,1
679,1244,0.0,1
680,1248,0.0,1
681,1248,0.0,1
682,1248,0.0,1
683,1248,0.0,1
684,1252,0.0,1
685,1252,0.0,1
686,1252,0.0,1
687,1252,0.0,1
688,1256,0.0,1
689,1256,0.0,1
690,1256,0.0,1
691,1256,0.0,1
692,1260,0.0,1
693,1260,0.0,1
694,1260,0.0,1
695,1260,0.0,1
696,1264,0.0,1
697,1264,0.0,1
698,1264,0.0,1
699,1264,0.0,1
700,1268,0.0,1
701,1268,0.0,1
702,1268,0.0,1
703,1268,0.0,1
704,1272,0.0,1
705,1272,0.0,1
706,1272,0.0,1
707,1272,0.0,1
708,1276,0.0,1
709,1276,0.0,1
710,1276,0.0,1
711,1276,0.0,1
712,1280,0.0,1
713,1280,0.0,1
714,1280,0.0,1
715,1280,0.0,1
716,1284,0.0,1
717,1284,0.0,1
718,1284,0.0,1
719,1284,0.0,1
720,1288,0.0,1
721,1288,0.0,1
722,1288,0.0,1
723,1288,0.0,1
724,1292,0.0,1
725,1292,0.0,1
726,1292,0.0,1
727,1292,0.0,1
728,1296,0.0,1
729,1296,0.0,1
730,1296,0.0,1
731,1296,0.0,1
732,1300,0.0,1
733,1300,0.0,1
734,1300,0.0,1
735,1300,0.0,1
736,1304,0.0,1
737,1304,0.0,1
738,1304,0.0,1
739,1304,0.0,1
740,1308,0.0,1
741,1308,0.0,1
742,1308,0.0,1
743,1308,0.0,1
744,1312,0.0,1
745,1312,0.0,1
746,1312,0.0,1
747,1312,0.0,1
748,1316,0.0,1
749,1316,0.0,1
750,1316,0.0,1
751,1316,0.0,1
752,1320,0.0,1
753,1320,0.0,1
754,1320,0.0,1
755,1320,0.0,1
756,1324,0.0,1
757,1324,0.0,1
758,1324,0.0,1
759,1324,0.0,1
760,1328,0.0,1
761,1328,0.0,1
762,1328,0.0,1
763,1328,0.0,1
764,1332,0.0,1
765,1332,0.0,1
766,1332,0.0,1
767,1332,0.0,1
768,1336,0.0,1
769,1336,0.0,1
770,1336,0.0,1
771,1336,0.0,1
772,1340,0.0,1
773,1340,0.0,1
774,1340,0.0,1
775,1340,0.0,1
776,1344,0.0,1
777,1344,0.0,1
778,1344,0.0,1
779,1344,0.0,1
780,1348,0.0,1
781,1348,0.0,1
782,1348,0.0,1
783,1348,0.0,1
784,1352,0.0,1
785,1352,0.0,1
786,1352,0.0,1
787,1352,0.0,1
788,1356,0.0,1
789,1356,0.0,1
790,1356,0.0,1
791,1356,0.0,1
792,1360,0.0,1
793,1360,0.0,1
794,1360,0.0,1
795,1360,0.0,1
796,1364,0.0,1
797,1364,0.0,1
798,1364,0.0,1
799,1364,0.0,1
800,1368,0.0,1
801,1368,0.0,1
802,1368,0.0,1
803,1368,0.0,1
804,1372,0.0,1
805,1372,0.0,1
806,1372,0.0,1
807,1372,0.0,1
808,1376,0.0,1
809,1376,0.0,1
810,1376,0.0,1
811,1376,0.0,1
812,1380,0.0,1
813,1380,0.0,1
814,1380,0.0,1
815,1380,0.0,1
816,1384,0.0,1
817,1384,0.0,1
818,1384,0.0,1
819,1384,0.0,1
820,1388,0.0,1
821,1388,0.0,1
822,1388,0.0,1
823,1388,0.0,1
824,1392,0.0,1
825,1392,0.0,1
826,1392,0.0,1
827,1392,0.0,1
828,1396,0.0,1
829,1396,0.0,1
830,1396,0.0,1
831,1396,0.0,1
832,1400,0.0,1
833,1400,0.0,1
834,1400,0.0,1
835,1400,0.0,1
836,1404,0.0,1
837,1404,0.0,1
838,1404,0.0,1
839,1404,0.0,1
840,1408,0.0,1
841,1408,0.0,1
842,1408,0.0,1
843,1408,0.0,1
844,1412,0.0,1
845,1412,0.0,1
846,1412,0.0,1
847,1412,0.0,1
848,1416,0.0,1
849,1416,0.0,1
850,1416,0.0,1
851,1416,0.0,1
852,1420,0.0,1
853,1420,0.0,1
854,1420,0.0,1
855,1420,0.0,1
856,1424,0.0,1
857,1424,0.0,1
858,1424,0.0,1
859,1424,0.0,1
860,1428,0.0,1
861,1428,0.0,1
862,1428,0.0,1
863,1428,0.0,1
864,1432,0.0,1
865,1432,0.0,1
866,1432,0.0,1
867,1432,0.0,1
868,1436,0.0,1
869,1436,0.0,1
870,1436,0.0,1
871,1436,0.0,1
872,1440,0.0,1
873,1440,0.0,1
874,1440,0.0,1
875,1440,0.0,1
876,1444,0.0,1
877,1444,0.0,1
878,1444,0.0,1
879,1444,0.0,1
880,1448,0.0,1
881,1448,0.0,1
882,1448,0.0,1
883,1448,0.0,1
884,1452,0.0,1
885,1452,0.0,1
886,1452,0.0,1
887,1452,0.0,1
888,1456,0.0,1
889,1456,0.0,1
890,1456,0.0,1
891,1456,0.0,1
892,1460,0.0,1
893,1460,0.0,1
894,1460,0.0,1
895,1460,0.0,1
896,1464,0.0,1
897,1464,0.0,1
898,1464,0.0,1
899,1464,0.0,1
900,1468,0.0,1
901,1468,0.0,1
902,1468,0.0,1
903,1468,0.0,1
904,1472,0.0,1
905,1472,0.0,1
906,1472,0.0,1
907,1472,0.0,1
908,1476,0.0,1
909,1476,0.0,1
910,1476,0.0,1
911,1476,0.0,1
912,1480,0.0,1
913,1480,0.0,1
914,1480,0.0,1
915,1480,0.0,1
916,1484,0.0,1
917,1484,0.0,1
918,1484,0.0,1
919,1484,0.0,1
920,1488,0.0,1
921,1488,0.0,1
922,1488,0.0,1
923,1488,0.0,1
924,1492,0.0,1
925,1492,0.0,1
926,1492,0.0,1
927,1492,0.0,1
928,1496,0.0,1
929,1496,0.0,1
930,1496,0.0,1
931,1496,0.0,1
932,1500,0.0,1
933,1500,0.0,1
934,1500,0.0,1
935,1500,0.0,1
936,1504,0.0,1
937,1504,0.0,1
938,1504,0.0,1
939,1504,0.0,1
940,1508,0.0,1
941,1508,0.0,1
942,1508,0.0,1
943,1508,0.0,1
944,1512,0.0,1
945,1512,0.0,1
946,1512,0.0,1
947,1512,0.0,1
948,1516,0.0,1
949,1516,0.0,1
950,1516,0.0,1
951,1516,0.0,1
952,1520,0.0,1
953,1520,0.0,1
954,1520,0.0,1
955,1520,0.0,1
956,1524,0.0,1
957,1524,0.0,1
958,1524,0.0,1
959,1524,0.0,1
960,1528,0.0,1
961,1528,0.0,1
962,1528,0.0,1
963,1528,0.0,1
964,1532,0.0,1
965,1532,0.0,1
966,1532,0.0,1
967,1532,0.0,1
968,1536,0.0,1
969,1536,0.0,1
970,1536,0.0,1
971,1536,0.0,1
972,1540,0.0,1
973,1540,0.0,1
974,1540,0.0,1
975,1540,0.0,1
976,1544,0.0,1
977,1544,0.0,1
978,1544,0.0,1
979,1544,0.0,1
980,1548,0.0,1
981,1548,0.0,1
982,1548,0.0,1
983,1548,0.0,1
984,1552,0.0,1
985,1552,0.0,1
986,1552,0.0,1
987,1552,0.0,1
988,1556,0.0,1
989,1556,0.0,1
990,1556,0.0,1
991,1556,0.0,1
992,1560,0.0,1
993,1560,0.0,1
994,1560,0.0,1
995,1560,0.0,1
996,1564,0.0,1
997,1564,0.0,1
998,1564,0.0,1
999,1564,0.0,1
1000,1568,0.0,1
1001,1568,0.0,1
1002,1568,0.0,1
1003,1568,0.0,1
1004,1572,0.0,1
1005,1572,0.0,1
1006,1572,0.0,1
1007,1572,0.0,1
1008,1576,0.0,1
1009,1576,0.0,1
1010,1576,0.0,1
1011,1576,0.0,1
1012,1580,0.0,1
1013,1580,0.0,1
1014,1580,0.0,1
1015,1580,0.0,1
1016,1584,0.0,1
1017,1584,0.0,1
1018,1584,0.0,1
1019,1584,0.0,1
1020,1588,0.0,1
1021,1588,0.0,1
1022,1588,0.0,1
1023,1588,0.0,1
1024,1592,0.0,1
1025,1592,0.0,1
1026,1592,0.0,1
1027,1592,0.0,1
1028,1596,0.0,1
1029,1596,0.0,1
1030,1596,0.0,1
1031,1596,0.0,1
1032,1600,0.0,1
1033,1600,0.0,1
1034,1600,0.0,1
1035,1600,0.0,1
1036,1604,0.0,1
1037,1604,0.0,1
1038,1604,0.0,1
1039,1604,0.0,1
1040,1608,0.0,1
1041,1608,0.0,1
1042,1608,0.0,1
1043,1608,0.0,1
1044,1612,0.0,1
1045,1612,0.0,1
1046,1612,0.0,1
1047,1612,0.0,1
1048,1616,0.0,1
1049,1616,0.0,1
1050,1616,0.0,1
1051,1616,0.0,1
1052,1620,0.0,1
1053,1620,0.0,1
1054,1620,0.0,1
1055,1620,0.0,1
1056,1624,0.0,1
1057,1624,0.0,1
1058,1624,0.0,1
1059,1624,0.0,1
1060,1628,0.0,1
1061,1628,0.0,1
1062,1628,0.0,1
1063,1628,0.0,1
1064,1632,0.0,1
1065,1632,0.0,1
1066,1632,0.0,1
1067,1632,0.0,1
1068,1636,0.0,1
1069,1636,0.0,1
1070,1636,0.0,1
1071,1636,0.0,1
1072,1640,0.0,1
1073,1640,0.0,1
1074,1640,0.0,1
1075,1640,0.0,1
1076,1644,0.0,1
1077,1644,0.0,1
1078,1644,0.0,1
1079,1644,0.0,1
1080,1648,0.0,1
1081,1648,0.0,1
1082,1648,0.0,1
1083,1648,0.0,1
1084,1652,0.0,1
1085,1652,0.0,1
1086,1652,0.0,1
1087,1652,0.0,1
1088,1656,0.0,1
1089,1656,0.0,1
1090,1656,0.0,1
1091,1656,0.0,1
1092,1660,0.0,1
1093,1660,0.0,1
1094,1660,0.0,1
1095,1660,0.0,1
1096,1664,0.0,1
1097,1664,0.0,1
1098,1664,0.0,1
1099,1664,0.0,1
1100,1668,0.0,1
1101,1668,0.0,1
1102,1668,0.0,1
1103,1668,0.0,1
1104,1672,0.0,1
1105,1672,0.0,1
1106,1672,0.0,1
1107,1672,0.0,1
1108,1676,0.0,1
1109,1676,0.0,1
1110,1676,0.0,1
1111,1676,0.0,1
1112,1680,0.0,1
1113,1680,0.0,1
1114,1680,0.0,1
1115,1680,0.0,1
1116,1684,0.0,1
1117,1684,0.0,1
1118,1684,0.0,1
1119,1684,0.0,1
1120,1688,0.0,1
1121,1688,0.0,1
1122,1688,0.0,1
1123,1688,0.0,1
1124,1692,0.0,1
1125,1692,0.0,1
1126,1692,0.0,1
1127,1692,0.0,1
1128,1696,0.0,1
1129,1696,0.0,1
1130,1696,0.0,1
1131,1696,0.0,1
1132,1700,0.0,1
1133,1700,0.0,1
1134,1700,0.0,1
1135,1700,0.0,1
1136,1704,0.0,1
1137,1704,0.0,1
1138,1704,0.0,1
1139,1704,0.0,1
1140,1708,0.0,1
1141,1708,0.0,1
1142,1708,0.0,1
1143,1708,0.0,1
1144,1712,0.0,1
1145,1712,0.0,1
1146,1712,0.0,1
1147,1712,0.0,1
1148,1716,0.0,1
1149,1716,0.0,1
1150,1716,0.0,1
1151,1716,0.0,1
1152,1720,0.0,1
1153,1720,0.0,1
1154,1720,0.0,1
1155,1720,0.0,1
1156,1724,0.0,1
1157,1724,0.0,1
1158,1724,0.0,1
1159,1724,0.0,1
1160,1728,0.0,1
1161,1728,0.0,1
1162,1728,0.0,1
1163,1728,0.0,1
1164,1732,0.0,1
1165,1732,0.0,1
1166,1732,0.0,1
1167,1732,0.0,1
1168,1736,0.0,1
1169,1736,0.0,1
1170,1736,0.0,1
1171,1736,0.0,1
1172,1740,0.0,1
1173,1740,0.0,1
1174,1740,0.0,1
1175,1740,0.0,1
1176,1744,0.0,1
1177,1744,0.0,1
1178,1744,0.0,1
1179,1744,0.0,1
1180,1748,0.0,1
1181,1748,0.0,1
1182,1748,0.0,1
1183,1748,0.0,1
1184,1752,0.0,1
1185,1752,0.0,1
1186,1752,0.0,1
1187,1752,0.0,1
1188,1756,0.0,1
1189,1756,0.0,1
1190,1756,0.0,1
1191,1756,0.0,1
1192,1760,0.0,1
1193,1760,0.0,1
1194,1760,0.0,1
1195,1760,0.0,1
1196,1764,0.0,1
1197,1764,0.0,1
1198,1764,0.0,1
1199,1764,0.0,1
1200,1768,0.0,1
1201,1768,0.0,1
1202,1768,0.0,1
1203,1768,0.0,1
1204,1772,0.0,1
1205,1772,0.0,1
1206,1772,0.0,1
1207,1772,0.0,1
1208,1776,0.0,1
1209,1776,0.0,1
1210,1776,0.0,1
1211,1776,0.0,1
1212,1780,0.0,1
1213,1780,0.0,1
1214,1780,0.0,1
1215,1780,0.0,1
1216,1784,0.0,1
1217,1784,0.0,1
1218,1784,0.0,1
1219,1784,0.0,1
1220,1788,0.0,1
1221,1788,0.0,1
1222,1788,0.0,1
1223,1788,0.0,1
1224,1792,0.0,1
1225,1792,0.0,1
1226,1792,0.0,1
1227,1792,0.0,1
1228,1796,0.0,1
1229,1796,0.0,1
1230,1796,0.0,1
1231,1796,0.0,1
1232,1800,0.0,1
1233,1800,0.0,1
1234,1800,0.0,1
1235,1800,0.0,1
1236,1804,0.0,1
1237,1804,0.0,1
1238,1804,0.0,1
1239,1804,0.0,1
1240,1808,0.0,1
1241,1808,0.0,1
1242,1808,0.0,1
1243,1808,0.0,1
1244,1812,0.0,1
1245,1812,0.0,1
1246,1812,0.0,1
1247,1812,0.0,1
1248,1816,0.0,1
1249,1816,0.0,1
1250,1816,0.0,1
1251,1816,0.0,1
1252,1820,0.0,1
1253,1820,0.0,1
1254,1820,0.0,1
1255,1820,0.0,1
1256,1824,0.0,1
1257,1824,0.0,1
1258,1824,0.0,1
1259,1824,0.0,1
1260,1828,0.0,1
1261,1828,0.0,1
1262,1828,0.0,1
1263,1828,0.0,1
1264,1832,0.0,1
