episode,timestep,reward
2676, 82200, -0.1073
2691, 82800, -0.1806
2707, 83400, -0.0332
2726, 84000, -0.1051
2741, 84600, -0.1647
2757, 85200, -0.0425
2770, 85800, -0.1373
2783, 86400, -0.1329
2795, 87000, -0.0942
2815, 87600, -0.1078
2834, 88200, -0.0894
2860, 88800, -0.0651
2879, 89400, -0.1201
2893, 90000, -0.0819
2919, 90600, -0.0576
2935, 91200, -0.2321
2952, 91800, 0.0091
2977, 92400, -0.0535
2991, 93000, -0.1249
3019, 93600, -0.0488
3034, 94200, -0.2731
3057, 94800, 0.0163
3072, 95400, -0.0948
3089, 96000, -0.1321
3107, 96600, -0.3067
3117, 97200, 0.2135
3138, 97800, -0.0391
3158, 98400, -0.0731
3178, 99000, -0.1098
3199, 99600, -0.0783
3213, 100200, -0.1321
3228, 100800, -0.0777
3241, 101400, -0.2711
3255, 102000, -0.0107
3273, 102600, -0.0592
3285, 103200, -0.1368
3292, 103800, -0.3027
3303, 104400, -0.1552
3325, 105000, -0.0765
3343, 105600, -0.0614
3360, 106200, -0.1069
3366, 106800, -0.2383
3386, 107400, -0.1274
3402, 108000, -0.1215
3412, 108600, -0.412
3437, 109200, 0.0313
3457, 109800, -0.0975
3480, 110400, -0.0881
3504, 111000, -0.0243
3528, 111600, -0.068
3547, 112200, -0.0768
3572, 112800, -0.0592
3590, 113400, -0.075
3613, 114000, -0.0719
3633, 114600, -0.0777
3657, 115200, -0.1274
3668, 115800, -0.0789
3692, 116400, -0.0473
3712, 117000, -0.0663
3724, 117600, -0.1407
3741, 118200, -0.1029
3763, 118800, -0.0609
3780, 119400, -0.1025
3801, 120000, -0.0947
3818, 120600, -0.0808
3839, 121200, -0.0778
3852, 121800, -0.1231
3869, 122400, -0.1094
3885, 123000, -0.1154
3902, 123600, -0.1377
3929, 124200, -0.0291
3947, 124800, -0.094
3971, 125400, -0.0679
3986, 126000, -0.1129
4010, 126600, -0.0661
4025, 127200, -0.1066
4031, 127800, -0.3328
4048, 128400, -0.1122
4068, 129000, -0.1272
4086, 129600, -0.03
4096, 130200, -0.223
4118, 130800, -0.0784
4137, 131400, -0.1364
4158, 132000, -0.0494
4177, 132600, -0.0703
4200, 133200, -0.0642
4218, 133800, -0.1716
4244, 134400, -0.0097
4265, 135000, -0.0489
4286, 135600, -0.0988
4308, 136200, -0.0467
4321, 136800, -0.257
4338, 137400, -0.0268
4357, 138000, -0.0734
4371, 138600, -0.1292
4391, 139200, -0.126
4407, 139800, -0.0422
4425, 140400, -0.1105
4449, 141000, -0.1089
4477, 141600, -0.0145
4501, 142200, -0.0808
4526, 142800, -0.0487
4546, 143400, -0.0788
4567, 144000, -0.0903
4586, 144600, -0.0826
4607, 145200, -0.1176
4627, 145800, -0.05
4645, 146400, -0.1314
4671, 147000, -0.029
4687, 147600, -0.0973
4709, 148200, -0.0635
4730, 148800, -0.0966
4752, 149400, -0.048
4769, 150000, -0.1233
4787, 150600, -0.1457
4810, 151200, -0.01
4832, 151800, -0.1275
4843, 152400, -0.187
4865, 153000, -0.0434
4889, 153600, -0.0233
4912, 154200, -0.0783
4928, 154800, -0.1197
4949, 155400, -0.0987
4971, 156000, -0.0499
4990, 156600, -0.0743
5003, 157200, -0.1882
5027, 157800, -0.0239
5055, 158400, -0.0474
5064, 159000, -0.1978
5080, 159600, -0.1318
5105, 160200, -0.0379
5126, 160800, -0.0505
5141, 161400, -0.1068
5165, 162000, -0.0486
5180, 162600, -0.127
5197, 163200, -0.1072
5212, 163800, -0.3758
5235, 164400, 0.089
5251, 165000, -0.1092
5268, 165600, -0.08
5290, 166200, -0.08
5310, 166800, -0.0869
5332, 167400, -0.0682
5357, 168000, -0.0534
5373, 168600, -0.1212
5392, 169200, -0.0987
5406, 169800, -0.1396
5417, 170400, -0.1282
5438, 171000, -0.2642
5455, 171600, 0.1274
5478, 172200, -0.0508
5495, 172800, -0.0788
5517, 173400, -0.0825
5542, 174000, -0.0731
5564, 174600, -0.1015
5577, 175200, -0.1356
5602, 175800, -0.0519
5622, 176400, -0.0382
5631, 177000, -0.2459
5650, 177600, -0.0492
5666, 178200, -0.0589
5688, 178800, -0.1268
5701, 179400, -0.0699
5723, 180000, -0.0704
5748, 180600, -0.052
5769, 181200, -0.0699
5781, 181800, -0.1615
5800, 182400, -0.1203
5817, 183000, -0.0685
5850, 183600, -0.0335
5876, 184200, -0.0628
5905, 184800, -0.0444
5928, 185400, -0.0631
5950, 186000, -0.0882
5965, 186600, -0.0979
5983, 187200, -0.0723
6004, 187800, -0.0628
6018, 188400, -0.1501
6043, 189000, -0.085
6067, 189600, -0.0305
6094, 190200, -0.0709
6117, 190800, -0.0423
6139, 191400, -0.0992
6164, 192000, -0.0482
6182, 192600, -0.1105
6198, 193200, -0.0872
6212, 193800, -0.2234
6227, 194400, 0.038
6247, 195000, -0.2266
6262, 195600, 0.0542
6287, 196200, -0.0545
6312, 196800, -0.0692
6327, 197400, -0.0651
6358, 198000, -0.0534
6378, 198600, -0.1175
6397, 199200, -0.0569
6416, 199800, -0.134
6439, 200400, -0.0261
6458, 201000, -0.0963
6480, 201600, -0.0617
6503, 202200, -0.0949
6519, 202800, -0.0972
6542, 203400, -0.0308
6563, 204000, -0.1315
6577, 204600, -0.0758
6594, 205200, -0.0956
6615, 205800, -0.0647
6630, 206400, -0.0795
6656, 207000, -0.0715
6678, 207600, -0.1075
6687, 208200, -0.09
6710, 208800, -0.1213
6725, 209400, -0.0479
6750, 210000, -0.0649
6764, 210600, -0.0953
6783, 211200, -0.0969
6806, 211800, -0.1333
6822, 212400, -0.0635
6843, 213000, -0.0159
6861, 213600, -0.1058
6884, 214200, -0.0568
6902, 214800, -0.1444
6920, 215400, -0.0059
6939, 216000, -0.1477
6964, 216600, -0.0314
6985, 217200, -0.1841
6999, 217800, 0.0428
7016, 218400, -0.0981
7037, 219000, -0.0629
7046, 219600, -0.1084
7063, 220200, -0.1459
7082, 220800, -0.0604
7101, 221400, -0.0996
7122, 222000, -0.1915
7144, 222600, 0.0408
7163, 223200, -0.0786
7180, 223800, -0.0883
7195, 224400, -0.1423
7209, 225000, -0.077
7226, 225600, -0.1076
7242, 226200, -0.0813
7258, 226800, -0.148
7273, 227400, -0.0642
7294, 228000, -0.073
7315, 228600, -0.0988
7335, 229200, -0.0768
7354, 229800, -0.1101
7373, 230400, -0.0301
7390, 231000, -0.1219
7415, 231600, -0.0644
7430, 232200, -0.143
7446, 232800, -0.0821
7467, 233400, -0.0698
7491, 234000, -0.0596
7509, 234600, -0.0929
7528, 235200, -0.0727
7551, 235800, -0.1029
7566, 236400, -0.071
7583, 237000, -0.0698
7602, 237600, -0.291
7622, 238200, 0.1034
7645, 238800, -0.0747
7667, 239400, -0.0783
7674, 240000, -0.697
7690, 240600, -0.1371
7712, 241200, 0.1079
7732, 241800, -0.0823
7741, 242400, -0.3043
7757, 243000, -0.1104
7780, 243600, -0.034
7793, 244200, -0.1182
7818, 244800, -0.0636
7839, 245400, -0.0672
7854, 246000, -0.1473
7874, 246600, -0.1066
7884, 247200, -0.2025
7900, 247800, -0.2587
7923, 248400, 0.101
7946, 249000, -0.0638
7960, 249600, -0.128
7980, 250200, -0.0856
8012, 250800, -0.0498
8034, 251400, -0.0539
8062, 252000, -0.0633
8088, 252600, -0.0767
8110, 253200, -0.0733
8134, 253800, -0.0436
8155, 254400, -0.0719
8168, 255000, -0.1527
8193, 255600, -0.0551
8224, 256200, -0.0498
8248, 256800, -0.0712
8277, 257400, -0.0542
8296, 258000, -0.1114
8319, 258600, -0.0579
8334, 259200, -0.1018
8354, 259800, -0.0748
8374, 260400, -0.1164
8392, 261000, -0.0425
8409, 261600, -0.1282
8432, 262200, -0.0389
8452, 262800, -0.0935
8479, 263400, -0.0431
8499, 264000, -0.0805
8523, 264600, -0.0939
8544, 265200, -0.0382
8572, 265800, -0.0512
8591, 266400, -0.0936
8607, 267000, -0.1106
8628, 267600, -0.0717
8649, 268200, -0.0902
8665, 268800, -0.3122
8695, 269400, 0.0855
8719, 270000, -0.0608
8734, 270600, -0.1458
8747, 271200, -0.1204
8764, 271800, -0.0628
8790, 272400, -0.0738
8819, 273000, -0.0392
8846, 273600, -0.0621
8867, 274200, -0.1058
8892, 274800, -0.024
8918, 275400, -0.0909
8938, 276000, -0.0278
8957, 276600, -0.0938
8981, 277200, -0.075
9007, 277800, -0.0818
9025, 278400, -0.0294
9040, 279000, -0.0975
9055, 279600, -0.1596
9071, 280200, -0.0708
9084, 280800, -0.138
9098, 281400, -0.0565
9112, 282000, -0.1906
9126, 282600, -0.0687
9152, 283200, -0.098
9166, 283800, -0.0378
9175, 284400, -0.2687
9195, 285000, -0.06
9222, 285600, -0.0809
9238, 286200, -0.1399
9250, 286800, -0.0893
9272, 287400, -0.0384
9286, 288000, -0.1409
9310, 288600, -0.0773
9330, 289200, -0.0889
9347, 289800, -0.0765
9370, 290400, -0.0513
9389, 291000, -0.151
9413, 291600, -0.0437
9425, 292200, -0.0307
9438, 292800, -0.2076
9455, 293400, -0.0698
9481, 294000, -0.0509
9501, 294600, -0.0832
9529, 295200, -0.0537
9549, 295800, -0.0845
9564, 296400, -0.1156
9583, 297000, -0.0641
9597, 297600, -0.151
9615, 298200, -0.0951
9640, 298800, -0.2115
9661, 299400, 0.1179
9683, 300000, -0.0626
9708, 300600, -0.0767
9728, 301200, -0.1096
9737, 301800, -0.149
9760, 302400, -0.0394
9779, 303000, -0.0817
9801, 303600, -0.0806
9822, 304200, -0.0878
9842, 304800, -0.0554
9865, 305400, -0.0887
9887, 306000, -0.0525
9911, 306600, -0.0664
9933, 307200, -0.0787
9959, 307800, -0.0696
9982, 308400, -0.0462
10010, 309000, -0.0526
10022, 309600, -0.1766
10042, 310200, -0.0818
10066, 310800, -0.0655
10087, 311400, -0.0597
10106, 312000, -0.1066
10122, 312600, -0.1274
10141, 313200, -0.0389
10159, 313800, -0.0781
10174, 314400, -0.141
10190, 315000, -0.0933
10210, 315600, -0.1121
10223, 316200, -0.0667
10239, 316800, -0.1354
10264, 317400, -0.0784
10279, 318000, -0.1267
10295, 318600, -0.1731
10311, 319200, -0.0743
10330, 319800, -0.0796
10351, 320400, -0.0778
10365, 321000, -0.3573
10377, 321600, 0.128
10393, 322200, -0.2198
10410, 322800, 0.007
10426, 323400, -0.1389
10436, 324000, -0.2123
10460, 324600, -0.0234
10474, 325200, -0.1351
10496, 325800, -0.0583
10522, 326400, -0.0611
10538, 327000, -0.1223
10551, 327600, -0.1266
10577, 328200, -0.0485
10601, 328800, -0.1031
10622, 329400, -0.0542
10645, 330000, -0.0858
10657, 330600, -0.1439
10676, 331200, -0.0233
10692, 331800, -0.1274
10715, 332400, -0.0962
10729, 333000, -0.0816
10745, 333600, -0.2433
10764, 334200, 0.0281
10785, 334800, -0.0727
10804, 335400, -0.0972
10820, 336000, -0.1104
10837, 336600, -0.1075
10856, 337200, -0.0798
10871, 337800, -0.071
10892, 338400, -0.0725
10908, 339000, -0.1384
10916, 339600, -0.142
10937, 340200, -0.3013
10954, 340800, 0.1739
10967, 341400, -0.1039
10987, 342000, -0.1561
11006, 342600, -0.0892
11029, 343200, -0.1362
11049, 343800, 0.0322
11071, 344400, -0.0641
11087, 345000, -0.0871
11105, 345600, -0.1227
11128, 346200, -0.0582
11150, 346800, -0.0656
11160, 347400, -0.5615
11182, 348000, 0.0683
11200, 348600, -0.081
11220, 349200, -0.1051
11235, 349800, -0.0578
11254, 350400, -0.0733
11271, 351000, -0.1365
11286, 351600, -0.0918
11306, 352200, -0.0823
11326, 352800, -0.075
11348, 353400, -0.0669
11359, 354000, -0.1318
11372, 354600, -0.136
11394, 355200, -0.0939
11414, 355800, -0.0646
11426, 356400, -0.1943
11451, 357000, -0.0454
11473, 357600, -0.0744
11497, 358200, -0.0568
11523, 358800, -0.0735
11545, 359400, -0.0667
11564, 360000, -0.0746
11577, 360600, -0.0931
11599, 361200, -0.0836
11624, 361800, -0.0699
11639, 362400, -0.086
11666, 363000, -0.0554
11681, 363600, -0.1614
11701, 364200, -0.0867
11727, 364800, -0.0392
11751, 365400, -0.0947
11766, 366000, -0.0138
11777, 366600, -0.3579
11799, 367200, -0.0566
11823, 367800, -0.0241
11839, 368400, -0.0707
11862, 369000, -0.0706
11879, 369600, -0.0956
11897, 370200, -0.0718
11922, 370800, -0.0594
11947, 371400, -0.0653
11967, 372000, -0.0659
11987, 372600, -0.0887
12013, 373200, -0.0899
12037, 373800, -0.0164
12058, 374400, -0.0722
12077, 375000, -0.1152
12102, 375600, -0.0411
12118, 376200, -0.1758
12142, 376800, -0.0182
12151, 377400, -0.206
12168, 378000, -0.078
12184, 378600, -0.1162
12211, 379200, -0.0791
12231, 379800, -0.0315
12245, 380400, -0.1654
12258, 381000, -0.1111
12283, 381600, -0.061
12293, 382200, -0.2292
12310, 382800, -0.043
12322, 383400, -0.1362
12338, 384000, -0.1507
12356, 384600, -0.1003
12378, 385200, -0.0795
12400, 385800, -0.0572
12419, 386400, -0.1364
12441, 387000, -0.0503
12457, 387600, -0.1459
12476, 388200, -0.0726
12490, 388800, -0.0673
12503, 389400, -0.115
12523, 390000, -0.1078
12545, 390600, -0.0685
12557, 391200, -0.2205
12576, 391800, -0.0355
12593, 392400, -0.1161
12614, 393000, -0.0712
12630, 393600, -0.112
12643, 394200, -0.1955
12669, 394800, -0.0304
12688, 395400, -0.0643
12713, 396000, -0.0763
12732, 396600, -0.09
12753, 397200, -0.0444
12780, 397800, -0.0639
12806, 398400, -0.0594
12818, 399000, -0.1303
12846, 399600, -0.0805
12866, 400200, -0.0388
12885, 400800, -0.0608
12907, 401400, -0.1272
12919, 402000, -0.086
12934, 402600, -0.1649
12957, 403200, -0.0313
12975, 403800, -0.143
13001, 404400, -0.0412
13021, 405000, -0.0732
13051, 405600, -0.0453
13073, 406200, -0.0753
13097, 406800, -0.038
13114, 407400, -0.1206
13135, 408000, -0.0562
13155, 408600, -0.0762
13172, 409200, -0.1706
13200, 409800, -0.017
13219, 410400, -0.0943
13231, 411000, -0.1416
13246, 411600, -0.0891
13257, 412200, -0.1839
13277, 412800, -0.0917
13294, 413400, -0.0892
13308, 414000, -0.1791
13316, 414600, -0.2188
13331, 415200, -0.0472
13338, 415800, -0.2387
13362, 416400, -0.0549
13380, 417000, -0.0787
13405, 417600, -0.0703
13427, 418200, -0.0919
13450, 418800, -0.0587
13476, 419400, -0.0683
13493, 420000, -0.1369
13520, 420600, -0.0293
13543, 421200, -0.0725
13561, 421800, -0.1023
13583, 422400, -0.048
13605, 423000, -0.0602
13629, 423600, -0.0708
13660, 424200, -0.0715
13687, 424800, -0.0348
13709, 425400, -0.0513
13735, 426000, -0.0845
13751, 426600, -0.2824
13763, 427200, 0.1381
13779, 427800, -0.112
13793, 428400, -0.1461
13826, 429000, -0.0454
13855, 429600, -0.0527
13875, 430200, -0.0631
13892, 430800, -0.0958
13904, 431400, -0.1487
13929, 432000, -0.0779
13943, 432600, -0.1236
13965, 433200, -0.0588
13988, 433800, -0.0845
14012, 434400, -0.0616
14028, 435000, -0.0889
14046, 435600, -0.1682
14066, 436200, -0.0265
14083, 436800, -0.1006
14104, 437400, -0.0749
14130, 438000, -0.0581
14149, 438600, -0.0896
14169, 439200, -0.0808
14179, 439800, -0.1951
14205, 440400, -0.0372
14227, 441000, -0.0639
14252, 441600, -0.0591
14277, 442200, -0.0435
14293, 442800, -0.1772
14308, 443400, -0.0444
14327, 444000, -0.0649
14345, 444600, -0.1171
14361, 445200, -0.1638
14379, 445800, -0.0342
14399, 446400, -0.1054
14416, 447000, -0.2744
14428, 447600, 0.1696
14444, 448200, -0.1172
14461, 448800, -0.3242
14481, 449400, 0.1086
14500, 450000, -0.0678
14524, 450600, -0.0759
14546, 451200, -0.0941
14566, 451800, -0.053
14587, 452400, -0.0572
14609, 453000, -0.0914
14632, 453600, -0.0494
14654, 454200, -0.2467
14672, 454800, 0.096
14691, 455400, -0.0599
14708, 456000, -0.1224
14728, 456600, -0.1685
14753, 457200, 0.0097
14777, 457800, -0.0645
14790, 458400, -0.1112
14806, 459000, -0.0872
14822, 459600, -0.1646
14836, 460200, -0.0619
14859, 460800, -0.0611
14874, 461400, -0.1075
14899, 462000, -0.052
14912, 462600, -0.2718
14932, 463200, -0.0474
14954, 463800, -0.0287
14976, 464400, -0.0768
15000, 465000, -0.0736
15014, 465600, -0.1017
15034, 466200, -0.0931
15052, 466800, -0.0851
15069, 467400, -0.1857
15087, 468000, -0.0363
15104, 468600, -0.0892
15123, 469200, -0.0932
15147, 469800, -0.0557
15167, 470400, -0.0664
15186, 471000, -0.1073
15213, 471600, -0.0364
15234, 472200, -0.0575
15255, 472800, -0.0921
15276, 473400, -0.0758
15298, 474000, -0.2171
15317, 474600, 0.0826
15340, 475200, -0.0622
15358, 475800, -0.066
15382, 476400, -0.0749
15399, 477000, -0.0793
15416, 477600, -0.1074
15440, 478200, -0.0697
15453, 478800, -0.1133
15468, 479400, -0.0945
15486, 480000, -0.0842
15500, 480600, -0.1624
15515, 481200, -0.1555
15526, 481800, -0.0203
15553, 482400, -0.0877
15564, 483000, -0.1946
15579, 483600, -0.063
15602, 484200, -0.0834
15623, 484800, -0.0567
15642, 485400, -0.0893
15660, 486000, -0.0767
15674, 486600, -0.1838
15696, 487200, -0.0343
15709, 487800, -0.1727
15724, 488400, -0.0714
15740, 489000, -0.3642
15766, 489600, 0.0984
15792, 490200, -0.0661
15811, 490800, -0.1342
15828, 491400, -0.2707
15852, 492000, 0.1243
15878, 492600, -0.0736
15896, 493200, -0.0901
15909, 493800, -0.1073
15921, 494400, -0.2316
15935, 495000, -0.0686
15963, 495600, -0.0756
15972, 496200, -0.0845
15985, 496800, -0.1559
16011, 497400, -0.0629
16031, 498000, -0.0901
16046, 498600, -0.0766
16070, 499200, -0.1052
16086, 499800, -0.0577
16106, 500400, -0.07
16130, 501000, -0.0714
16153, 501600, -0.0532
16178, 502200, -0.0713
16197, 502800, -0.0899
16221, 503400, -0.0645
16245, 504000, -0.087
16268, 504600, -0.0199
16289, 505200, -0.1175
16312, 505800, -0.0328
16334, 506400, -0.0476
16349, 507000, -0.1009
16379, 507600, -0.076
16398, 508200, -0.059
16413, 508800, -0.1728
16434, 509400, -0.0718
16450, 510000, -0.1078
16466, 510600, -0.0352
16476, 511200, -0.1643
16499, 511800, -0.0706
16526, 512400, -0.0384
16538, 513000, -0.2106
16566, 513600, -0.0433
16584, 514200, -0.0865
16612, 514800, -0.0605
16632, 515400, -0.1293
16642, 516000, -0.0918
16664, 516600, -0.0654
16680, 517200, -0.1044
16699, 517800, -0.3053
16721, 518400, 0.1046
16744, 519000, -0.0712
16756, 519600, -0.1216
16766, 520200, -0.2015
16788, 520800, -0.0662
16810, 521400, -0.0583
16826, 522000, -0.1848
16847, 522600, -0.0339
16869, 523200, -0.0634
16890, 523800, -0.0977
16921, 524400, -0.0408
16938, 525000, -0.0982
16958, 525600, -0.3057
16976, 526200, 0.1042
17006, 526800, -0.012
17025, 527400, -0.0956
17048, 528000, -0.0669
17065, 528600, -0.0953
17092, 529200, -0.0566
17119, 529800, -0.0471
17138, 530400, -0.0816
17159, 531000, -0.095
17179, 531600, -0.0726
17201, 532200, -0.0896
17211, 532800, -0.1758
17222, 533400, -0.0396
17235, 534000, -0.1201
17252, 534600, -0.1419
17267, 535200, -0.0754
17279, 535800, -0.1589
17292, 536400, -0.1136
17311, 537000, -0.0891
17328, 537600, -0.0706
17347, 538200, -0.3327
17356, 538800, 0.2632
17377, 539400, -0.072
17401, 540000, -0.0723
17419, 540600, -0.0666
17437, 541200, -0.109
17459, 541800, -0.0713
17478, 542400, -0.1173
17500, 543000, -0.0378
17524, 543600, -0.0917
17545, 544200, -0.045
17569, 544800, -0.0502
17597, 545400, -0.0474
17624, 546000, -0.0529
17647, 546600, -0.0722
17657, 547200, -0.503
17680, 547800, 0.0812
17704, 548400, -0.0755
17725, 549000, -0.0517
17745, 549600, -0.0898
17766, 550200, -0.068
17785, 550800, -0.0536
17803, 551400, -0.0963
17817, 552000, -0.4117
17841, 552600, 0.1104
17858, 553200, -0.1112
17884, 553800, -0.0442
17899, 554400, -0.137
17921, 555000, -0.0861
17937, 555600, -0.0514
17953, 556200, -0.0891
17974, 556800, -0.0819
17999, 557400, -0.0759
18023, 558000, -0.0582
18041, 558600, -0.0574
18064, 559200, -0.0855
18093, 559800, -0.0492
18111, 560400, -0.0878
18133, 561000, -0.0723
18158, 561600, -0.0462
18179, 562200, -0.0686
18210, 562800, -0.0479
18222, 563400, -0.1067
18245, 564000, -0.2025
18267, 564600, -0.1209
18284, 565200, 0.1523
18301, 565800, -0.1809
18317, 566400, -0.035
18342, 567000, -0.0675
18356, 567600, -0.1167
18373, 568200, -0.1681
18387, 568800, -0.0844
18408, 569400, -0.0461
18423, 570000, -0.1185
18448, 570600, -0.0578
18460, 571200, -0.0731
18479, 571800, -0.1167
18492, 572400, -0.1207
18510, 573000, -0.0899
18534, 573600, -0.0966
18557, 574200, -0.0317
18579, 574800, -0.1108
18596, 575400, -0.055
18619, 576000, -0.0575
18643, 576600, -0.0493
18658, 577200, -0.1689
18680, 577800, -0.0294
18695, 578400, -0.1472
18715, 579000, -0.0221
18743, 579600, -0.0682
18760, 580200, -0.0888
18780, 580800, -0.0891
18793, 581400, -0.194
18809, 582000, -0.0458
18829, 582600, -0.1029
18858, 583200, -0.0423
18874, 583800, -0.0953
18905, 584400, -0.0394
18926, 585000, -0.0812
18953, 585600, -0.0654
18971, 586200, -0.0731
18996, 586800, -0.0654
19019, 587400, -0.0943
19042, 588000, -0.0495
19054, 588600, -0.2252
19074, 589200, -0.0577
19091, 589800, -0.0792
19112, 590400, -0.099
19140, 591000, -0.048
19160, 591600, -0.0696
19177, 592200, -0.0763
19197, 592800, -0.0867
19219, 593400, -0.1068
19235, 594000, -0.0957
19254, 594600, -0.1131
19278, 595200, -0.0263
19292, 595800, -0.1303
19313, 596400, -0.0782
19340, 597000, -0.0388
19361, 597600, -0.1103
19382, 598200, -0.0627
19403, 598800, -0.2649
19423, 599400, 0.1315
19442, 600000, -0.102
19457, 600600, -0.091
19478, 601200, -0.0967
19507, 601800, -0.045
19524, 602400, -0.0966
19545, 603000, -0.0641
19568, 603600, -0.0728
19579, 604200, -0.187
19602, 604800, -0.0578
19629, 605400, -0.0365
19644, 606000, -0.1888
19663, 606600, -0.0562
19689, 607200, -0.044
19707, 607800, -0.0757
19722, 608400, -0.1218
19737, 609000, -0.1169
19756, 609600, -0.1468
19781, 610200, -0.0125
19801, 610800, -0.0744
19824, 611400, -0.0722
19838, 612000, -0.2107
19863, 612600, -0.0006
19884, 613200, -0.0688
19903, 613800, -0.0864
19924, 614400, -0.0767
19944, 615000, -0.0822
19967, 615600, -0.1138
19987, 616200, -0.012
20012, 616800, -0.0847
20030, 617400, -0.0619
20054, 618000, -0.0835
20078, 618600, -0.09
20099, 619200, -0.1745
20117, 619800, 0.0598
20142, 620400, -0.0567
20172, 621000, -0.0425
20191, 621600, -0.1347
20219, 622200, -0.037
20237, 622800, -0.0706
20259, 623400, -0.063
20272, 624000, -0.091
20286, 624600, -0.1766
20300, 625200, -0.1661
20321, 625800, -0.0444
20346, 626400, -0.0611
20366, 627000, -0.0496
20379, 627600, -0.191
20383, 628200, -0.1106
20405, 628800, -0.1129
20428, 629400, -0.0526
20456, 630000, -0.0574
20480, 630600, -0.0541
20501, 631200, -0.0833
20527, 631800, -0.0854
20544, 632400, -0.0609
20562, 633000, -0.0669
20585, 633600, -0.0713
20606, 634200, -0.076
20632, 634800, -0.0336
20650, 635400, -0.1217
20673, 636000, -0.0499
20695, 636600, -0.0786
20725, 637200, -0.057
20748, 637800, -0.041
20763, 638400, -0.147
20786, 639000, -0.0748
20803, 639600, -0.1204
20832, 640200, -0.0341
20852, 640800, -0.1016
20874, 641400, -0.0672
20896, 642000, -0.0486
20905, 642600, -0.4565
20931, 643200, 0.0154
20955, 643800, -0.0551
20981, 644400, -0.0498
20993, 645000, -0.1189
21002, 645600, -0.1899
21022, 646200, -0.0777
21038, 646800, -0.1163
21057, 647400, -0.0691
21075, 648000, -0.1088
21098, 648600, -0.0713
21118, 649200, -0.02
21141, 649800, -0.087
21165, 650400, -0.0444
21197, 651000, -0.042
21209, 651600, -0.1791
21226, 652200, -0.0994
21255, 652800, -0.0653
