episode,reward
1,-19.819580627530634
2,0.8549926865536635
3,-45.59557225920284
4,1.962399436390447
5,0.18518953962932388
6,-9.780649100630338
7,4.243101784496481
8,-29.693700330042446
9,-19.38951317498047
10,-19.773789004902547
11,3.9960181338335103
12,-9.776250343022241
13,0.9943494205082358
14,0.28355485197269203
15,-9.566795402310776
16,-19.682239678930564
17,0.18407305063081186
18,0.1824527937750334
19,0.13648974230990232
20,0.12360115301955939
21,0.11320384338624341
22,0.1123348530318512
23,0.09988772628104979
24,0.19401493534211695
25,0.10670957745583386
26,0.10060600273015904
27,0.09819701520557278
28,0.0749236640029555
29,0.09604334421070457
30,0.0749196321249902
31,0.13703823139093713
32,0.06687274204784689
33,0.13646115009257853
34,0.15732292439834156
35,0.06243944015569068
36,0.14273357425343827
37,0.06245977065161369
38,0.06245785583615103
39,0.16823589261109667
40,0.10107636011663446
41,0.19707242862344274
42,0.14227405475784816
43,0.3396718908282419
44,0.2123220817074408
45,0.24817889104271176
46,0.15698088986852726
47,0.43509226350228025
48,0.33582023063111877
49,0.4057905045838075
50,0.4230215733952691
51,0.4359916283336389
52,0.1260113072592918
53,0.17274791478789914
54,0.7440731924504407
55,0.28869772219549084
56,0.3466132270622203
57,0.4176315819519712
58,0.3181131436308101
59,0.1443648757686623
60,0.3051662256578877
61,0.20178183602026623
62,0.08798442411539985
63,0.08739421030712861
64,0.08748973094553458
65,0.18260648611282493
66,0.08726896528712298
67,0.2273688817255169
68,0.16995019013175383
69,0.23042035356067248
70,0.1491066759967901
71,0.35982208580671726
72,0.6875425988056498
73,1.2976540166364225
74,3.1846561128613144
75,5.244856817421422
76,-4.1239053938093715
77,-5.557632522279395
78,-6.557983576227327
79,-7.5402033238737864
80,-7.7210323675379104
81,2.2280736676766475
82,-18.146846135685376
83,2.2435410033679255
84,1.948645173840165
85,-7.903781572515921
86,-17.976502625726535
87,-18.20266674303016
88,-8.09029549806643
89,-8.241337548936379
90,-27.30774146228783
91,-7.923047183219007
92,-17.916440306384388
93,2.6268496026080115
94,2.6842292862269845
95,1.7869794182719043
96,2.130721853071134
97,1.459410937444394
98,1.5773107962840003
99,0.8716562382443298
100,0.8343234617486249
101,1.1810934666154802
102,1.3224408929028133
103,1.3030946473261071
104,1.29723456576733
105,1.3926026304235037
106,1.3770773041552018
107,1.3049452215030384
108,1.4463908830544763
109,1.4676960910723484
110,1.4824567902031789
111,0.70572709649696
112,1.4834686258097358
113,0.7105692079044832
114,0.6908025174768241
115,1.447955598980486
116,1.4928154207254094
117,1.4497828817706857
118,1.465175814327807
119,1.4325753874534026
120,1.440823769220348
121,0.6954791417403986
122,1.391169966277018
123,1.3848753216483864
124,0.6951593346816433
125,1.4651185513800848
126,0.7054359578671526
127,1.4734629040359362
128,1.50226694335869
129,1.4286679492952095
130,1.4165118832475392
131,0.7061048794293717
132,1.4732566104201403
133,1.385717661826014
134,1.4473882078224514
135,1.4058107956506947
136,1.3506132446481152
137,1.399199533899425
