episode,reward
1,1.045383589541406
2,-9.610229721376621
3,-378.547212727546
4,0.7255882831434014
5,-39.1932788386418
6,-17.533413179430312
7,-8.854197148450353
8,-18.533104265445623
9,-38.2493619860377
10,-26.885674645876602
11,-7.624463875504183
12,-19.34060774823942
13,-49.43711220126944
14,-7.480400797229402
15,-7.193466014602233
16,-16.48836438382456
17,-89.27983978703654
18,0.4786118127869021
19,0.4253609806592483
20,0.42054448000759675
21,0.3598332410009139
22,0.32930876283768384
23,0.32749436395535486
24,0.2969259408940594
25,0.2958141219973467
26,0.2638378488881406
27,0.23181150085391744
28,0.23182073838573905
29,0.23156061876150863
30,0.2308350279485673
31,0.1988149528875424
32,0.23102879649751953
33,0.19867546119376958
34,0.19874085263911623
35,0.19892588514985848
36,0.19882345273006646
37,0.19868319484976982
38,0.1661982341151129
39,0.19899650800885293
40,0.16617580630241488
41,0.1662642959654444
42,0.1661688813867147
43,0.166096416741942
44,0.16625719807149003
45,0.16614642418058023
46,0.16615946059014292
47,0.16617736062123634
48,0.16629198142953422
49,0.16624060668127902
50,0.16627769661885955
51,0.1662590472959839
52,0.1662001493849239
53,0.16625303311021988
54,0.16625963476617828
55,0.1661820343278777
56,0.16630682901507343
57,0.16624420089577807
58,0.1662621582246736
59,0.16621169308386863
60,0.16625009802971363
61,0.16621589327445482
62,0.16623395918788894
63,0.16619184025082887
64,0.16624874112335636
65,0.16622304099486943
66,0.16622462118978654
67,0.16631846045325788
68,0.16626607894700873
69,0.16623237777008928
70,0.16629461366759202
71,0.16626138406109853
72,0.16621380362658272
73,0.16626388377720944
74,0.1663378527847291
75,0.16628900918611633
76,0.16630633948685192
77,0.16630404884447636
78,0.1663875577217454
79,0.16634057532071864
80,0.16638050688900022
81,0.16641688518924302
82,0.16709699195838826
83,0.1663359037760399
84,0.1663916523331419
85,0.16642913352818778
86,0.19945864996188395
87,0.20539398269282091
88,0.20017640244377793
89,0.20121796168898065
90,0.23233390027894377
91,-9.76752791983896
92,-9.767573099069166
93,-9.767374235882286
94,-9.767816190720161
95,-9.76820016353654
96,-9.767557638907524
97,-9.76549295802091
98,-9.767470216409336
99,0.23184868399755076
100,-9.767569043695268
101,0.23218097198181625
102,0.2325237801631509
103,0.23224575844056702
104,0.23188629292677648
105,0.2648932360608047
106,0.23192902029138399
107,0.231879950573566
108,0.23187152311584097
109,0.23216574216596977
110,0.23184455753022284
111,0.23153533086537223
112,0.23191559365158163
113,0.2317164328882444
114,0.23191213906894736
115,0.23158931847164993
116,0.2319906550173618
117,0.23207068640394465
118,0.23144956164874497
119,0.23213856488473872
120,0.23176561193089304
121,0.1990909544891349
122,0.19892184687441905
123,0.23159317924546147
124,0.23156140795752284
125,0.19916249851890125
126,0.19919846269211877
127,0.23143827717330176
128,0.19907535817194477
129,0.23237543155613752
130,0.23179887692400084
131,0.19918835227527903
132,0.2316293412358652
133,0.1992641293005118
134,0.19893490185430043
135,0.19919608044192164
136,0.1988715486272839
137,0.1991825220969008
138,0.19926555386275807
139,0.1992054403977005
140,0.2315843865018719
141,0.231935966151523
142,0.19908044908643108
143,0.23221341033647086
144,0.23186273356748957
145,0.2317961852364773
146,0.23189685342069594
147,0.23205943644603363
148,0.2345620555258301
149,0.23216377970271043
150,0.2325437990522902
151,0.2713840796452197
152,0.26721110742575316
153,0.2664648771638034
154,0.2659171682038855
155,0.34622487770458454
156,0.2985407639637249
157,0.3085084630837575
158,0.300244979813056
159,0.3238277264227539
160,0.3020753755163341
161,0.3412613328345727
162,0.38837467650105517
163,0.33697602054030457
164,0.45931448503118394
165,0.5274988614804126
166,0.5064827891385689
167,0.3985915960811818
168,0.5290606219333072
169,0.4116221035333079
170,0.856760058751062
171,0.7554142103991494
172,4.31036010758225
173,9.332279101344055
174,-47.22620829769225
175,-47.84975315436726
176,-47.76853596883334
177,-48.249224509773306
178,-67.937433749697
179,-646.7083300277693
180,-48.03555860427887
181,-164.0257098447173
182,-61.56730242383218
183,-29.659866420205024
184,10.598056711310013
185,8.184914660718254
186,6.6724011489079995
187,6.425886045535506
188,7.504673742359168
189,7.3268713673566666
190,9.418072926190094
191,9.032051750373611
192,9.174567091427537
193,8.551692687445756
194,6.576418881356193
195,7.849511484692875
196,7.904629047446407
197,7.009591664545423
198,5.527091368126617
199,3.5359131531426904
200,7.331214410308647
201,4.105394679215457
202,2.8320474756676655
203,5.409335432632848
204,3.536757925211993
205,4.475133972992898
206,3.88999027174627
207,4.644918145546579
208,3.566326275997814
209,3.4645449351469715
210,2.7145039265873163
211,3.3144811016225133
212,2.4961445041748482
213,3.4263714885043424
214,2.9371075443813934
215,2.6205098948907817
216,2.9133905889181375
217,3.2826644335636184
218,2.642013690888207
219,1.3031428619597978
220,0.5923330226349542
221,1.1678371758862132
222,2.6907581057025505
223,2.2667688450118066
224,1.5893405891662717
225,2.134185931707425
226,2.679595637504902
227,5.760258043606483
228,2.493968643767403
229,4.897497891912034
230,0.40119680667684376
231,0.7140923104330842
232,2.535083598576719
233,0.7200243640840686
234,3.803637022851664
235,0.29739604002237907
236,1.155190669826898
237,0.5156497697930374
238,0.7109134070310181
239,8.102411658999003
240,2.2787743326241423
241,0.5706185362665591
242,0.5431717702149111
243,0.42313744874468945
244,0.44457756896168055
245,0.37495913807594483
246,0.36933309423449223
247,0.33086873644414827
248,1.7523158499103972
249,0.5773294586111211
250,0.4851558439298979
251,1.2518014751743873
252,0.3004157719544813
253,0.3666475771014191
254,0.3066900581372298
255,0.3036725939806535
256,0.36292013883894747
257,0.27628546485839733
258,0.2880868013452064
259,0.26670267684989124
260,0.29436377758601895
261,0.38577731917004776
262,0.26826483491550374
263,0.27198221379403137
264,0.2689707644615804
265,0.2338612763548792
266,0.26721996145201105
267,0.2831454222266917
268,0.2664532038969481
269,0.2326731107718844
270,0.23249133524623533
271,0.23378712431848078
272,0.2323830177800423
273,0.23248712523799986
274,0.23282181466153196
275,0.23990587665685778
276,0.2023033343221675
277,0.239809296548326
278,0.23865602461388258
279,0.2322168446141341
280,0.1999669186488371
281,0.23247645044451792
282,0.20200994634638827
283,0.23524769771423
284,0.2396862639320823
285,0.23313882483655088
286,0.24273601616609258
287,0.23600641210524587
288,0.20056217417682487
289,0.24008335017747523
290,0.23878512592144135
291,0.2334539424423377
292,0.20097449765702594
293,0.19970472560047886
294,0.23938407100811213
295,0.19953114689121104
296,0.20142333907699583
297,0.24190368174066862
298,0.20022707329406195
299,0.20153334636702241
300,0.20047154728748534
301,0.20029494993969083
302,0.2006944399684661
303,0.20150149932025835
304,0.20111136695123782
305,0.20022603728009752
306,0.1994600806960446
307,0.19924103101904006
308,0.19958351696239876
309,0.19915724578981628
310,0.1990221667214805
311,0.19926499975704604
312,0.16623001259793208
313,0.19915998064586693
314,0.1990208385631536
315,0.19897139771835912
316,0.1663465335894008
317,0.19893192625049286
318,0.19905649068317172
319,0.1662180089084005
320,0.16645241923964177
321,0.19895725365785044
322,0.19906378083346407
323,0.19902571138407457
324,0.19910967562498083
325,0.19912791030680915
326,0.1990358916771186
327,0.19902142341068846
328,0.19891554092197222
329,0.16629038521651207
330,0.19889625522284032
331,0.16619519316561254
332,0.16620958767731714
333,0.1662092169191585
334,0.16619629223764903
335,0.16627910062393897
336,0.19897457028628454
337,0.16622814414467474
338,0.16616602453187376
339,0.16627620801559492
340,0.16627536324500192
341,0.16613882599350738
342,0.16613235287825606
343,0.1989652251038422
344,0.16621533386226583
345,0.1662381978804664
346,0.16623836753998683
347,0.166199355564764
348,0.16622413609770698
349,0.16626141626663204
350,0.1661766625152052
351,0.16618022252827067
352,0.166259995687168
353,0.16617526972525845
354,0.16616731231869097
355,0.16620381163076758
356,0.16612456164990402
357,0.1662387729903792
358,0.16623314209133744
359,0.16620552581271336
360,0.16625384386013203
361,0.16628386741580425
362,0.1662615546129555
363,0.19895444430760334
364,0.16624903344214692
365,0.16611516588080205
366,0.1662511852635846
367,0.16620390398274146
368,0.1661776874997472
369,0.1662885896908707
370,0.16623109600601488
371,0.19888840305210445
372,0.1987767918390055
373,0.16619126361855266
374,0.16641461754766784
375,0.16623133010804875
376,0.19891873535794535
377,0.19932607943280845
378,0.19886265200457034
379,0.19894401214653729
380,0.19901900185496052
381,0.19894503550779097
382,0.19881544149274757
383,0.16622579164854231
384,0.16630898188324483
385,0.19886863720841294
386,0.19877434581786643
387,0.1987115956676127
388,0.16620444660413825
389,0.19894054073433037
390,0.16624618872172958
391,0.1663577273564663
392,0.16619664651149962
393,0.16618060404476193
394,0.1662273709154943
395,0.1661703449035884
396,0.16624934271253636
397,0.19913779998365244
398,0.19909545118796756
399,0.1662748930855154
400,0.16622464354407004
401,0.16627327394919236
402,0.16630260840026856
403,0.16633740463398058
404,0.1663178931814876
405,0.1663565039229003
406,0.16629402197031334
407,0.1989109616834377
408,0.1988813032399993
409,0.19877779215264393
410,0.16629117198951343
411,0.16638127312875237
412,0.16635351898845704
413,0.16628535951053877
414,0.16623853386223164
415,0.16637230317842278
416,0.1662666598795001
417,0.19894258005345028
418,0.1663785672969251
419,0.16635723267533037
420,0.1662921565047857
421,0.16631537547190067
422,0.1662828959328699
423,0.16626221986928344
424,0.16635928079105883
425,0.16624133587088408
426,0.16644352345664223
427,0.1664609438272276
428,0.1664418139692298
429,0.1662553739656402
430,0.16627149456204876
431,0.16641828643242876
432,0.16668046489669924
433,0.16649903496997187
434,0.166255731195401
435,0.19903875763830509
436,0.16646979041180207
437,0.16626965920592146
438,0.16631557998760216
439,0.16634273358533874
440,0.1663259369299539
441,0.16631251284134071
442,0.16633745947835182
443,0.1663270442984061
444,0.16635131650146567
445,0.1663145797996461
446,0.16640933364680274
447,0.16712257718485835
448,0.16698109844525613
449,0.1664841009649075
450,0.16735781955428014
451,0.16635189763083144
452,0.166352189671983
453,0.1667549792072543
454,0.1663030930632844
455,0.1663008584986412
456,0.16721971528218055
457,0.16641714034936522
458,0.1663570686742029
459,0.16636443625532593
460,0.16626141904785183
461,0.1664094592734694
462,0.16639171694049973
463,0.16641669792351146
464,0.16775184780148583
465,0.16636188791084344
466,0.1664843080424725
467,0.16647010656995997
468,0.16675965021759387
469,0.16646640747246336
470,0.1664304568371988
471,0.1664616165788895
472,0.16774527172725354
473,0.1663941829047727
474,0.16712233514468688
475,0.16777457353824984
476,0.16730645189039534
477,0.16742735749490828
478,0.1674594668088474
479,0.1665965586103908
480,0.16846212976349267
481,0.16661637445400634
482,0.1674993466907333
483,0.16638851645727493
484,0.1684875684619231
485,0.16651307228260434
486,0.1665127126797468
487,0.17214810820737597
488,0.16633440927923965
489,0.1665226980269266
490,0.16649191855107606
491,0.16667945262808312
492,0.1664884588747259
493,0.16788985436183587
494,0.1663396205095315
495,0.1666302921094773
496,0.16672390492378092
497,0.16809107238902626
498,0.16715958985749063
499,0.16716145795010298
500,0.16649776484175297
501,0.16644821368081616
502,0.16834959027164278
503,0.1690922805998481
504,0.16640872078740646
505,0.16705769037805995
506,0.16655580065146477
507,0.1671278225785105
508,0.1664473308430762
509,0.16671604687987956
510,0.16649305958881866
511,0.1665026333741085
512,0.167585053289397
513,0.16743111166082808
514,0.16647238485627744
515,0.16745135557520455
516,0.16621080843679417
517,0.1671334030853068
518,0.16650559440727672
519,0.16638132347752743
520,0.16692578266859998
521,0.16777214605060473
522,0.20106960072683905
523,0.16868001065114482
524,0.1680784042278355
525,0.1663935403645706
526,0.1675230835972721
527,0.16813225134072898
528,0.16659760048939865
529,0.16632240922965133
530,0.16642234184027382
531,0.16715090403998645
532,0.1670012921835808
533,0.16643953139972179
534,0.16829652995719038
535,0.16640892390830736
536,0.1686696805798993
537,0.1675663786483057
538,0.166450969080352
539,0.167017496685656
540,0.16633255851524842
541,0.16783461001369301
542,0.16810128292125243
543,0.16639540990348167
544,0.16648883718332153
545,0.1682860259778897
