episode,reward
1,10.264864313445534
2,16.455726809935918
3,9.313635164689067
4,11.481889206294351
5,21.068209652119577
6,13.657025546263082
7,22.068383827740135
8,23.37088625511193
9,14.540191069795192
10,20.815126995419053
11,17.832365484580226
12,12.846572313078083
13,29.255760432082866
14,7.703515839126352
15,6.861744244758146
16,6.009559719259286
17,5.158325294570883
18,5.158588749216502
19,4.304685111230066
20,4.302885442238808
21,4.3027920304320615
22,4.302821719727515
23,3.444835335404297
24,4.3021113993820945
25,3.445620668105608
26,4.303679361551
27,3.4458605515407137
28,3.445094335655969
29,3.445771931930474
30,3.4461471812863227
31,3.4462272854090474
32,3.4455366695257004
33,3.4458516390659497
34,3.4459419933775637
35,3.445810385082816
36,3.4468548962831913
37,3.4460390665076392
38,3.446047007576639
39,3.4467757384835958
40,3.4460307563891925
41,3.445487011044043
42,3.4462738585176083
43,3.446151202875411
44,3.445945893673734
45,3.446046503528988
46,3.4454926823736582
47,3.4461344544814616
48,3.446449472651061
49,3.446487060125621
50,3.446473231623811
51,3.446314975559614
52,3.4456674333850867
53,3.446549602078541
54,3.4452649784911142
55,3.446239092941725
56,3.445336421430934
57,3.446050385793991
58,3.4460306675805903
59,3.4466282543979596
60,3.4461491253007726
61,3.4464067729755476
62,3.4459748268801
63,3.4455174096451024
64,3.4459565019859006
65,3.4458146291403544
66,3.4459462928022146
67,3.4461365739390786
68,3.4459343499712336
69,3.4461992627204516
70,3.4462771544184663
71,3.4461947974811276
72,3.445731874889163
73,3.4456398023040604
74,3.4459379567207375
75,3.445918937951157
76,3.4460435433332024
77,3.4458549967367214
78,3.4461577186512775
79,3.4462002804001424
80,3.446346506976867
81,3.4459468420375807
82,3.445879334856953
83,3.4452838028375012
84,3.446084534844954
85,3.445748576839671
86,3.4456172370047606
87,3.4457669403461253
88,3.445393301085323
89,3.446238759738654
90,3.4462281997088917
91,3.445725314086838
92,3.446161891244632
93,3.4458408022004043
94,3.4456767215621733
95,3.446295683638169
96,3.4460835136809123
97,3.445556886349254
98,3.4460523217643417
99,3.4459736880256857
100,3.4458491713157002
101,3.446019058082164
102,3.4457443276552118
103,3.4458670927049613
104,3.4451959812428807
105,3.446061195571018
106,3.445069454258827
107,3.4448232391755704
108,4.298707141062688
109,4.297663057922662
110,4.294956073585169
111,4.292904548520542
112,4.292020700990253
113,4.290706294573238
114,4.290056940294429
115,4.289161747847355
116,5.129888361759818
117,5.127995081771258
118,5.12844991413251
119,5.127405016781463
120,5.128334227584885
121,5.1273615935329016
122,5.129599907767646
123,5.127196802130223
124,5.126241145277826
125,5.126712024857165
126,5.126948817702328
127,5.127335496120064
128,5.127538852661136
129,5.126537213855772
130,5.12555745582728
131,5.126319947611689
132,5.127343955995091
133,5.126343170451135
134,5.125875360076856
135,5.1284338485305705
136,5.126562517951871
137,5.126226663742161
138,5.1265855159907945
139,5.1253859680976745
140,5.126773304704384
141,5.128394002624088
142,5.127149548895536
143,5.1258984513530255
144,5.126320956487779
145,5.126664220257947
146,5.125851385357144
147,5.126687716817992
148,5.125270330681891
149,5.125483335805061
150,5.126606092611587
151,5.126282442718869
152,5.128320851103868
153,5.126241697247104
154,5.127247566403944
155,5.1265023471812565
156,5.124758367366443
157,5.124607459508873
158,5.127092205708092
159,5.124458186794785
160,5.9521876368001765
161,5.125520033369542
162,5.125838120622854
163,5.125832828281214
164,5.126488255776188
165,5.124572369699294
166,5.124006513961839
167,5.125798521316278
168,5.125814373817955
169,5.12452215712446
170,5.124683296083109
171,5.124899907064783
172,5.125050904093982
173,5.124579271172817
174,5.124449839176541
175,5.125670686060215
176,5.125343470468134
177,5.952390060054283
178,5.124907886215053
179,5.125506770533867
180,5.125656947145198
181,5.124333867343853
182,5.125467644215666
183,5.124280157162399
184,5.124292692027526
185,5.124307496218603
186,5.125362612586311
187,5.124954386877286
188,5.124452854506956
189,5.125101874987801
190,5.125260136420811
191,5.951567147991674
192,5.125173148358383
193,5.124231263601584
194,5.124241514236054
195,5.948521609381543
196,5.950614868345817
197,5.123304340714306
198,5.950315467981676
199,5.123768902982566
200,5.950223291904628
201,5.124281768165321
202,5.124192740193314
203,5.125865626818355
204,5.952180954997199
205,5.125051209548528
206,5.9534168876039315
207,5.12484467057726
208,5.12533611427633
209,5.124146397849167
210,5.124478278413635
211,5.952018576141943
212,5.124591730323007
213,5.126361865449063
214,5.953120846780392
215,5.125168821551559
216,5.12366817249073
217,5.1239751341804025
218,5.9519034555020145
219,5.953550848380192
220,5.123628342744856
221,5.124793649783678
222,5.124704125558955
223,5.954375730744999
224,5.124272669189574
225,5.123686610297782
226,5.124951376140766
227,5.124089345489693
228,5.124303959980227
229,5.124267017340993
230,5.123586227366985
231,5.1266106867118175
232,5.125225460165299
233,5.125665021189827
234,5.125802691599834
235,5.951182848978362
236,5.12335688567672
237,5.950394512811104
238,5.947595132169096
239,5.951357861786171
240,5.949494265017298
241,5.950433773374108
242,5.950769035098473
243,5.123979387348211
244,5.951229650296454
245,5.948161745194163
246,5.946919431171975
247,5.949118447768019
248,5.946856650966712
249,5.948917179957262
250,5.948887263605183
251,5.948031948821024
252,5.950183307668899
253,5.94778416424635
254,5.9492973773123685
255,5.9489437841452055
256,5.949095404548492
257,5.95174902945295
258,5.949237189130216
259,5.949159392502428
260,5.94842694166791
261,5.950041700974778
262,5.949202194668775
263,5.950192826170978
264,5.947774202298895
265,5.949515317446119
266,5.950682388034038
267,5.950206977623363
268,5.950595592103014
269,5.949841869844294
270,5.9501733449481815
271,5.948599962384156
272,5.94793685479596
273,5.951041473411898
274,5.949278817539209
275,5.9489099826454055
276,5.947376082443223
277,5.948725825443288
278,5.948387711037676
279,5.951111649844286
