episode,reward
1,-0.009625000000000002
2,-0.0063750000000000005
3,-0.05104166666666666
4,-0.010541666666666668
5,3.2544441751586226
6,-0.014625
7,-0.0125
8,-0.011500000000000002
9,-0.010541666666666668
10,-0.06187499999999999
11,2.1204001560789036
12,-0.0014999999999999998
13,-0.001875
14,-0.0011666666666666665
15,-0.0008749999999999999
16,-0.0011666666666666665
17,-0.0011666666666666665
18,-0.0008749999999999999
19,-0.001875
20,-0.0014999999999999998
21,-0.0008749999999999999
22,-0.0011666666666666665
23,-0.0014999999999999998
24,-0.0011666666666666665
25,-0.0011666666666666665
26,-0.0011666666666666665
27,-0.0011666666666666665
28,-0.0014999999999999998
29,-0.0011666666666666665
30,-0.0008749999999999999
31,-0.0014999999999999998
32,-0.0014999999999999998
33,-0.0008749999999999999
34,-0.0011666666666666665
35,-0.0011666666666666665
36,-0.007916666666666667
37,-0.0008749999999999999
38,-0.0008749999999999999
39,-0.0008749999999999999
40,-0.0011666666666666665
41,-0.0011666666666666665
42,-0.0011666666666666665
43,-0.0011666666666666665
44,-0.0014999999999999998
45,-0.0008749999999999999
46,-0.0008749999999999999
47,-0.0011666666666666665
48,-0.0011666666666666665
49,-0.005
50,-0.0011666666666666665
51,-0.0014999999999999998
52,-0.0011666666666666665
53,-0.001875
54,-0.001875
55,-0.00875
56,-0.0011666666666666665
57,-0.0011666666666666665
58,-0.0011666666666666665
59,-0.0014999999999999998
60,-0.0011666666666666665
61,-0.0011666666666666665
62,-0.001875
63,-0.0011666666666666665
64,-0.01575
65,-0.0022916666666666667
66,-0.0011666666666666665
67,-0.0011666666666666665
68,-0.0022916666666666667
69,-0.0011666666666666665
70,-0.0011666666666666665
71,-0.001875
72,-0.0011666666666666665
73,-0.004375
74,-0.0014999999999999998
75,-0.0008749999999999999
76,-0.0011666666666666665
77,-0.0665
78,-0.0011666666666666665
79,-0.0037916666666666667
80,-0.001875
81,-0.0008749999999999999
82,-0.0014999999999999998
83,-0.001875
84,-0.0008749999999999999
85,-0.0011666666666666665
86,-0.0008749999999999999
87,0.972113820922031
88,-0.0011666666666666665
89,-0.0011666666666666665
90,-0.0011666666666666665
91,-0.0008749999999999999
92,-0.00325
93,-0.0014999999999999998
94,-0.00275
95,4.326220376336457
96,-0.0011666666666666665
97,-0.0008749999999999999
98,-0.048999999999999995
99,-0.0014999999999999998
100,-0.06416666666666666
101,-0.0665
102,-0.0022916666666666667
103,-0.0011666666666666665
104,-0.08137500000000002
105,-0.09775
106,-0.08666666666666668
107,-0.0014999999999999998
108,-0.055249999999999994
109,-0.0008749999999999999
110,-0.00275
111,-0.0011666666666666665
112,-0.0008749999999999999
113,-0.07625000000000001
114,-0.005
115,-0.00275
116,-0.010541666666666668
117,-0.05962499999999999
118,-0.13166666666666668
119,-0.0022916666666666667
120,-0.001875
121,-0.0008749999999999999
122,-0.0022916666666666667
123,-0.0014999999999999998
124,-0.001875
125,-0.0014999999999999998
126,-0.001875
127,-0.001875
128,-0.001875
129,-0.0011666666666666665
130,-0.00875
131,-0.06416666666666666
132,-0.02625
133,-0.0011666666666666665
134,-0.00275
135,-0.0011666666666666665
136,-0.00275
137,-0.007125
138,-0.0011666666666666665
139,-0.0014999999999999998
140,-0.037625
141,-0.03941666666666666
142,-0.0011666666666666665
143,-0.0011666666666666665
144,-0.007916666666666667
145,-0.0011666666666666665
146,-0.00275
147,-0.0022916666666666667
148,-0.0014999999999999998
149,-0.001875
150,-0.001875
151,-0.0011666666666666665
152,-0.0014999999999999998
153,-0.004375
154,-0.0022916666666666667
155,-0.0011666666666666665
156,-0.001875
157,-0.0014999999999999998
158,-0.014625
159,-0.0014999999999999998
160,-0.030875
161,-0.001875
162,1.1533426084928475
163,-0.00275
164,-0.0011666666666666665
165,-0.001875
166,-0.001875
167,-0.00875
168,-0.009625000000000002
169,-0.001875
170,-0.001875
171,-0.0022916666666666667
172,-0.001875
173,-0.0022916666666666667
174,-0.0022916666666666667
175,-0.001875
176,-0.001875
177,-0.0014999999999999998
178,-0.0022916666666666667
179,-0.0014999999999999998
180,-0.043125
181,-0.001875
182,-0.001875
183,-0.001875
184,-0.0022916666666666667
185,-0.0014999999999999998
186,-0.0022916666666666667
187,-0.0014999999999999998
188,-0.043125
189,1.8343277078807443
190,-0.0022916666666666667
191,-0.0014999999999999998
192,-0.0022916666666666667
193,-0.0014999999999999998
194,-0.0022916666666666667
195,-0.005
196,-0.0014999999999999998
197,-0.00325
198,-0.00275
199,-0.0022916666666666667
200,-0.0022916666666666667
201,-0.00275
202,-0.0022916666666666667
203,-0.001875
204,-0.001875
205,-0.001875
206,-0.0022916666666666667
207,-0.00325
208,-0.0014999999999999998
209,-0.03941666666666666
210,-0.0665
211,-0.0022916666666666667
212,-0.035875
213,-0.001875
214,-0.0022916666666666667
215,-0.037625
216,-0.0011666666666666665
217,-0.0011666666666666665
218,-0.0014999999999999998
219,-0.0014999999999999998
220,-0.001875
221,-0.00275
222,-0.0022916666666666667
223,-0.0014999999999999998
224,-0.0008749999999999999
225,-0.001875
226,-0.07625000000000001
227,-0.004375
228,-0.0063750000000000005
229,-0.00275
230,-0.08937500000000001
231,-0.05741666666666666
232,-0.0665
233,-0.0022916666666666667
234,-0.00275
235,-0.0014999999999999998
236,-0.0063750000000000005
237,-0.0011666666666666665
238,-0.010541666666666668
239,-0.041249999999999995
240,-0.009625000000000002
241,-0.0022916666666666667
242,-0.005666666666666667
243,-0.0014999999999999998
244,-0.01575
245,-0.030875
246,-0.022
247,-0.007916666666666667
248,-0.08937500000000001
249,-0.001875
250,-0.07129166666666667
251,-0.00875
252,-0.001875
253,-0.08937500000000001
254,-0.0665
255,-0.1860416666666667
256,-0.0063750000000000005
257,-0.0037916666666666667
