episode,timestep,reward, averagate_reward_100
77, 960, 18.0736, 18.0736
137, 1920, 20.1795, 21.4721
178, 2880, 22.955, 26.6989
209, 3840, 25.5199, 32.8061
236, 4800, 27.8946, 38.3915
257, 5760, 30.2441, 44.1625
275, 6720, 31.8829, 47.881
298, 7680, 33.547, 51.2468
317, 8640, 35.1893, 54.7838
339, 9600, 36.5671, 56.6513
356, 10560, 38.2971, 59.1863
372, 11520, 39.436, 60.6405
385, 12480, 40.5324, 63.1507
397, 13440, 41.5034, 65.1824
411, 14400, 42.413, 66.7788
427, 15360, 43.5961, 68.9005
441, 16320, 44.7472, 72.0513
453, 17280, 45.7311, 72.6967
467, 18240, 46.8508, 75.1797
479, 19200, 47.7809, 77.3468
491, 20160, 48.9869, 80.3569
502, 21120, 50.1938, 83.8272
514, 22080, 51.4506, 88.2847
523, 23040, 52.9614, 94.1891
533, 24000, 54.3242, 98.9209
540, 24960, 55.2948, 101.9663
548, 25920, 56.5545, 106.9855
557, 26880, 57.8045, 111.1728
564, 27840, 58.9565, 115.7941
571, 28800, 60.0999, 121.037
578, 29760, 61.3302, 126.6051
584, 30720, 62.3576, 130.5996
591, 31680, 63.4484, 134.4541
598, 32640, 64.8303, 140.1431
604, 33600, 66.0613, 144.4716
611, 34560, 67.0283, 148.032
616, 35520, 68.5609, 155.2193
620, 36480, 69.8181, 159.5315
625, 37440, 70.9193, 163.7012
630, 38400, 72.009, 167.7112
635, 39360, 73.3196, 173.5811
640, 40320, 74.6935, 179.4464
645, 41280, 75.9819, 184.5793
649, 42240, 77.1834, 189.5237
654, 43200, 78.8524, 197.9614
658, 44160, 80.0164, 203.0562
663, 45120, 81.7585, 211.3079
668, 46080, 82.9731, 215.7185
673, 47040, 84.3662, 221.3329
678, 48000, 85.7741, 227.0598
682, 48960, 86.9052, 231.4964
687, 49920, 88.4473, 239.8198
692, 50880, 89.5187, 242.429
698, 51840, 90.8533, 246.4709
707, 52800, 91.6875, 244.1704
715, 53760, 92.7197, 243.7159
721, 54720, 93.8733, 242.4689
725, 55680, 94.8655, 244.5295
731, 56640, 95.9701, 245.3323
738, 57600, 96.7325, 241.0132
742, 58560, 97.7047, 242.306
746, 59520, 98.6202, 242.515
752, 60480, 99.7315, 240.5557
756, 61440, 100.5764, 240.09
760, 62400, 101.7137, 240.3372
765, 63360, 102.951, 239.2571
769, 64320, 104.129, 244.326
773, 65280, 105.2674, 245.9322
778, 66240, 106.3178, 245.6045
784, 67200, 107.2928, 242.5735
788, 68160, 108.0786, 242.0024
794, 69120, 109.0101, 239.4382
799, 70080, 109.6172, 238.9011
805, 71040, 110.6273, 243.6042
810, 72000, 111.3375, 247.2554
815, 72960, 112.3661, 252.8382
819, 73920, 113.5025, 254.5923
823, 74880, 114.6067, 260.9631
827, 75840, 115.305, 262.0255
831, 76800, 116.2623, 264.5984
836, 77760, 117.2589, 268.9502
841, 78720, 118.3901, 273.2507
845, 79680, 119.3931, 275.4147
849, 80640, 120.1806, 276.2251
854, 81600, 121.3056, 280.0445
858, 82560, 122.0831, 280.956
863, 83520, 123.2016, 282.2461
867, 84480, 124.0815, 281.3904
871, 85440, 124.9892, 281.4318
875, 86400, 125.7451, 279.8766
880, 87360, 126.843, 282.701
884, 88320, 127.7769, 288.3722
889, 89280, 128.8588, 291.1184
893, 90240, 129.9214, 297.8657
897, 91200, 130.7624, 303.2486
902, 92160, 131.8648, 305.2975
906, 93120, 132.8417, 311.0966
910, 94080, 133.4414, 312.4836
915, 95040, 134.1634, 311.8115
919, 96000, 134.786, 309.098
925, 96960, 135.4983, 304.0906
930, 97920, 136.102, 302.4917
938, 98880, 136.4117, 292.9939
942, 99840, 137.1257, 292.9267
946, 100800, 137.7654, 291.0277
951, 101760, 138.2406, 287.9987
957, 102720, 139.0875, 284.9784
963, 103680, 139.6727, 281.8185
968, 104640, 140.053, 276.5486
973, 105600, 140.4884, 273.1203
977, 106560, 141.063, 271.8842
982, 107520, 141.5967, 266.7697
987, 108480, 142.1019, 264.093
992, 109440, 142.51, 256.849
996, 110400, 142.8352, 253.4879
1000, 111360, 143.0609, 248.0467
1004, 112320, 143.5598, 245.0104
1008, 113280, 143.901, 239.9367
1013, 114240, 144.2487, 239.4477
1018, 115200, 144.7237, 236.9044
1022, 116160, 145.3694, 237.9962
1026, 117120, 145.7961, 242.0183
1034, 118080, 146.0702, 238.0649
1044, 119040, 145.9446, 226.782
1048, 120000, 146.2171, 223.4296
1053, 120960, 146.792, 224.4517
1059, 121920, 147.0705, 220.6676
1065, 122880, 147.4047, 221.0701
1069, 123840, 147.7297, 220.5891
1075, 124800, 147.7433, 215.8718
1083, 125760, 147.6989, 206.5092
1089, 126720, 147.9851, 203.9895
1099, 127680, 147.7973, 196.1566
1103, 128640, 148.2483, 196.8459
1108, 129600, 148.9242, 199.5582
1112, 130560, 149.4375, 202.6724
1117, 131520, 149.8949, 203.2866
1121, 132480, 150.4295, 203.536
1128, 133440, 150.8296, 200.148
1133, 134400, 151.3856, 205.6814
1139, 135360, 151.6587, 211.1936
1145, 136320, 152.3742, 218.4294
1149, 137280, 152.8359, 221.2409
1156, 138240, 153.4401, 219.7065
1160, 139200, 154.1382, 228.369
1165, 140160, 154.4041, 228.947
1170, 141120, 155.2116, 234.9571
1174, 142080, 155.6683, 239.7415
1179, 143040, 156.0365, 246.1473
1188, 144000, 156.1027, 245.6897
1197, 144960, 155.9691, 245.3313
1209, 145920, 155.7803, 230.1012
1215, 146880, 156.008, 227.1498
1221, 147840, 156.5472, 225.1273
1226, 148800, 156.8351, 224.9592
1231, 149760, 157.0365, 223.2639
1235, 150720, 157.3704, 223.6625
1239, 151680, 157.4194, 223.0344
1243, 152640, 157.6109, 218.6381
1247, 153600, 157.8429, 216.0703
1251, 154560, 158.1039, 215.988
1255, 155520, 158.3211, 216.8334
1260, 156480, 158.3592, 207.3225
1267, 157440, 158.2205, 199.0841
1271, 158400, 158.2064, 190.8889
1276, 159360, 158.1615, 184.7374
1281, 160320, 158.2031, 181.3293
1285, 161280, 158.421, 184.59
1290, 162240, 158.5512, 186.3931
1294, 163200, 158.5958, 190.1956
1298, 164160, 158.7823, 191.4243
1302, 165120, 158.8805, 193.4694
1307, 166080, 158.9059, 195.7867
1311, 167040, 159.2454, 197.774
1315, 168000, 159.7041, 204.6117
1320, 168960, 159.8992, 202.058
1324, 169920, 160.1916, 203.5844
1328, 170880, 160.2964, 203.5217
1333, 171840, 160.4778, 199.4482
1337, 172800, 160.5734, 200.4859
1341, 173760, 160.6344, 199.6093
1345, 174720, 160.7237, 198.5397
1349, 175680, 160.8252, 197.1876
1354, 176640, 160.7408, 191.793
1358, 177600, 160.8833, 191.5695
1365, 178560, 160.745, 192.0933
1371, 179520, 160.6638, 191.8975
1375, 180480, 160.7513, 193.7451
1381, 181440, 160.7343, 193.1582
1386, 182400, 160.8027, 191.2841
1394, 183360, 160.5014, 185.1596
1400, 184320, 160.4198, 181.2252
1407, 185280, 160.3812, 179.6632
1412, 186240, 160.2653, 171.9287
1418, 187200, 160.544, 168.772
1424, 188160, 160.6378, 166.5452
1431, 189120, 160.6989, 163.4161
1438, 190080, 160.6274, 160.976
1443, 191040, 160.7401, 161.812
1451, 192000, 160.679, 160.4936
1459, 192960, 160.4648, 153.1721
1464, 193920, 160.6111, 157.5271
1469, 194880, 160.7816, 162.1674
1475, 195840, 160.8612, 162.3721
1480, 196800, 161.0302, 163.9545
1487, 197760, 160.9844, 163.3005
1492, 198720, 161.2657, 169.803
1503, 199680, 161.083, 169.7367
1508, 200640, 161.1553, 172.0157
1516, 201600, 161.1062, 170.5322
1525, 202560, 161.0358, 165.8243
1532, 203520, 161.1247, 165.8591
1537, 204480, 161.3469, 172.0688
1542, 205440, 161.4692, 171.1141
1547, 206400, 161.7742, 175.5568
1552, 207360, 161.8448, 179.667
1558, 208320, 162.088, 186.4555
1562, 209280, 162.3472, 187.6267
1570, 210240, 162.2422, 182.1961
1577, 211200, 162.2866, 183.3214
1588, 212160, 162.0332, 176.3144
1594, 213120, 162.0131, 173.4274
1598, 214080, 162.2889, 177.6251
1604, 215040, 162.345, 180.1588
1613, 216000, 162.1474, 176.6856
1620, 216960, 162.1616, 179.6923
1626, 217920, 162.2691, 179.9427
1632, 218880, 162.4383, 182.5616
1638, 219840, 162.5443, 181.788
1647, 220800, 162.6042, 175.444
1656, 221760, 162.4721, 170.162
1667, 222720, 162.2465, 161.671
1675, 223680, 162.1493, 161.273
1687, 224640, 161.9277, 159.7848
1696, 225600, 161.9555, 158.9271
1706, 226560, 161.7371, 150.5394
1715, 227520, 161.5243, 151.3385
1725, 228480, 161.4933, 149.6885
1736, 229440, 161.2711, 140.5469
1747, 230400, 160.9895, 134.3964
1757, 231360, 160.9905, 135.7134
1770, 232320, 160.6419, 133.4103
1777, 233280, 160.6379, 135.9314
1785, 234240, 160.7706, 142.1487
1798, 235200, 160.319, 135.2219
1805, 236160, 160.4429, 137.0509
1813, 237120, 160.3679, 139.5443
1819, 238080, 160.4982, 140.5076
1831, 239040, 160.2353, 139.6189
1842, 240000, 159.9812, 138.3216
1850, 240960, 159.9715, 142.792
1862, 241920, 159.6529, 136.9575
1868, 242880, 159.8656, 143.5489
1878, 243840, 159.6626, 141.0866
1884, 244800, 159.9467, 145.6639
1889, 245760, 159.9951, 151.4192
1895, 246720, 160.1377, 158.7512
1902, 247680, 160.2022, 157.8921
1912, 248640, 159.9542, 151.7036
1919, 249600, 160.0899, 152.6633
1927, 250560, 160.0254, 152.7903
1934, 251520, 160.0146, 154.52
1944, 252480, 159.6644, 152.8626
1957, 253440, 159.159, 147.7026
1969, 254400, 158.7988, 138.7308
1977, 255360, 158.8957, 143.3854
1985, 256320, 158.8339, 136.5088
1990, 257280, 159.0469, 139.9711
1999, 258240, 158.9218, 135.582
2008, 259200, 158.9106, 135.2155
2018, 260160, 158.7688, 134.5406
2030, 261120, 158.5376, 128.8287
2041, 262080, 158.2262, 130.0114
2055, 263040, 157.8263, 129.1748
2064, 264000, 157.7982, 132.9707
2070, 264960, 157.9311, 140.0642
2081, 265920, 157.7018, 135.2801
2089, 266880, 157.6864, 131.1448
2095, 267840, 157.9176, 136.375
2103, 268800, 157.8748, 134.8572
2108, 269760, 158.1057, 141.9437
2115, 270720, 158.1309, 143.8034
2122, 271680, 158.2205, 146.9553
2131, 272640, 158.0732, 149.7969
2139, 273600, 158.0093, 152.5757
2144, 274560, 158.1995, 158.3012
2157, 275520, 157.7584, 156.1032
2163, 276480, 157.8702, 158.954
2171, 277440, 157.7141, 153.0519
2178, 278400, 157.7499, 157.3133
2183, 279360, 157.865, 161.6437
2191, 280320, 157.8125, 159.2904
2199, 281280, 157.7738, 155.1722
2204, 282240, 157.9245, 159.1031
2214, 283200, 157.7315, 150.3394
2224, 284160, 157.4732, 140.5541
2234, 285120, 157.3522, 143.2268
2243, 286080, 157.3161, 139.5122
2253, 287040, 157.1582, 141.3929
2262, 288000, 157.108, 139.893
2278, 288960, 156.6185, 131.9762
2284, 289920, 156.7539, 133.4114
2289, 290880, 156.7813, 132.9554
2298, 291840, 156.8062, 135.1013
2304, 292800, 156.9442, 135.3372
2308, 293760, 157.13, 140.2579
2318, 294720, 157.0471, 142.4695
2327, 295680, 156.9948, 147.196
2333, 296640, 157.0581, 151.0994
2337, 297600, 157.0492, 149.7963
2342, 298560, 157.1262, 153.7587
2347, 299520, 157.2285, 156.5956
2352, 300480, 157.4643, 165.0782
2359, 301440, 157.3914, 163.0294
2366, 302400, 157.5107, 169.9094
2372, 303360, 157.5923, 175.2089
2377, 304320, 157.6842, 180.7769
2381, 305280, 157.7703, 181.6036
2387, 306240, 157.8195, 182.4631
2393, 307200, 157.8789, 184.797
2400, 308160, 157.772, 178.8222
2405, 309120, 157.8213, 176.6196
2412, 310080, 157.831, 173.4773
2418, 311040, 157.779, 174.7449
2423, 312000, 157.7973, 178.6281
2430, 312960, 157.7863, 175.7934
2437, 313920, 157.6725, 172.2385
2442, 314880, 157.7902, 173.3418
2447, 315840, 157.7529, 170.0589
2453, 316800, 157.7285, 163.5012
2459, 317760, 157.6549, 163.8721
2465, 318720, 157.6625, 162.2147
2472, 319680, 157.6092, 158.0106
2478, 320640, 157.6302, 155.8375
2486, 321600, 157.5032, 150.5728
2492, 322560, 157.5416, 148.1991
2497, 323520, 157.5895, 150.2155
2505, 324480, 157.4977, 149.7161
2511, 325440, 157.5905, 152.3746
2520, 326400, 157.3951, 148.3015
2526, 327360, 157.3527, 146.3347
2530, 328320, 157.3539, 146.8446
2536, 329280, 157.2622, 147.4854
2542, 330240, 157.2271, 143.4756
2548, 331200, 157.2644, 145.5202
2555, 332160, 157.1627, 142.4644
2561, 333120, 157.1441, 143.4028
2567, 334080, 157.128, 144.9305
2572, 335040, 157.1859, 146.7212
2577, 336000, 157.1999, 146.9157
2582, 336960, 157.2591, 148.9135
2589, 337920, 157.2886, 152.2757
2597, 338880, 157.2304, 148.2638
2606, 339840, 157.1685, 148.3218
2613, 340800, 157.1693, 148.4998
2618, 341760, 157.3102, 155.0405
2623, 342720, 157.3666, 157.9878
2631, 343680, 157.279, 155.4023
2635, 344640, 157.3611, 158.6838
2640, 345600, 157.452, 161.9984
2647, 346560, 157.4553, 163.2122
2651, 347520, 157.5458, 166.4047
2659, 348480, 157.4832, 164.0494
2664, 349440, 157.6159, 169.5938
