episode,timestep,reward, averagate_reward_100
2951, 226560, 76.4691, 76.0593
2965, 227520, 76.5128, 73.5164
2974, 228480, 76.5762, 76.2819
2982, 229440, 76.6806, 80.1312
2996, 230400, 76.6789, 81.3529
3011, 231360, 76.6539, 82.2624
3026, 232320, 76.606, 82.7456
3042, 233280, 76.5164, 78.2326
3058, 234240, 76.4697, 76.3143
3074, 235200, 76.4114, 71.5127
3094, 236160, 76.3136, 65.134
3101, 237120, 76.4777, 71.2645
3109, 238080, 76.58, 74.3819
3124, 239040, 76.5859, 75.5529
3147, 240000, 76.4824, 77.2328
3166, 240960, 76.3837, 74.9139
3196, 241920, 76.0147, 64.6898
3225, 242880, 75.7471, 48.1026
3249, 243840, 75.5697, 46.7011
3272, 244800, 75.3568, 44.5481
3292, 245760, 75.3043, 50.6483
3304, 246720, 75.2837, 51.945
3317, 247680, 75.267, 56.3692
3333, 248640, 75.3176, 63.1585
3361, 249600, 75.0711, 61.8488
3381, 250560, 75.0023, 64.1193
3397, 251520, 74.9513, 63.3756
3409, 252480, 75.0195, 64.9536
3421, 253440, 75.0614, 66.7576
3431, 254400, 75.1928, 70.9714
3443, 255360, 75.2683, 77.1934
3459, 256320, 75.2842, 81.5266
3467, 257280, 75.4221, 88.5571
3477, 258240, 75.4823, 90.171
3488, 259200, 75.531, 95.8894
3507, 260160, 75.4739, 91.4467
3522, 261120, 75.5318, 89.5846
3535, 262080, 75.5564, 89.4412
3547, 263040, 75.5916, 86.2574
3558, 264000, 75.6058, 86.2463
3569, 264960, 75.6864, 83.8387
3575, 265920, 75.8653, 88.7244
3582, 266880, 75.9569, 92.0958
3589, 267840, 76.1372, 96.1769
3603, 268800, 76.2167, 100.8693
3619, 269760, 76.234, 99.711
3626, 270720, 76.3165, 103.8271
3636, 271680, 76.3971, 105.9491
3647, 272640, 76.5108, 109.1148
3660, 273600, 76.539, 109.5032
3675, 274560, 76.5326, 100.3876
3689, 275520, 76.4943, 89.3132
3701, 276480, 76.5538, 88.7822
3711, 277440, 76.5811, 88.7235
3725, 278400, 76.6143, 89.3083
3738, 279360, 76.6457, 84.5278
3747, 280320, 76.6891, 83.1896
3756, 281280, 76.7403, 83.1545
3766, 282240, 76.8198, 86.1223
3776, 283200, 76.9184, 91.1526
3781, 284160, 77.0103, 94.0554
3787, 285120, 77.0893, 98.0782
3795, 286080, 77.0776, 97.845
3801, 287040, 77.1992, 101.0857
3806, 288000, 77.2807, 103.8081
3816, 288960, 77.2688, 102.8185
3823, 289920, 77.3855, 107.8035
3831, 290880, 77.4474, 109.6091
3841, 291840, 77.4793, 107.2882
3854, 292800, 77.4455, 103.8983
3864, 293760, 77.4791, 103.4912
3875, 294720, 77.4648, 97.8758
3891, 295680, 77.5191, 93.7694
3908, 296640, 77.4126, 81.0844
3914, 297600, 77.5382, 87.6116
3927, 298560, 77.5529, 82.0816
3949, 299520, 77.4848, 78.0113
3958, 300480, 77.5344, 80.0877
3975, 301440, 77.5165, 79.5183
3995, 302400, 77.4501, 74.9216
4018, 303360, 77.3179, 66.7367
4027, 304320, 77.3845, 70.7682
4033, 305280, 77.4624, 74.824
4043, 306240, 77.4584, 74.9013
4049, 307200, 77.4513, 76.1249
4062, 308160, 77.4417, 71.8117
4068, 309120, 77.5417, 77.0368
4076, 310080, 77.5886, 80.1506
4088, 311040, 77.6183, 85.0635
4097, 312000, 77.6113, 84.4237
4106, 312960, 77.6927, 89.6239
4121, 313920, 77.6529, 89.1897
4142, 314880, 77.5674, 81.8897
4152, 315840, 77.525, 79.3112
4173, 316800, 77.4564, 71.0409
4188, 317760, 77.3797, 67.6258
4202, 318720, 77.3755, 66.7553
4210, 319680, 77.3973, 65.0024
4229, 320640, 77.3432, 67.0846
4249, 321600, 77.2508, 65.9498
4266, 322560, 77.1814, 63.7938
4284, 323520, 77.1234, 65.3515
4291, 324480, 77.1824, 67.0727
4301, 325440, 77.1836, 68.62
4318, 326400, 77.1139, 64.6925
4334, 327360, 77.0582, 66.2593
4353, 328320, 76.9799, 66.18
4368, 329280, 76.957, 66.7699
4385, 330240, 76.9443, 68.7757
4400, 331200, 76.9107, 65.5716
4411, 332160, 76.967, 69.1228
4429, 333120, 76.9154, 70.1168
4443, 334080, 76.8901, 71.2599
4470, 335040, 76.6956, 64.9502
4505, 336000, 76.4133, 53.5058
4520, 336960, 76.333, 49.6701
4541, 337920, 76.2349, 46.8088
4566, 338880, 76.1171, 48.7676
4579, 339840, 76.1331, 54.2858
4594, 340800, 76.0659, 55.709
4610, 341760, 76.0241, 60.3862
4629, 342720, 75.9465, 60.3883
4646, 343680, 75.8674, 59.889
4662, 344640, 75.8042, 60.4673
4690, 345600, 75.6373, 54.7325
4709, 346560, 75.5706, 54.9682
4739, 347520, 75.3692, 51.2388
4769, 348480, 75.1804, 47.4784
4792, 349440, 75.0756, 49.0492
4821, 350400, 74.9006, 47.7204
4842, 351360, 74.7777, 47.2664
4863, 352320, 74.7404, 52.462
4885, 353280, 74.6831, 55.5586
4908, 354240, 74.5651, 54.7988
4924, 355200, 74.4958, 56.0757
4939, 356160, 74.501, 59.9953
4954, 357120, 74.4893, 61.7862
4968, 358080, 74.5292, 65.0267
4982, 359040, 74.5304, 66.8962
4994, 360000, 74.5533, 71.2538
5006, 360960, 74.5725, 74.5341
5016, 361920, 74.5708, 76.3252
5029, 362880, 74.5898, 78.3109
5041, 363840, 74.6062, 80.3597
5056, 364800, 74.605, 79.8237
5073, 365760, 74.5995, 77.1174
5096, 366720, 74.5166, 73.0847
5112, 367680, 74.4803, 69.4827
5132, 368640, 74.4346, 66.2394
5144, 369600, 74.4766, 67.949
5162, 370560, 74.4015, 63.0223
5178, 371520, 74.3651, 63.6251
5189, 372480, 74.3643, 65.6402
5201, 373440, 74.361, 67.0773
5211, 374400, 74.3855, 69.3626
5227, 375360, 74.3534, 69.9468
5242, 376320, 74.3163, 66.2712
5259, 377280, 74.2754, 67.546
5281, 378240, 74.1868, 63.5139
5306, 379200, 74.0882, 59.3796
5326, 380160, 74.0142, 56.164
5344, 381120, 73.9646, 55.5097
5354, 382080, 73.9783, 58.2378
5377, 383040, 73.8937, 57.6944
5396, 384000, 73.8219, 58.2989
5414, 384960, 73.7925, 60.0236
5432, 385920, 73.7542, 59.8137
5454, 386880, 73.684, 57.9277
5481, 387840, 73.5308, 54.8824
5497, 388800, 73.4794, 54.8174
5512, 389760, 73.4697, 55.4853
5531, 390720, 73.4195, 55.4021
5545, 391680, 73.4168, 57.5522
5556, 392640, 73.419, 59.1831
5569, 393600, 73.4116, 63.0481
5578, 394560, 73.4658, 69.0922
5593, 395520, 73.45, 71.2996
5606, 396480, 73.4422, 71.7816
5621, 397440, 73.4521, 73.5818
5633, 398400, 73.4758, 76.0452
5647, 399360, 73.5494, 81.1639
5660, 400320, 73.5527, 81.0759
5672, 401280, 73.5914, 82.5163
5689, 402240, 73.5526, 78.984
5705, 403200, 73.5522, 79.7434
5723, 404160, 73.5202, 76.7575
5744, 405120, 73.4619, 69.7869
5762, 406080, 73.4327, 66.1197
5785, 407040, 73.3636, 61.5805
5802, 408000, 73.3265, 59.4642
5815, 408960, 73.3154, 59.7572
5834, 409920, 73.2217, 56.615
5850, 410880, 73.2122, 59.1097
5863, 411840, 73.1943, 59.7291
5881, 412800, 73.1376, 59.7056
5895, 413760, 73.1178, 59.6626
5910, 414720, 73.0906, 60.7223
5923, 415680, 73.1227, 64.5418
5934, 416640, 73.1194, 67.1507
5944, 417600, 73.1431, 69.7734
5963, 418560, 73.1224, 68.9035
5968, 419520, 73.154, 71.6989
5978, 420480, 73.1803, 74.7423
5985, 421440, 73.2241, 78.914
5996, 422400, 73.2176, 78.8242
6010, 423360, 73.1872, 78.8964
6020, 424320, 73.1896, 76.8199
6030, 425280, 73.2082, 79.2208
6038, 426240, 73.2504, 81.7532
6046, 427200, 73.2878, 81.5109
6051, 428160, 73.3508, 85.3823
6061, 429120, 73.4278, 91.1468
6069, 430080, 73.4718, 92.5508
6075, 431040, 73.5152, 93.6177
6082, 432000, 73.5523, 95.3582
6088, 432960, 73.5795, 94.5549
6096, 433920, 73.6062, 96.9079
6105, 434880, 73.644, 100.6129
6115, 435840, 73.6618, 101.5429
6127, 436800, 73.6572, 101.5166
6133, 437760, 73.7055, 102.0056
6139, 438720, 73.7855, 106.128
6146, 439680, 73.8206, 106.0337
6159, 440640, 73.8046, 97.1094
6174, 441600, 73.8085, 91.451
6188, 442560, 73.7936, 86.8322
6203, 443520, 73.7772, 82.7324
6216, 444480, 73.7539, 78.7836
6225, 445440, 73.7509, 80.4455
6234, 446400, 73.8098, 78.5331
6241, 447360, 73.8817, 79.6578
6246, 448320, 73.9385, 81.1833
6257, 449280, 73.9105, 80.3584
6268, 450240, 73.9174, 79.3768
6280, 451200, 73.904, 81.2812
6289, 452160, 73.8999, 80.6379
6300, 453120, 73.8831, 80.4485
6315, 454080, 73.8509, 79.5429
6324, 455040, 73.8202, 78.6988
6336, 456000, 73.8002, 71.5141
6345, 456960, 73.7777, 64.0632
6353, 457920, 73.7739, 64.532
6361, 458880, 73.7816, 65.3567
6368, 459840, 73.796, 66.1868
6375, 460800, 73.8438, 69.4912
6385, 461760, 73.8849, 72.0756
6394, 462720, 73.9274, 75.6351
6406, 463680, 73.9642, 80.5715
6410, 464640, 73.9908, 81.5977
6425, 465600, 73.9787, 83.9344
6435, 466560, 74.015, 87.4356
6441, 467520, 74.0855, 92.8788
6451, 468480, 74.0946, 93.6732
6461, 469440, 74.0846, 93.3627
6473, 470400, 74.1153, 91.3705
6499, 471360, 74.0052, 76.3543
6511, 472320, 73.9954, 71.9917
6524, 473280, 73.9713, 73.348
6537, 474240, 73.9718, 69.5555
6553, 475200, 73.9711, 65.9999
6568, 476160, 73.9648, 63.9071
6576, 477120, 73.9987, 67.1709
6585, 478080, 74.0426, 71.8899
6593, 479040, 74.0693, 76.0049
6600, 480000, 74.0823, 78.7362
6609, 480960, 74.1303, 83.1805
6623, 481920, 74.1599, 86.3089
6630, 482880, 74.1935, 88.6139
6639, 483840, 74.1945, 87.0339
6647, 484800, 74.2076, 88.7691
6656, 485760, 74.2123, 89.0485
6666, 486720, 74.2084, 89.5405
6673, 487680, 74.2134, 88.1615
6685, 488640, 74.242, 87.37
6695, 489600, 74.2577, 86.4281
6704, 490560, 74.2844, 84.9647
6722, 491520, 74.2536, 80.7278
6736, 492480, 74.2248, 76.5659
6753, 493440, 74.1971, 72.3195
6763, 494400, 74.2058, 74.0674
6777, 495360, 74.1958, 70.6315
6786, 496320, 74.2251, 73.2357
6804, 497280, 74.1773, 66.9948
6818, 498240, 74.1651, 68.5482
6835, 499200, 74.1296, 67.2593
6855, 500160, 74.0756, 64.5925
6868, 501120, 74.0797, 65.8436
6880, 502080, 74.0877, 66.4832
6904, 503040, 74.0012, 62.0209
6929, 504000, 73.9196, 59.3654
6946, 504960, 73.8799, 59.8686
6963, 505920, 73.8846, 59.9961
6984, 506880, 73.8445, 58.6008
6999, 507840, 73.8125, 59.0408
7015, 508800, 73.7799, 61.3206
7032, 509760, 73.7504, 62.84
7044, 510720, 73.727, 62.3478
7059, 511680, 73.7392, 63.7207
7078, 512640, 73.7062, 63.194
7091, 513600, 73.7119, 66.5786
7109, 514560, 73.6712, 64.3422
7127, 515520, 73.6397, 65.6216
7143, 516480, 73.6368, 67.1591
7158, 517440, 73.6407, 66.3077
7173, 518400, 73.6151, 66.771
7187, 519360, 73.633, 68.0756
7204, 520320, 73.6322, 70.6995
7215, 521280, 73.6486, 73.4847
7230, 522240, 73.6673, 75.2159
7249, 523200, 73.6463, 73.051
7261, 524160, 73.6596, 75.4957
7282, 525120, 73.6294, 72.5476
7303, 526080, 73.5665, 68.7602
7318, 527040, 73.5461, 65.3229
7339, 528000, 73.4997, 61.0285
7363, 528960, 73.4241, 56.1635
7387, 529920, 73.3567, 54.3908
7410, 530880, 73.3022, 54.4619
7439, 531840, 73.1968, 50.9715
7459, 532800, 73.1584, 52.2807
7483, 533760, 73.1002, 53.1704
7507, 534720, 73.0368, 52.4799
7525, 535680, 73.021, 55.6518
7543, 536640, 72.9985, 59.1865
7558, 537600, 72.9885, 61.1128
7580, 538560, 72.924, 59.3042
7596, 539520, 72.8997, 60.0948
7614, 540480, 72.878, 61.8221
7635, 541440, 72.8327, 59.248
7656, 542400, 72.7952, 57.7686
7678, 543360, 72.7417, 58.1625
7693, 544320, 72.724, 58.5617
7706, 545280, 72.7138, 58.9067
7718, 546240, 72.6908, 58.8251
7734, 547200, 72.6667, 59.6009
7745, 548160, 72.6492, 59.0182
7758, 549120, 72.6516, 61.9417
7771, 550080, 72.6367, 63.3703
7783, 551040, 72.6408, 64.6857
7798, 552000, 72.627, 65.4758
7815, 552960, 72.5811, 63.5592
7835, 553920, 72.5381, 62.8393
7853, 554880, 72.5087, 59.6697
7875, 555840, 72.46, 59.0743
7889, 556800, 72.4574, 58.4063
7909, 557760, 72.4242, 58.4654
7925, 558720, 72.382, 58.4761
7940, 559680, 72.3771, 59.726
7956, 560640, 72.3419, 59.6507
7974, 561600, 72.3144, 60.9022
7991, 562560, 72.2934, 58.6298
8007, 563520, 72.2666, 59.3509
8025, 564480, 72.2313, 60.2933
8034, 565440, 72.2376, 60.9514
8050, 566400, 72.2279, 62.2954
8067, 567360, 72.2078, 63.0222
8087, 568320, 72.169, 61.331
8100, 569280, 72.1643, 63.1456
8117, 570240, 72.136, 62.5686
8134, 571200, 72.1086, 61.7484
8151, 572160, 72.0825, 59.7964
8167, 573120, 72.0736, 61.2477
8180, 574080, 72.0522, 60.73
8194, 575040, 72.0403, 61.2506
8211, 576000, 72.0231, 61.6894
8227, 576960, 71.9895, 61.0492
8245, 577920, 71.9481, 60.0994
8263, 578880, 71.9196, 58.9379
8280, 579840, 71.8972, 59.2244
8295, 580800, 71.8924, 59.9666
8312, 581760, 71.8795, 60.3708
8332, 582720, 71.8635, 62.1707
8350, 583680, 71.8426, 64.468
8368, 584640, 71.8211, 63.9986
8381, 585600, 71.8146, 65.1396
8394, 586560, 71.8162, 65.2544
8409, 587520, 71.8247, 67.2769
8424, 588480, 71.8406, 69.2155
8438, 589440, 71.8431, 69.9077
8456, 590400, 71.8279, 70.5356
8471, 591360, 71.8303, 73.0484
8485, 592320, 71.8436, 73.994
8503, 593280, 71.8381, 72.1785
8516, 594240, 71.8468, 73.3737
8531, 595200, 71.8549, 73.4535
8546, 596160, 71.8535, 72.9736
8566, 597120, 71.8216, 71.8776
8581, 598080, 71.8159, 70.6135
8591, 599040, 71.8542, 72.7397
8607, 600000, 71.867, 74.0966
8621, 600960, 71.8731, 73.0624
8632, 601920, 71.8928, 75.2935
8645, 602880, 71.9068, 77.0868
8659, 603840, 71.8891, 77.1337
8674, 604800, 71.8673, 75.6879
8685, 605760, 71.8822, 74.6629
8694, 606720, 71.8846, 75.0749
8707, 607680, 71.8952, 74.3286
8715, 608640, 71.9255, 74.8357
8731, 609600, 71.9282, 75.4553
8736, 610560, 71.9846, 78.4398
8748, 611520, 72.0054, 80.5378
8752, 612480, 72.0501, 85.153
8761, 613440, 72.0506, 85.7647
8777, 614400, 72.0588, 88.1791
8790, 615360, 72.0661, 87.8382
8798, 616320, 72.1201, 92.2293
8805, 617280, 72.1509, 94.4059
8809, 618240, 72.1731, 94.7649
8818, 619200, 72.1848, 92.9405
8825, 620160, 72.2201, 96.7796
8833, 621120, 72.2191, 94.7088
8841, 622080, 72.2276, 91.5215
8854, 623040, 72.2132, 86.6154
8866, 624000, 72.2228, 87.0327
8873, 624960, 72.2349, 88.2216
8879, 625920, 72.2627, 89.8808
8886, 626880, 72.2743, 89.7466
8903, 627840, 72.2684, 84.2021
8917, 628800, 72.2637, 79.2013
8932, 629760, 72.2619, 75.9303
8947, 630720, 72.2469, 75.4168
8962, 631680, 72.2506, 74.805
8975, 632640, 72.249, 72.0524
8987, 633600, 72.2567, 70.6235
8994, 634560, 72.2858, 72.5144
9013, 635520, 72.2688, 72.2396
9030, 636480, 72.2489, 70.8503
9040, 637440, 72.2641, 73.5899
9052, 638400, 72.2798, 74.8492
9064, 639360, 72.2732, 74.4636
9074, 640320, 72.3046, 76.9906
9086, 641280, 72.3245, 79.1356
9097, 642240, 72.3428, 76.9163
9102, 643200, 72.3846, 81.6638
9116, 644160, 72.3915, 83.5858
9128, 645120, 72.4114, 86.8035
9135, 646080, 72.4086, 84.5943
9146, 647040, 72.4113, 85.9556
9154, 648000, 72.4102, 84.4235
9165, 648960, 72.3971, 82.1354
9175, 649920, 72.3697, 77.7325
9191, 650880, 72.3461, 72.9657
9203, 651840, 72.3398, 67.7595
9212, 652800, 72.3392, 66.8409
9223, 653760, 72.3277, 66.7504
9237, 654720, 72.3106, 63.7086
9253, 655680, 72.2805, 60.027
9261, 656640, 72.2857, 60.73
9274, 657600, 72.272, 63.1632
9282, 658560, 72.3055, 67.7654
9295, 659520, 72.3055, 69.1399
9307, 660480, 72.314, 68.7293
9322, 661440, 72.2938, 68.8875
9340, 662400, 72.2678, 68.9621
9355, 663360, 72.2273, 67.1401
9371, 664320, 72.2032, 65.1953
9383, 665280, 72.187, 61.266
9394, 666240, 72.1735, 59.7895
9408, 667200, 72.142, 56.2676
9419, 668160, 72.1209, 55.7445
9430, 669120, 72.1187, 56.8167
9450, 670080, 72.082, 56.7661
9466, 671040, 72.0651, 57.0695
9481, 672000, 72.0459, 58.6008
9489, 672960, 72.0524, 59.7613
9499, 673920, 72.0606, 62.8713
9516, 674880, 72.0334, 62.4674
9527, 675840, 72.0309, 63.8688
9538, 676800, 72.0226, 64.3976
9545, 677760, 72.0193, 64.7472
9560, 678720, 71.9832, 64.735
9577, 679680, 71.9598, 63.6645
9590, 680640, 71.9468, 62.2773
9600, 681600, 71.9452, 61.0357
9614, 682560, 71.9185, 60.4689
9627, 683520, 71.9004, 59.4627
9643, 684480, 71.8727, 57.4524
9656, 685440, 71.843, 57.1305
9668, 686400, 71.8367, 58.5562
9684, 687360, 71.8031, 56.8532
9693, 688320, 71.8101, 58.6338
9705, 689280, 71.7959, 59.2034
9714, 690240, 71.7929, 59.7196
9724, 691200, 71.7768, 59.4275
9740, 692160, 71.743, 58.6505
9757, 693120, 71.7125, 58.8712
9769, 694080, 71.7199, 59.9494
9787, 695040, 71.6974, 61.5717
9803, 696000, 71.6754, 59.7085
9819, 696960, 71.6583, 59.3805
9834, 697920, 71.6394, 59.531
9848, 698880, 71.6223, 60.9268
9865, 699840, 71.6121, 61.392
9876, 700800, 71.6263, 63.231
9894, 701760, 71.6062, 63.4499
9915, 702720, 71.5706, 62.8599
9931, 703680, 71.5516, 62.1134
9951, 704640, 71.5267, 62.5036
9971, 705600, 71.4955, 58.7541
9989, 706560, 71.4848, 59.0259
10007, 707520, 71.4669, 59.1058
10028, 708480, 71.4372, 59.8788
10047, 709440, 71.4186, 60.0411
10067, 710400, 71.3956, 60.6515
10082, 711360, 71.3928, 60.4243
10097, 712320, 71.3925, 64.0017
10111, 713280, 71.3868, 63.5929
10122, 714240, 71.399, 67.1138
10141, 715200, 71.3934, 67.8999
