episode,timestep,reward, averagate_reward_100
41, 480, 8.5027, 8.5027
80, 960, 8.5616, 8.5616
116, 1440, 8.9129, 9.0047
151, 1920, 9.2075, 9.5512
176, 2400, 9.7857, 10.7101
204, 2880, 10.0337, 11.214
225, 3360, 10.5526, 12.4036
244, 3840, 10.9913, 13.5281
261, 4320, 11.3907, 14.6414
280, 4800, 11.7902, 15.4009
288, 5280, 12.1557, 16.2486
302, 5760, 12.5517, 17.7424
314, 6240, 13.0104, 18.7903
