episode,timestep,reward
6951, 520320, -0.3386
6960, 521280, -0.3207
6969, 522240, -0.433
6978, 523200, -0.2616
6987, 524160, -0.3882
6995, 525120, -0.3878
7004, 526080, -0.358
7013, 527040, -0.4217
7022, 528000, -0.2787
7032, 528960, -0.3826
7041, 529920, -0.3234
7050, 530880, -0.351
7059, 531840, -0.3372
7068, 532800, -0.3218
7077, 533760, -0.3655
7086, 534720, -0.4049
7096, 535680, -0.3235
7104, 536640, -0.3091
7113, 537600, -0.3817
7122, 538560, -0.3238
7131, 539520, -0.8051
7140, 540480, 0.116
7149, 541440, -0.2972
7158, 542400, -0.3494
7167, 543360, -0.3676
7176, 544320, -0.3086
7185, 545280, -0.2546
7194, 546240, -0.3307
7203, 547200, -0.3248
7213, 548160, -0.3419
7221, 549120, -0.328
7231, 550080, -0.2927
7239, 551040, -0.3896
7249, 552000, -0.3166
7259, 552960, -0.3066
7268, 553920, -0.2745
7277, 554880, -0.296
7286, 555840, -0.3275
7294, 556800, -0.3404
7303, 557760, -0.2874
7312, 558720, -0.3478
7321, 559680, -0.3087
7331, 560640, -0.3025
7339, 561600, -0.3145
7348, 562560, -0.3022
7357, 563520, -0.3083
7366, 564480, -0.3124
7375, 565440, -0.348
7384, 566400, -0.3163
7392, 567360, -0.298
7401, 568320, -0.284
7410, 569280, -0.3435
7419, 570240, -0.3271
7428, 571200, -0.324
7436, 572160, -0.351
7445, 573120, -0.3864
7453, 574080, -0.3452
7461, 575040, -0.3418
7471, 576000, -0.6438
7479, 576960, 0.1103
7488, 577920, -0.3264
7497, 578880, -0.3145
7506, 579840, -0.3177
7515, 580800, -0.3863
7523, 581760, -0.3617
7532, 582720, -0.3508
7540, 583680, -0.3224
7549, 584640, -0.3644
7558, 585600, -0.3209
7567, 586560, -0.3537
7576, 587520, -0.3488
7584, 588480, -0.3503
7593, 589440, -0.3931
7602, 590400, -0.3509
7610, 591360, -0.2671
7619, 592320, -0.314
7628, 593280, -0.3391
7637, 594240, -0.3479
7647, 595200, -0.2661
7655, 596160, -0.3589
7664, 597120, -0.3381
7673, 598080, -0.2838
7681, 599040, -0.3026
7690, 600000, -0.3605
7698, 600960, -0.353
7707, 601920, -0.3094
7715, 602880, -0.3148
7724, 603840, -0.3335
7733, 604800, -0.3547
7742, 605760, -0.3767
7751, 606720, -0.2429
7760, 607680, -0.2728
7769, 608640, -0.3067
7777, 609600, -0.3281
7786, 610560, -0.2533
7795, 611520, -0.3111
7803, 612480, -0.3092
7811, 613440, -0.3283
7820, 614400, -0.3244
7828, 615360, -0.3527
7837, 616320, -0.275
7845, 617280, -0.2977
7854, 618240, -0.284
7863, 619200, -0.3538
7871, 620160, -0.3195
7880, 621120, -0.3011
7888, 622080, -0.3343
7897, 623040, -0.3484
7905, 624000, -0.3336
7914, 624960, -0.3222
7922, 625920, -0.3144
7930, 626880, -0.3923
7939, 627840, -0.2859
7948, 628800, -0.3233
7956, 629760, -0.3198
7965, 630720, -0.2975
7974, 631680, -0.3543
7983, 632640, -0.8102
7991, 633600, 0.2548
8000, 634560, -0.3232
8009, 635520, -0.3078
8017, 636480, -0.4273
8026, 637440, -0.2703
8035, 638400, -0.3448
8043, 639360, -0.2565
8052, 640320, -0.3104
8061, 641280, -0.3193
8070, 642240, -0.2849
8078, 643200, -0.2876
8087, 644160, -0.3189
8096, 645120, -0.3468
8105, 646080, -0.3124
8115, 647040, -0.2628
8124, 648000, -0.263
8132, 648960, -0.3722
8141, 649920, -0.3117
8150, 650880, -0.3072
8159, 651840, -0.3017
8168, 652800, -0.2842
8177, 653760, -0.2824
8186, 654720, -0.3282
8194, 655680, -0.4346
8203, 656640, -0.3386
8212, 657600, -0.3381
8221, 658560, -0.3298
8230, 659520, -0.2711
8239, 660480, -0.2959
8247, 661440, -0.2973
8256, 662400, -0.2858
8265, 663360, -0.28
8273, 664320, -0.289
8282, 665280, -0.2821
8291, 666240, -0.2762
8299, 667200, -0.3874
8306, 668160, -0.3061
8315, 669120, -0.3718
8324, 670080, -0.8008
8333, 671040, 0.193
8341, 672000, -0.2545
8350, 672960, -0.2689
8359, 673920, -0.2588
8367, 674880, -0.2726
8376, 675840, -0.3086
8384, 676800, -0.225
8392, 677760, -0.3588
8397, 678720, -0.2395
8406, 679680, -0.3211
8414, 680640, -0.3167
8422, 681600, -0.3582
8431, 682560, -0.2863
8439, 683520, -0.2617
8447, 684480, -0.2802
8456, 685440, -0.273
8464, 686400, -0.2924
8472, 687360, -0.2615
8478, 688320, -0.4104
8485, 689280, -0.3165
8494, 690240, -0.7546
8502, 691200, 0.2274
8510, 692160, -0.2311
8519, 693120, -0.2968
8526, 694080, -0.3524
8534, 695040, -0.3365
8542, 696000, -0.3067
8550, 696960, -0.1879
8558, 697920, -0.322
8565, 698880, -0.2868
8573, 699840, -0.3314
8581, 700800, -0.3731
8589, 701760, -0.1539
8597, 702720, -0.2574
8605, 703680, -0.3323
8612, 704640, -0.3344
8620, 705600, -0.2775
8629, 706560, -0.2326
8637, 707520, -0.2789
8645, 708480, -0.2642
8654, 709440, -0.2553
8662, 710400, -0.2611
8670, 711360, -0.2939
8678, 712320, -0.2689
8687, 713280, -0.2782
8695, 714240, -0.2645
8703, 715200, -0.2443
8712, 716160, -0.2568
8720, 717120, -0.2435
8729, 718080, -0.2482
8737, 719040, -0.3131
8745, 720000, -0.2921
8753, 720960, -0.3173
8761, 721920, -0.2479
8770, 722880, -0.2662
8778, 723840, -0.2782
8786, 724800, -0.2277
8795, 725760, -0.3032
8803, 726720, -0.2694
8811, 727680, -0.3147
8819, 728640, -0.3043
8827, 729600, -0.2506
8836, 730560, -0.3061
8844, 731520, -0.2332
8853, 732480, -0.2692
8861, 733440, -0.2599
8870, 734400, -0.2413
8879, 735360, -0.2662
8887, 736320, -0.267
8896, 737280, -0.2567
8904, 738240, -0.2831
8912, 739200, -0.2734
8921, 740160, -0.2501
8930, 741120, -0.2663
8938, 742080, -0.2705
8947, 743040, -0.2651
8956, 744000, -0.2738
8964, 744960, -0.2629
8973, 745920, -0.2847
8982, 746880, -0.2672
8990, 747840, -0.282
8999, 748800, -0.2738
9008, 749760, -0.2604
9017, 750720, -0.2776
9026, 751680, -0.2744
9035, 752640, -0.2516
9044, 753600, -0.2646
9053, 754560, -0.3065
9061, 755520, -0.2854
9070, 756480, -0.2579
9079, 757440, -0.2741
9088, 758400, -0.2657
9097, 759360, -0.2646
9106, 760320, -0.2757
9115, 761280, -0.2634
9124, 762240, -0.2751
9133, 763200, -0.2715
9142, 764160, -0.2716
9151, 765120, -0.2663
9159, 766080, -0.2912
9168, 767040, -0.2649
9177, 768000, -0.2864
9186, 768960, -0.2624
9194, 769920, -0.3319
9203, 770880, -0.3216
9212, 771840, -0.2797
9221, 772800, -0.2394
9230, 773760, -0.2512
9239, 774720, -0.2611
9248, 775680, -0.2868
9256, 776640, -0.2977
9265, 777600, -0.2809
9274, 778560, -0.3034
9283, 779520, -0.2928
9292, 780480, -0.2661
9301, 781440, -0.2747
9309, 782400, -0.3087
9318, 783360, -0.2734
9327, 784320, -0.2835
9336, 785280, -0.2959
9345, 786240, -0.2821
9353, 787200, -0.3114
9362, 788160, -0.3032
9371, 789120, -0.2802
9379, 790080, -0.3109
9388, 791040, -0.2383
9397, 792000, -0.3143
9406, 792960, -0.319
9414, 793920, -0.2782
9423, 794880, -0.2926
9432, 795840, -0.3075
9441, 796800, -0.2743
9450, 797760, -0.2944
9459, 798720, -0.2544
9467, 799680, -0.2732
9476, 800640, -0.2565
9485, 801600, -0.2815
9494, 802560, -0.2765
9503, 803520, -0.2712
9512, 804480, -0.3072
9521, 805440, -0.2155
9530, 806400, -0.2773
9539, 807360, -0.2601
9547, 808320, -0.2789
9556, 809280, -0.3094
9565, 810240, -0.2295
9574, 811200, -0.2881
9583, 812160, -0.2409
9592, 813120, -0.2553
9601, 814080, -0.2686
9610, 815040, -0.2791
9619, 816000, -0.3177
9628, 816960, -0.2523
9637, 817920, -0.2729
9646, 818880, -0.2629
9655, 819840, -0.2508
9664, 820800, -0.2617
9673, 821760, -0.2443
9682, 822720, -0.2773
9691, 823680, -0.2422
9700, 824640, -0.2594
9709, 825600, -0.2339
9718, 826560, -0.2464
9727, 827520, -0.2465
9736, 828480, -0.2199
9745, 829440, -0.2814
9754, 830400, -0.2229
9763, 831360, -0.2312
9773, 832320, -0.2337
9782, 833280, -0.2357
9792, 834240, -0.216
9801, 835200, -0.247
9810, 836160, -0.2404
9819, 837120, -0.2595
9828, 838080, -0.2507
9838, 839040, -0.249
9847, 840000, -0.2582
9857, 840960, -0.2248
9866, 841920, -0.2584
9876, 842880, -0.2515
9885, 843840, -0.2702
9894, 844800, -0.2644
9904, 845760, -0.8176
9914, 846720, 0.3421
9923, 847680, -0.2756
9932, 848640, -0.2305
9942, 849600, -0.2578
9951, 850560, -0.2525
9960, 851520, -0.2584
9969, 852480, -0.2641
9978, 853440, -0.2598
9987, 854400, -0.2315
9996, 855360, -0.2817
10006, 856320, -0.2396
10015, 857280, -0.2443
10024, 858240, -0.2589
10034, 859200, -0.2329
10043, 860160, -0.2409
10052, 861120, -0.2848
10061, 862080, -0.268
10071, 863040, -0.2652
10080, 864000, -0.262
10089, 864960, -0.4036
10098, 865920, -0.1213
10108, 866880, -0.2501
10117, 867840, -0.28
10126, 868800, -0.2395
10135, 869760, -0.2893
10145, 870720, -0.2738
10154, 871680, -0.2971
10163, 872640, -0.2466
10173, 873600, -0.2637
10181, 874560, -0.3047
10191, 875520, -0.238
10200, 876480, -0.2432
10209, 877440, -0.2804
10219, 878400, -0.4149
10228, 879360, -0.0926
10238, 880320, -0.2389
10247, 881280, -0.2586
10257, 882240, -0.2442
10266, 883200, -0.2541
10276, 884160, -0.2455
10285, 885120, -0.2887
10294, 886080, -0.1682
10303, 887040, -0.2393
10313, 888000, -0.258
10322, 888960, -0.2347
10331, 889920, -0.2501
10341, 890880, -0.2748
10350, 891840, -0.2758
10360, 892800, -0.2544
10369, 893760, -0.2608
10379, 894720, -0.2735
10388, 895680, -0.2285
10397, 896640, -0.2639
10406, 897600, -0.2419
10416, 898560, -0.2458
10426, 899520, -0.263
10435, 900480, -0.2482
10445, 901440, -0.2698
10454, 902400, -0.3287
10463, 903360, -0.2588
10472, 904320, -0.2701
10481, 905280, -0.2564
10491, 906240, -0.26
10500, 907200, -0.2543
10509, 908160, -0.2594
10519, 909120, -0.233
10528, 910080, -0.2779
10537, 911040, -0.2577
10546, 912000, -0.2978
10556, 912960, -0.2666
10565, 913920, -0.2858
10574, 914880, -0.2601
10583, 915840, -0.2866
10592, 916800, -0.3038
10602, 917760, -0.2793
10611, 918720, -0.2608
10621, 919680, -0.7393
10631, 920640, 0.2552
10640, 921600, -0.2634
10650, 922560, -0.7676
10659, 923520, 0.2748
10669, 924480, -0.2518
10680, 925440, -0.2263
10689, 926400, -0.2773
10698, 927360, -0.2834
10707, 928320, -0.26
10718, 929280, -0.2427
10727, 930240, -0.2716
10736, 931200, -0.2953
10747, 932160, -0.2642
10756, 933120, -0.2842
10765, 934080, -0.2679
10774, 935040, -0.258
10784, 936000, -0.2456
10795, 936960, -0.2038
10804, 937920, -0.2528
10814, 938880, -0.2378
10823, 939840, -0.2604
10832, 940800, -0.2692
10841, 941760, -0.2632
10851, 942720, -0.2928
10860, 943680, -0.2698
10869, 944640, -0.2335
10878, 945600, -0.27
10887, 946560, -0.2624
10897, 947520, -0.2499
10906, 948480, -0.2875
10915, 949440, -0.2952
10924, 950400, -0.2941
10933, 951360, -0.2766
10942, 952320, -0.2899
10951, 953280, -0.2606
10961, 954240, -0.2758
10970, 955200, -0.2668
10979, 956160, -0.2803
10988, 957120, -0.3183
10998, 958080, -0.237
11007, 959040, -0.2374
11017, 960000, -0.2201
11026, 960960, -0.2702
11035, 961920, -0.2383
11045, 962880, -0.2658
11055, 963840, -0.7498
11064, 964800, 0.2401
11074, 965760, -0.2339
11084, 966720, -0.242
11093, 967680, -0.2485
11103, 968640, -0.2288
11112, 969600, -0.2554
11123, 970560, -0.7203
11133, 971520, 0.336
11142, 972480, -0.2846
11153, 973440, -0.3298
11163, 974400, -0.196
11172, 975360, -0.2558
11182, 976320, -0.2745
11191, 977280, -0.2945
11201, 978240, -0.2623
11210, 979200, -0.2581
11220, 980160, -0.2643
11229, 981120, -0.2705
11238, 982080, -0.3003
11248, 983040, -0.244
11257, 984000, -0.2579
11266, 984960, -0.3008
11276, 985920, -0.2341
11285, 986880, -0.2403
11295, 987840, -0.2401
11305, 988800, -0.2292
11314, 989760, -0.2665
11323, 990720, -0.2403
11333, 991680, -0.2541
11342, 992640, -0.2842
11353, 993600, -0.2439
11363, 994560, -0.7871
11373, 995520, 0.2639
11382, 996480, -0.2224
11391, 997440, -0.2555
11402, 998400, -0.2399
11411, 999360, -0.2701
11420, 1000320, -0.2496
11430, 1001280, -0.2596
11439, 1002240, -0.2266
11449, 1003200, -0.2465
11458, 1004160, -0.2615
11467, 1005120, -0.2369
11477, 1006080, -0.2414
11486, 1007040, -0.2882
11496, 1008000, -0.2615
11505, 1008960, -0.2775
11515, 1009920, -0.2523
11524, 1010880, -0.2424
11534, 1011840, -0.252
11544, 1012800, -0.2625
11553, 1013760, -0.2404
11563, 1014720, -0.2484
11572, 1015680, -0.2229
11582, 1016640, -0.2315
11592, 1017600, -0.2272
11601, 1018560, -0.2301
11611, 1019520, -0.2621
11620, 1020480, -0.254
11630, 1021440, -0.2695
11639, 1022400, -0.2573
11650, 1023360, -0.2566
11660, 1024320, -0.2491
11670, 1025280, -0.2328
11680, 1026240, -0.2274
11689, 1027200, -0.2086
11699, 1028160, -0.2345
11708, 1029120, -0.2766
11718, 1030080, -0.2652
11728, 1031040, -0.2668
11737, 1032000, -0.2687
11747, 1032960, -0.2486
11757, 1033920, -0.2518
11767, 1034880, -0.2612
11776, 1035840, -0.2166
11786, 1036800, -0.252
11795, 1037760, -0.261
11805, 1038720, -0.2646
