episode,timestep,reward
5651, 108600, -0.2963
5668, 109200, -0.2408
5681, 109800, -0.2163
5699, 110400, -0.2637
5715, 111000, -0.2583
5733, 111600, -0.1773
5748, 112200, -0.2567
5763, 112800, -0.2963
5779, 113400, -0.1597
5797, 114000, -0.1775
5813, 114600, -0.3183
5827, 115200, -0.1535
5839, 115800, -0.4841
5856, 116400, -0.1599
5868, 117000, -0.2305
5884, 117600, -0.2067
5896, 118200, -0.4065
5908, 118800, -0.2593
5923, 119400, -0.3286
5935, 120000, -0.3431
5948, 120600, -0.2225
5966, 121200, -0.2927
5980, 121800, -0.2808
5993, 122400, -0.1639
6005, 123000, -0.5327
6016, 123600, -0.1771
6034, 124200, -0.293
6045, 124800, -0.3153
6058, 125400, -0.3312
6071, 126000, -0.2563
6082, 126600, -0.2339
6093, 127200, -0.3692
6111, 127800, -0.26
6128, 128400, -0.1775
6141, 129000, -0.2659
6154, 129600, -0.2701
6166, 130200, -0.4354
6176, 130800, -0.2963
6190, 131400, -0.308
6207, 132000, -0.2597
6220, 132600, -0.3019
6234, 133200, -0.2786
6247, 133800, -0.2199
6266, 134400, -0.1729
6282, 135000, -0.2085
6295, 135600, 0.3717
6310, 136200, -0.2984
6322, 136800, -0.2967
6337, 137400, -0.2299
6349, 138000, -0.4772
6364, 138600, -0.3916
6376, 139200, -0.2935
6387, 139800, -0.4921
6402, 140400, -0.4013
6414, 141000, -0.5229
6424, 141600, -0.4577
6438, 142200, -0.2952
6450, 142800, -0.5068
6460, 143400, -0.3242
6472, 144000, -0.4314
6485, 144600, -0.4272
6492, 145200, -0.5499
6498, 145800, -1.1528
6510, 146400, -0.4306
6519, 147000, -0.3589
6532, 147600, -0.566
6543, 148200, -0.3627
6554, 148800, -0.5706
6566, 149400, -0.2453
6576, 150000, -0.5682
6587, 150600, -0.5394
6598, 151200, -0.4559
6608, 151800, -0.6978
6618, 152400, -0.2527
6628, 153000, -0.3606
6638, 153600, -0.6941
6646, 154200, -0.9065
6657, 154800, -0.1382
6670, 155400, -0.6169
6679, 156000, -0.2082
6690, 156600, -0.6732
6701, 157200, -0.3322
6710, 157800, -0.7399
6720, 158400, -0.3511
6729, 159000, -0.246
6737, 159600, -0.6083
6745, 160200, -0.7739
6752, 160800, -0.7146
6760, 161400, -0.7364
6768, 162000, -0.5377
6779, 162600, -0.5248
6789, 163200, -0.3543
6797, 163800, -0.6892
6806, 164400, -0.4169
6816, 165000, -0.7501
6825, 165600, -0.4403
6832, 166200, -0.3585
6842, 166800, -0.5182
6852, 167400, -0.765
6859, 168000, -0.1851
6868, 168600, -0.464
6883, 169200, -0.5534
6891, 169800, -0.173
6898, 170400, -0.7662
6905, 171000, -0.4453
6914, 171600, -0.5254
6922, 172200, -0.5433
6931, 172800, -0.6001
6940, 173400, -0.5991
6948, 174000, -0.8648
6957, 174600, -0.4399
6966, 175200, -0.5218
6975, 175800, -0.4589
6984, 176400, -0.7177
6993, 177000, -0.6141
7003, 177600, -0.2942
7012, 178200, -0.6391
7020, 178800, -0.584
7033, 179400, -0.2162
7043, 180000, -0.8296
7051, 180600, -0.122
7060, 181200, -0.6853
7070, 181800, -0.2406
7079, 182400, -0.4903
7087, 183000, -0.6904
7095, 183600, -0.6686
7104, 184200, -0.535
7114, 184800, -0.4604
7125, 185400, -0.5995
7136, 186000, -0.1446
7145, 186600, -0.4001
7154, 187200, -0.5375
7162, 187800, -0.6259
7171, 188400, -0.8582
7179, 189000, -0.2412
7187, 189600, -0.617
7194, 190200, -0.7865
7203, 190800, -0.6205
7215, 191400, -0.2691
7225, 192000, -0.3999
7237, 192600, -0.5471
7244, 193200, -0.3512
7259, 193800, -0.2843
7269, 194400, -0.5434
7279, 195000, -0.2985
7290, 195600, -0.7652
7299, 196200, -0.3384
7307, 196800, -0.3004
7315, 197400, -0.5619
7324, 198000, -0.5236
7332, 198600, -0.476
7342, 199200, -0.4327
7350, 199800, -0.5837
7359, 200400, -0.3943
7372, 201000, -0.5373
7382, 201600, -0.4515
7393, 202200, -0.1852
7400, 202800, -0.5586
7409, 203400, -0.4921
7418, 204000, -0.8077
7428, 204600, -0.3194
7438, 205200, -0.3322
7450, 205800, -0.2955
7459, 206400, -0.7428
7467, 207000, -0.2771
7476, 207600, -0.5466
7485, 208200, -0.3956
7494, 208800, -0.67
7501, 209400, -0.5803
7511, 210000, -0.369
7520, 210600, -0.7571
7527, 211200, -0.5552
7535, 211800, -0.281
7544, 212400, -0.533
7551, 213000, -0.8449
7560, 213600, -0.3931
7566, 214200, -0.7565
7574, 214800, -0.6464
7582, 215400, -0.49
7589, 216000, -0.5846
7598, 216600, -0.6918
7607, 217200, -0.3531
7615, 217800, -0.4606
7622, 218400, -0.7166
7632, 219000, -0.4562
7640, 219600, -0.6805
7648, 220200, -0.3453
7658, 220800, -0.6531
7666, 221400, -0.3446
7676, 222000, -0.6721
7685, 222600, -0.2244
7695, 223200, -0.3737
7706, 223800, -0.404
7713, 224400, -0.7079
7720, 225000, -0.444
7730, 225600, -0.6272
7739, 226200, -0.3234
7746, 226800, -0.5276
7755, 227400, -0.6439
7762, 228000, -0.6206
7771, 228600, -0.484
7778, 229200, -0.5058
7787, 229800, -0.8222
7796, 230400, -0.2586
7806, 231000, -0.6008
7816, 231600, -0.2485
7823, 232200, -0.6542
7831, 232800, -0.4893
7839, 233400, -0.5414
7846, 234000, -0.5873
7853, 234600, -0.9967
7860, 235200, -0.419
7874, 235800, -0.2758
7883, 236400, -0.4528
7892, 237000, -0.7894
7903, 237600, -0.1737
7913, 238200, -0.6302
7922, 238800, -0.4056
7930, 239400, -0.4802
7938, 240000, -0.5513
7948, 240600, -0.6998
7956, 241200, -0.2063
7964, 241800, -0.7361
7971, 242400, -0.3668
7980, 243000, -0.6051
7987, 243600, -0.722
7994, 244200, -0.587
8002, 244800, -0.4928
8009, 245400, -0.7372
8017, 246000, -0.6783
8026, 246600, -0.5366
8036, 247200, -0.3893
8044, 247800, -0.5056
8052, 248400, -0.7778
8060, 249000, -0.3487
8069, 249600, -0.535
8076, 250200, -0.6241
8084, 250800, -0.9116
8093, 251400, -0.4452
8101, 252000, -0.2453
8109, 252600, -0.8105
8114, 253200, -0.6457
8122, 253800, -0.7812
8130, 254400, -0.5317
8138, 255000, -0.3905
8146, 255600, -1.0027
8155, 256200, -0.1913
8162, 256800, -0.6859
8171, 257400, -0.466
8179, 258000, -0.7473
8187, 258600, -0.5115
8195, 259200, -0.5209
8201, 259800, -0.7903
8208, 260400, -0.6133
8214, 261000, -0.5577
8222, 261600, -0.7638
8229, 262200, -0.7285
8236, 262800, -0.6115
8245, 263400, -0.4289
8254, 264000, -0.6885
8263, 264600, -0.4736
8270, 265200, -0.5891
8277, 265800, -0.6967
8284, 266400, -0.5766
8294, 267000, -0.8295
8302, 267600, -0.2188
8309, 268200, -0.8512
8316, 268800, -0.4598
8324, 269400, -0.7005
8333, 270000, -0.6877
8342, 270600, -0.2225
8350, 271200, -0.5312
8359, 271800, -0.828
8368, 272400, -0.3935
8376, 273000, -0.3724
8384, 273600, -0.5266
8393, 274200, -0.601
8401, 274800, -0.4464
8410, 275400, -0.6088
8420, 276000, -0.7019
8427, 276600, -0.2419
8436, 277200, -0.4319
8445, 277800, -0.5681
8453, 278400, -0.5315
8460, 279000, -0.6034
8468, 279600, -0.6156
8476, 280200, -0.565
8485, 280800, -0.4004
8493, 281400, -0.6996
8503, 282000, -0.3257
8511, 282600, -0.5723
8520, 283200, -0.4651
8528, 283800, -0.6085
8537, 284400, -0.4807
8547, 285000, -0.3042
8555, 285600, -0.7052
8565, 286200, -0.3404
8574, 286800, -0.5637
8583, 287400, -0.3754
8590, 288000, -0.5406
8597, 288600, -0.7233
8606, 289200, -0.4323
8615, 289800, -0.5608
8622, 290400, -0.5676
8631, 291000, -0.5283
8639, 291600, -0.6648
8647, 292200, -0.5253
8653, 292800, -0.9832
8662, 293400, -0.4047
8669, 294000, -0.7617
8678, 294600, -0.361
8687, 295200, -0.4566
8695, 295800, -0.6829
8704, 296400, -0.4112
8712, 297000, -0.5531
8720, 297600, -0.542
8728, 298200, -0.5045
8736, 298800, -0.519
8746, 299400, -0.664
8754, 300000, -0.1646
8763, 300600, -0.4468
8771, 301200, -0.6158
8779, 301800, -0.7756
8787, 302400, -0.1755
8795, 303000, -0.4623
8804, 303600, -0.381
8810, 304200, -0.8684
8817, 304800, -0.582
8826, 305400, -0.591
8835, 306000, -0.2979
8844, 306600, -0.7411
8851, 307200, -0.2514
8859, 307800, -0.4676
8870, 308400, -0.7601
8878, 309000, -0.0443
8887, 309600, -0.4613
8894, 310200, -0.5611
8903, 310800, -0.4778
8913, 311400, -0.3601
8922, 312000, -0.4079
8928, 312600, -0.6172
8936, 313200, -0.696
8945, 313800, -0.4215
8953, 314400, -0.5656
8961, 315000, -0.4693
8970, 315600, -0.5022
8978, 316200, -0.5653
8987, 316800, -0.7199
8994, 317400, -0.2838
9002, 318000, -0.4982
9011, 318600, -0.5203
9019, 319200, -0.4946
9026, 319800, -0.5068
9033, 320400, -0.5421
9041, 321000, -0.7776
9049, 321600, -0.3625
9058, 322200, -0.7379
9065, 322800, -0.3857
9072, 323400, -0.4762
9081, 324000, -0.5253
9088, 324600, -0.7002
9097, 325200, -0.836
9106, 325800, -0.1818
9115, 326400, -0.419
9122, 327000, -0.6284
9131, 327600, -0.5362
9139, 328200, -0.5353
9147, 328800, -0.4939
9156, 329400, -0.5696
9164, 330000, -0.773
9172, 330600, -0.3504
9180, 331200, -0.782
9190, 331800, -0.6636
9198, 332400, -0.1127
9206, 333000, -0.6302
9213, 333600, -0.6436
9220, 334200, -0.6001
9227, 334800, -0.599
9235, 335400, -0.6467
9242, 336000, -0.5567
9249, 336600, -0.7708
9258, 337200, -0.5434
9266, 337800, -0.5923
9273, 338400, -0.642
9281, 339000, -0.5784
9289, 339600, -0.597
9297, 340200, -0.6065
9304, 340800, -0.5498
9311, 341400, -0.6334
9318, 342000, -0.6654
9328, 342600, -0.3395
9335, 343200, -0.6565
9342, 343800, -0.9249
9349, 344400, -0.3238
9359, 345000, -0.5645
9368, 345600, -0.3079
9376, 346200, -0.6239
9383, 346800, -0.403
9391, 347400, -0.5334
9398, 348000, -0.7002
9405, 348600, -0.5272
9413, 349200, -0.5928
9419, 349800, -0.5561
9427, 350400, -0.5606
9434, 351000, -0.6436
9443, 351600, -0.4135
9452, 352200, -0.5118
9461, 352800, -0.4255
9470, 353400, -0.5078
9478, 354000, -0.4815
9486, 354600, -0.5299
9496, 355200, -0.4161
9504, 355800, -0.4036
9512, 356400, -0.546
9520, 357000, -0.5137
9528, 357600, -0.4853
9535, 358200, -0.5478
9543, 358800, -0.4855
9551, 359400, -0.521
9560, 360000, -0.5334
9567, 360600, -0.5279
9574, 361200, -0.5666
9582, 361800, -0.5819
9589, 362400, -0.5644
9597, 363000, -0.5834
9604, 363600, -0.5216
9612, 364200, -0.6788
9619, 364800, -0.6058
9628, 365400, -0.2758
9637, 366000, -0.8457
9644, 366600, -0.2863
9652, 367200, -0.5082
9658, 367800, -0.6685
9666, 368400, -0.6091
9673, 369000, -0.5993
9681, 369600, -0.6049
9690, 370200, -0.473
9698, 370800, -0.405
9706, 371400, -0.6146
9715, 372000, -0.3539
9722, 372600, -0.5546
9731, 373200, -0.569
9739, 373800, -0.3996
9747, 374400, -0.5085
9755, 375000, -0.5725
9766, 375600, -0.7193
9774, 376200, -0.5231
9782, 376800, -0.0305
9789, 377400, -0.5731
9798, 378000, -0.4231
9805, 378600, -0.6802
9814, 379200, -0.481
9823, 379800, -0.463
9830, 380400, -0.719
9837, 381000, -0.3677
9846, 381600, -0.4182
9857, 382200, -0.6026
9864, 382800, -0.2994
9872, 383400, -0.4875
9881, 384000, -0.7373
9890, 384600, -0.5351
9901, 385200, -0.1995
9909, 385800, -0.4948
9918, 386400, -0.4515
9926, 387000, -0.5619
9935, 387600, -0.5259
9944, 388200, -0.3746
9952, 388800, -0.5859
9959, 389400, -0.6151
9967, 390000, -0.5418
9974, 390600, -0.4879
9981, 391200, -0.6725
9992, 391800, -0.5952
9999, 392400, -0.2224
10006, 393000, -0.6692
10013, 393600, -0.6135
10021, 394200, -0.4444
10031, 394800, -0.4458
10039, 395400, -0.5699
10048, 396000, -0.4145
10056, 396600, -0.5224
10063, 397200, -0.9899
10071, 397800, -0.1766
10078, 398400, -0.5354
10085, 399000, -0.6529
10093, 399600, -0.5165
10101, 400200, -0.6552
10109, 400800, -0.5411
10117, 401400, -0.4697
10125, 402000, -0.4876
10133, 402600, -0.5123
10143, 403200, -0.4678
10153, 403800, -0.4428
10163, 404400, -0.3421
10170, 405000, -0.5587
10178, 405600, -0.8182
10187, 406200, -0.4955
10195, 406800, -0.2611
10204, 407400, -0.3923
10212, 408000, -0.5892
10221, 408600, -0.4413
10230, 409200, -0.445
10238, 409800, -0.5415
10246, 410400, -0.3975
10257, 411000, -0.4468
10264, 411600, -0.6989
10273, 412200, -0.6212
10281, 412800, -0.32
10289, 413400, -0.4945
10297, 414000, -0.4972
10307, 414600, -0.3864
10315, 415200, -0.6136
10324, 415800, -0.7615
10333, 416400, -0.0716
10341, 417000, -0.6793
10348, 417600, -0.4809
10356, 418200, -0.402
10364, 418800, -0.5141
10374, 419400, -0.6116
10381, 420000, -0.2065
10390, 420600, -0.8687
10397, 421200, -0.1243
10405, 421800, -0.4846
10412, 422400, -0.5591
10419, 423000, -0.5369
10428, 423600, -0.4932
10436, 424200, -0.5723
10443, 424800, -0.3553
10451, 425400, -0.7248
10459, 426000, -0.5123
10467, 426600, -0.5364
10474, 427200, -0.4655
10481, 427800, -0.6248
10490, 428400, -0.6253
10500, 429000, -0.2877
10508, 429600, -0.5086
10516, 430200, -0.3263
10525, 430800, -0.5902
10534, 431400, -0.47
10542, 432000, -0.5531
10551, 432600, -0.4892
10559, 433200, -0.4019
10567, 433800, -0.5323
10575, 434400, -0.5574
10584, 435000, -0.4648
10593, 435600, -0.4235
10603, 436200, -0.6853
10610, 436800, -0.251
10619, 437400, -0.7719
10628, 438000, -0.4056
10637, 438600, -0.2969
10647, 439200, -0.4794
10656, 439800, -0.5057
10666, 440400, -0.3353
10674, 441000, -0.6801
10683, 441600, -0.3522
10691, 442200, -1.0217
10698, 442800, -0.5746
10706, 443400, -0.1884
10713, 444000, -0.6213
10720, 444600, -0.6548
10728, 445200, -0.4542
10735, 445800, -0.6068
10743, 446400, -0.4562
10753, 447000, -0.436
10762, 447600, -0.7375
10771, 448200, -0.3009
10778, 448800, -0.376
10785, 449400, -0.5645
10793, 450000, -0.567
10802, 450600, -0.3692
10811, 451200, -0.8529
10818, 451800, -0.1587
10826, 452400, -0.4085
10834, 453000, -0.75
10841, 453600, -0.3666
10849, 454200, -0.5808
10856, 454800, -0.4594
10864, 455400, -0.5587
10873, 456000, -0.4392
10881, 456600, -0.552
10888, 457200, -0.7038
10897, 457800, -0.42
10905, 458400, -0.4412
10914, 459000, -0.4937
10922, 459600, -0.5112
10930, 460200, -0.5652
10940, 460800, -0.3522
10951, 461400, -0.7552
10958, 462000, -0.2077
10966, 462600, -0.4076
10974, 463200, -0.4018
10984, 463800, -0.6493
10992, 464400, -0.1717
11002, 465000, -0.4329
11011, 465600, -0.5219
11019, 466200, -0.3866
11026, 466800, -0.6492
11034, 467400, -0.5544
11042, 468000, -0.3678
11051, 468600, -0.4744
11059, 469200, -0.4839
11068, 469800, -0.7375
11078, 470400, -0.2255
11086, 471000, -0.442
11095, 471600, -0.5448
11103, 472200, -0.4344
11111, 472800, -0.5895
11119, 473400, -0.4037
11126, 474000, -0.5792
11137, 474600, -0.4032
11146, 475200, -0.4835
11155, 475800, -0.7749
11164, 476400, -0.4754
11174, 477000, -0.0541
11183, 477600, -0.4706
11190, 478200, -0.5116
11198, 478800, -0.4457
11206, 479400, -0.5487
11214, 480000, -0.5239
11223, 480600, -0.3563
11232, 481200, -0.6966
11239, 481800, -0.2852
11248, 482400, -0.4336
11256, 483000, -0.5322
11265, 483600, -0.4691
11273, 484200, -0.5119
11280, 484800, -0.5154
11288, 485400, -0.4493
11296, 486000, -0.7185
11303, 486600, -0.3025
11310, 487200, -0.668
11318, 487800, -0.3513
11326, 488400, -0.465
11333, 489000, -0.7552
11341, 489600, -0.3566
11348, 490200, -0.6027
11356, 490800, -0.4443
11364, 491400, -0.8441
11372, 492000, -0.112
11380, 492600, -0.542
11387, 493200, -0.5032
11394, 493800, -0.5215
11404, 494400, -0.451
11412, 495000, -0.5462
11420, 495600, -0.7144
11428, 496200, -0.5448
11436, 496800, -0.0966
11443, 497400, -0.5482
11450, 498000, -0.5433
11457, 498600, -0.4694
11465, 499200, -0.4614
11472, 499800, -0.651
11480, 500400, -0.3253
11487, 501000, -0.5426
11496, 501600, -0.4591
11506, 502200, -0.4998
11514, 502800, -0.1697
11522, 503400, -0.4119
11529, 504000, -0.4945
11537, 504600, -0.545
11545, 505200, -0.4224
11552, 505800, -0.439
11560, 506400, -0.4966
11567, 507000, -0.4974
11575, 507600, -0.5591
11583, 508200, -0.2796
11591, 508800, -0.4488
11600, 509400, -0.4374
11608, 510000, -0.4169
11615, 510600, -0.5589
11622, 511200, -0.5417
11629, 511800, -0.5511
11636, 512400, -0.5169
11643, 513000, -0.5204
11651, 513600, -0.4102
11658, 514200, -0.854
11666, 514800, -0.1604
11673, 515400, -0.5322
11680, 516000, -0.4892
11688, 516600, -0.4956
11695, 517200, -0.5901
11702, 517800, -0.5235
11709, 518400, -0.4954
11716, 519000, -0.5612
11723, 519600, -0.6705
11731, 520200, -0.5003
11738, 520800, -0.5501
11746, 521400, -0.5476
11754, 522000, -0.8105
11761, 522600, -0.0402
11769, 523200, -0.5555
11776, 523800, -0.5484
11786, 524400, -0.3784
11793, 525000, -0.5011
11801, 525600, -0.5512
11810, 526200, -0.3331
11816, 526800, -0.5325
11824, 527400, -0.549
11832, 528000, -0.4965
11840, 528600, -0.4266
11847, 529200, -0.6171
11855, 529800, -0.4315
11863, 530400, -0.4614
11870, 531000, -0.5114
11879, 531600, -0.4763
11887, 532200, -0.8712
11895, 532800, -0.0372
11903, 533400, -0.5217
11910, 534000, -0.5463
11917, 534600, -0.4895
11925, 535200, -0.483
11933, 535800, -0.4817
11941, 536400, -0.483
11949, 537000, -0.386
11957, 537600, -0.4537
11965, 538200, -0.4996
11973, 538800, -0.3647
11981, 539400, -0.6925
11989, 540000, -0.1732
11998, 540600, -0.3962
12005, 541200, -0.4345
12013, 541800, -0.5132
12021, 542400, -0.7817
12029, 543000, -0.0673
12038, 543600, -0.4815
12046, 544200, -0.3424
12055, 544800, -0.4207
12063, 545400, -0.4791
12071, 546000, -0.4522
12079, 546600, -0.3599
12088, 547200, -0.5197
12096, 547800, -0.4157
12104, 548400, -0.4789
12111, 549000, -0.5237
12120, 549600, -0.6662
12131, 550200, -0.3105
12140, 550800, -0.1652
12148, 551400, -0.4382
12156, 552000, -0.3652
12165, 552600, -0.7578
12173, 553200, -0.1513
12181, 553800, -0.4032
12189, 554400, -0.4335
12198, 555000, -0.4061
12206, 555600, -0.4062
12215, 556200, -0.4251
12223, 556800, -0.3711
12231, 557400, -0.5121
12239, 558000, -0.4727
12249, 558600, -0.5863
12257, 559200, -0.1125
12266, 559800, -0.3949
12278, 560400, -0.4317
12287, 561000, -0.1395
12295, 561600, -0.46
12308, 562200, -0.1808
12318, 562800, -0.5274
12327, 563400, -0.5169
12336, 564000, -0.0902
12344, 564600, -0.4417
12352, 565200, -0.4171
12361, 565800, -0.3636
12369, 566400, -0.3589
12378, 567000, -0.3515
12386, 567600, -0.4322
12395, 568200, -0.3589
12404, 568800, -0.4473
12412, 569400, -0.3773
12420, 570000, -0.4403
12429, 570600, -0.7337
12437, 571200, 0.0016
12444, 571800, -0.468
12452, 572400, -0.4127
12462, 573000, -0.7391
12470, 573600, -0.0159
12480, 574200, -0.4715
12490, 574800, -0.2388
12497, 575400, -0.4999
12504, 576000, -0.4969
12511, 576600, -0.5054
12519, 577200, -0.4488
12527, 577800, -0.4778
12534, 578400, -0.4508
12542, 579000, -0.5462
12550, 579600, -0.4237
12558, 580200, -0.3626
12567, 580800, -0.3736
12575, 581400, -0.3779
12584, 582000, -0.425
12592, 582600, -0.4112
12599, 583200, -0.4815
12608, 583800, -0.3335
12616, 584400, -0.4068
12624, 585000, -0.4252
12632, 585600, -0.4233
12640, 586200, -0.3989
12647, 586800, -0.4449
12655, 587400, -0.5337
12661, 588000, -0.5137
12670, 588600, -0.4544
12678, 589200, -0.4233
12686, 589800, -0.425
12694, 590400, -0.4471
12702, 591000, -0.487
12709, 591600, -0.5141
12717, 592200, -0.3929
12725, 592800, -0.4487
12733, 593400, -0.4685
12742, 594000, -0.4478
12751, 594600, -0.4388
12759, 595200, -0.5248
12766, 595800, -0.5554
12774, 596400, -0.4439
12781, 597000, -0.4881
12789, 597600, -0.5953
12797, 598200, -0.4644
12806, 598800, -0.407
12814, 599400, -0.4402
12822, 600000, -0.4221
12833, 600600, -0.5801
12841, 601200, -0.2065
12849, 601800, -0.4683
12858, 602400, -0.4478
12866, 603000, -0.4495
12874, 603600, -0.3836
12883, 604200, -0.8616
12891, 604800, -0.1332
12902, 605400, -0.3678
12911, 606000, -0.548
12919, 606600, -0.4633
12927, 607200, -0.411
12936, 607800, -0.4525
12944, 608400, -0.4704
12952, 609000, -0.4031
12962, 609600, -0.3925
12971, 610200, -0.3816
12980, 610800, -0.4215
12988, 611400, -0.4213
12998, 612000, -0.4113
13008, 612600, -0.3302
13016, 613200, -0.4372
13025, 613800, -0.4114
13033, 614400, -0.395
13041, 615000, -0.3923
13050, 615600, -0.3042
13058, 616200, -0.5436
13066, 616800, -0.3584
13075, 617400, -0.4306
13082, 618000, -0.5668
13091, 618600, -0.4111
13099, 619200, -0.4784
13108, 619800, -0.5507
13116, 620400, -0.2576
13126, 621000, -0.3093
13134, 621600, -0.5317
13145, 622200, -0.5091
13155, 622800, -0.1536
13164, 623400, -0.3566
13173, 624000, -0.4229
13181, 624600, -0.417
13190, 625200, -0.3884
13201, 625800, -0.4228
13209, 626400, -0.319
13219, 627000, -0.5026
13229, 627600, -0.1737
13238, 628200, -0.4719
13247, 628800, -0.5033
13257, 629400, -0.3323
13267, 630000, -0.4261
13276, 630600, -0.8587
13285, 631200, -0.1548
13294, 631800, -0.5233
13303, 632400, -0.4178
13313, 633000, -0.4169
13322, 633600, -0.5591
13331, 634200, -0.4298
13340, 634800, -0.4818
13348, 635400, -0.4797
13357, 636000, -0.4527
13366, 636600, -0.4927
13375, 637200, -0.7857
13384, 637800, -0.1473
13392, 638400, -0.518
13401, 639000, -0.5059
13410, 639600, -0.4579
13419, 640200, -0.702
13428, 640800, -0.1999
13437, 641400, -0.4624
13446, 642000, -0.3569
13455, 642600, -0.7173
13464, 643200, -0.1214
13474, 643800, -0.4754
13483, 644400, -0.446
13491, 645000, -0.5322
13499, 645600, -0.4369
13508, 646200, -0.5119
13517, 646800, -0.4938
13527, 647400, -0.393
13537, 648000, -0.3507
13545, 648600, -0.4187
13555, 649200, -0.3881
13564, 649800, -0.4906
13572, 650400, -0.4528
13582, 651000, -0.4541
