episode,reward,curriculum_level
1,1.6730789094505147,0
2,1.492516178718672,0
3,1.5425420342675618,0
4,1.5644272833328778,0
5,0.8211065905525823,0
6,1.9258972666183107,0
7,1.3832224182785189,0
8,1.5831443208742502,0
9,1.5614938461345864,0
10,1.922594070578664,0
11,3.5860425976957417,0
12,1.445223675582168,0
13,1.550688157889576,0
14,9.305016199698434,0
15,1.850794211493819,0
16,0.685904826464323,0
17,0.43733214700701406,0
18,2.883288758937255,0
19,0.833281686869775,0
20,1.1856652861380228,0
21,0.5592447255996865,0
22,0.5623172915832689,0
23,1.4962633206706637,0
24,2.158004174087603,0
25,1.49608974187616,0
26,1.3019550431061235,0
27,2.192252576955438,0
28,0.4396448908613466,0
29,2.295514741989116,0
30,0.5660429751050443,0
31,0.9669455843444044,0
32,0.5582432274662795,0
33,0.43656807539430487,0
34,1.522970395606582,0
35,4.352379001362187,0
36,0.9655350538259317,0
37,3.1276274939881183,0
38,0.6963166579931568,0
39,3.4627567160071413,0
40,0.6818934210160276,0
41,1.5797076496298217,0
42,0.8096744637412062,0
43,0.4363214873333018,0
44,1.0720297230848645,0
45,5.870751768343395,0
46,1.5813528117607571,0
47,1.5238460920265076,0
48,1.920994327211334,0
49,1.5348475405944555,0
50,0.8051605494391239,0
51,2.5749292687956613,0
52,2.423264071500409,0
53,0.5710485330384474,0
54,1.2439613345476837,0
55,1.758184726420993,0
56,3.091269915338053,0
57,6.811303665245187,0
58,1.9584783247161561,0
59,2.1497288917726123,0
60,2.036129141128422,0
61,1.981383625621561,0
62,2.165999333305604,0
63,0.9580691661171441,0
64,2.030911819593269,0
65,1.5971116137021784,0
66,2.3610873259221847,0
67,1.6090475436681173,0
68,0.6796373612243694,0
69,1.6352029683634306,0
70,2.1906680700000623,0
71,1.2429013359969665,0
72,1.5840981849510904,0
73,1.5429927145415006,0
74,1.5365700974043621,0
75,1.3825244553104974,0
76,1.5183045389926153,0
77,1.2252722548990675,0
78,1.240801994376703,0
79,1.2775093033057456,0
80,0.9306510319976565,0
81,1.731132227671981,0
82,0.8936722712662108,0
83,0.7812010969485917,0
84,1.4164356022234985,0
85,0.8893596050280991,0
86,1.3177637568276106,0
87,2.0315376537512444,0
88,1.5250437188854211,0
89,1.022289797364483,0
90,0.6672718762855656,0
91,1.364962301125999,0
92,2.8382483785275805,0
93,2.754453316929024,0
94,2.0635569044054867,0
95,1.2461929552273916,0
96,1.285235002756699,0
97,0.8715794802421359,0
98,0.7891756257362894,0
99,0.9946092912086533,0
100,0.8647933640522837,0
101,0.9988068484554171,0
102,1.2131520886522562,0
103,0.6605462602646355,0
104,1.2855550186380333,0
105,1.3592884555967184,0
106,1.6161414483528183,0
107,1.6741792647266696,0
108,0.9079113656275156,0
109,1.6096375948352182,0
110,2.6628436222237557,0
111,1.6535024091142576,0
112,1.9940017710726967,0
113,2.4454269909260193,0
114,2.8092703972656516,0
115,1.8073109884577416,0
116,1.5624155261076114,0
117,4.600414657748583,0
118,1.2449700737368787,0
119,1.9773519660625514,0
120,2.4573786233416794,0
121,1.7411606864817104,0
122,2.034236848416714,0
123,1.5884942781409872,0
124,1.9560508748093923,0
125,1.4726750598301042,0
126,1.5143413768732368,0
127,1.2470876296513196,0
128,1.3751971999992625,0
129,2.1266532326986143,0
130,0.7898847046182575,0
131,1.2692055001183016,0
132,1.788334506487951,0
133,1.3023453316860638,0
134,1.2677252735612736,0
135,1.4395813298336544,0
136,1.4923963734337997,0
137,1.117579851036759,0
138,0.8654918567701243,0
139,0.7709118287507429,0
140,1.1052957090207123,0
141,1.5368413668329852,0
142,1.183854882307801,0
143,1.181904173935958,0
144,1.569662390657323,0
145,1.3750004472628685,0
146,1.2929753736493952,0
147,1.0790254038640503,0
148,0.8052272351265829,0
149,1.697049427852976,0
150,1.5477325013557435,0
151,1.9500578986896056,0
152,1.6604888527227493,0
153,2.1283614132990154,0
154,1.483490794760443,0
155,3.7837197541701615,0
156,2.3383775552158923,0
157,1.564640928121039,0
158,2.041305630732498,0
159,1.9840569487934012,0
160,1.3567051503927405,0
161,3.8208579604719253,0
162,5.485231106235584,0
163,13.925733954925219,0
164,1.7995295717036017,0
165,3.300682473659983,0
166,2.242670460481288,0
167,1.8654338685120937,0
168,1.573995872336507,0
169,2.6891124167181237,0
170,2.836381966436544,0
171,3.2543686553510844,0
172,2.3841219392452384,0
173,1.8190945970792731,0
174,1.3108482265826567,0
175,1.566450511156782,0
176,1.9659000744290154,0
177,2.4798973898080314,0
178,3.5228615223721986,0
179,6.003912901116396,0
180,6.796337806420313,0
181,4.129011968836901,0
182,2.7303383694597567,0
183,2.916402643769363,0
184,3.5535366350225104,0
185,1.4270329153320853,0
186,1.1097366196618013,0
187,2.5710311241168133,0
188,2.893711058312663,0
189,2.9574698821223784,0
190,0.8270343153793842,0
191,1.8702155265059068,0
192,9.359297659851492,0
193,98.06347490167404,0
194,6.633657971081445,0
195,6.117814216817524,0
196,1.036287882306202,0
197,9.219488416437219,0
198,2.93000779632591,0
199,99.49835867511582,0
200,2.2176409001926727,0
201,2.8188427464988295,0
202,2.579044163401349,0
203,6.878702620252322,0
204,6.208708400165834,0
205,35.204253429288535,0
206,8.882469517487763,0
207,17.125012368176364,0
208,4.960935129242806,0
209,19.717527065402514,0
210,8.065895778952457,0
211,3.2041516665367613,0
212,4.771497205322716,0
213,1.551737895925695,0
214,2.0318018429968676,0
215,2.130135746896703,0
216,7.060310458195587,0
217,9.087724100293611,0
218,4.260177777235024,0
219,5.920573356709674,0
220,2.414553241864756,0
221,11.571728922186779,0
222,5.4825390455444065,0
223,3.424539116497892,0
224,7.490892422074212,0
225,6.359135403836577,0
226,5.283399348193344,0
227,3.6113714425894674,0
228,4.935080539415174,0
229,10.619491900228756,0
230,10.476167696435667,0
231,22.750831669416325,0
232,5.71000297962455,0
233,18.24870325769826,0
234,2.939642186523391,0
235,3.2568002611359517,0
236,7.3542586486220465,0
237,8.350885488710608,0
238,3.7115772459110534,0
239,4.600371773115596,0
240,3.1527839626245884,0
241,22.71727595899955,0
242,6.864650874787009,0
243,14.381593516666067,0
244,23.618063940163943,0
245,12.953526563545138,0
246,3.705558812362951,0
247,2.369484404707289,0
248,3.6393760697544977,0
249,5.942491116982509,0
250,5.386925599986454,0
251,36.942264926793406,0
252,15.528119502968508,0
253,14.597730603223974,0
254,103.13210244579561,0
255,1.9836960647227064,0
256,4.643809727033306,0
257,33.91518544025271,0
258,2.6274473310249453,0
259,38.89869522821838,0
260,10.857176239693203,0
261,8.308754241968256,0
262,7.832367200664537,0
263,5.971963410394768,0
264,14.76884667494438,0
265,5.145195605177204,0
266,4.32725497606958,0
267,9.35235572908411,0
268,4.596779815432906,0
269,2.5494647353260604,0
270,2.1327465262071432,0
271,9.317010991894028,0
272,6.848981016993918,0
273,46.424242426851755,0
274,8.990399823688294,0
275,6.982247397215826,0
276,2.79606249933575,0
277,46.967474144668145,0
278,4.569891286211894,0
279,3.400566997261769,0
280,1.1635955477571227,0
281,5.141001455261041,0
282,8.815891770687815,0
283,26.17636889701668,0
284,2.3793794551640826,0
285,3.7138899351471686,0
286,12.628717564446076,0
287,20.1665340412044,0
288,46.764565669597026,0
289,32.04014699867788,0
290,45.34260961257463,0
