episode,timestep,reward, averagate_reward_100
1091, 87360, 76.6545, 172.4524
1097, 88320, 77.3078, 173.1757
1104, 89280, 77.7808, 171.3307
1110, 90240, 78.1728, 169.3448
1116, 91200, 78.6029, 169.3456
1122, 92160, 78.8755, 167.9387
1127, 93120, 79.2894, 166.7227
1134, 94080, 79.7708, 165.2767
1143, 95040, 80.0782, 157.3156
1151, 96000, 80.5582, 157.2122
1165, 96960, 80.5238, 142.6677
1172, 97920, 80.8461, 143.4318
1182, 98880, 81.092, 138.4252
1196, 99840, 81.1983, 124.9863
1214, 100800, 81.061, 109.9008
1230, 101760, 80.7582, 93.6714
1238, 102720, 80.9623, 92.5992
1246, 103680, 81.1006, 91.9194
1256, 104640, 81.1748, 88.0871
1266, 105600, 81.2076, 89.1855
1275, 106560, 81.4523, 86.6688
1287, 107520, 81.4486, 82.4037
1301, 108480, 81.4811, 85.8015
1318, 109440, 81.3024, 85.0532
1328, 110400, 81.4849, 89.7932
1343, 111360, 81.3739, 86.0187
1351, 112320, 81.5404, 86.1615
1364, 113280, 81.6737, 86.9429
1374, 114240, 81.7966, 86.0237
1381, 115200, 82.1031, 89.564
1389, 116160, 82.4836, 95.0198
1394, 117120, 82.7347, 98.6259
1400, 118080, 83.0117, 103.1128
1405, 119040, 83.2823, 106.6055
1415, 120000, 83.3645, 110.166
1420, 120960, 83.5537, 113.2986
1429, 121920, 83.713, 113.14
1438, 122880, 83.8062, 116.6418
1442, 123840, 83.8847, 117.3404
1453, 124800, 83.9756, 115.893
1458, 125760, 84.3617, 121.2527
1467, 126720, 84.5265, 122.9293
1479, 127680, 84.4135, 117.5854
1483, 128640, 84.7688, 117.9459
1487, 129600, 85.2331, 123.8474
1494, 130560, 85.5991, 125.53
1502, 131520, 85.8411, 122.9546
1511, 132480, 86.0557, 124.7316
1523, 133440, 86.2233, 123.2688
1532, 134400, 86.3889, 124.9623
1543, 135360, 86.5537, 124.0768
1553, 136320, 86.7711, 127.3902
1561, 137280, 87.1424, 123.9013
1568, 138240, 87.37, 129.4488
1578, 139200, 87.6113, 134.8583
1586, 140160, 87.8121, 127.5275
1599, 141120, 87.9539, 121.0071
1604, 142080, 88.184, 121.7901
1614, 143040, 88.473, 124.2661
1630, 144000, 88.4399, 121.2966
1640, 144960, 88.5528, 120.9236
1650, 145920, 88.6609, 116.9521
1657, 146880, 89.1288, 121.9739
1662, 147840, 89.5948, 127.2683
1668, 148800, 89.9142, 129.8077
1674, 149760, 90.4022, 132.4988
1679, 150720, 90.8193, 140.1181
1686, 151680, 90.7963, 138.1255
1701, 152640, 90.8514, 135.5791
1720, 153600, 90.4268, 123.2005
1742, 154560, 90.0374, 113.9119
1751, 155520, 90.0464, 111.3552
1766, 156480, 89.8675, 90.3947
1781, 157440, 89.6733, 70.1143
1793, 158400, 89.6614, 65.3486
1802, 159360, 89.8413, 72.8039
1806, 160320, 90.0877, 78.5349
1812, 161280, 90.1902, 82.6361
1817, 162240, 90.3362, 87.7308
1822, 163200, 90.4295, 89.3645
1833, 164160, 90.2867, 90.7493
1845, 165120, 90.3025, 94.4498
1858, 166080, 90.1894, 93.9765
1869, 167040, 90.2409, 96.5941
1883, 168000, 90.137, 98.6249
1894, 168960, 90.1322, 98.3223
1906, 169920, 90.1169, 90.6442
1925, 170880, 89.738, 78.1586
1945, 171840, 89.4055, 72.8546
1956, 172800, 89.346, 72.6019
1972, 173760, 89.146, 69.5387
1983, 174720, 89.133, 70.2279
1996, 175680, 89.1187, 69.4045
2003, 176640, 89.1578, 70.6293
2013, 177600, 89.2011, 73.0231
2023, 178560, 89.1999, 77.8737
2028, 179520, 89.3496, 82.585
2033, 180480, 89.5506, 88.47
2040, 181440, 89.7381, 94.4872
2048, 182400, 89.851, 97.9015
2056, 183360, 89.9694, 102.1628
2067, 184320, 90.0214, 105.4191
2075, 185280, 90.2198, 111.6334
2082, 186240, 90.329, 113.2484
2090, 187200, 90.5075, 117.4501
2097, 188160, 90.6996, 122.4052
2103, 189120, 90.9681, 127.2294
2109, 190080, 91.1723, 129.7087
2119, 191040, 91.3275, 133.4514
2128, 192000, 91.4376, 133.783
2138, 192960, 91.4538, 127.3665
2146, 193920, 91.6149, 128.4895
2155, 194880, 91.7436, 127.9621
2161, 195840, 91.9044, 129.9174
2168, 196800, 92.116, 134.5309
2173, 197760, 92.4136, 138.6952
2177, 198720, 92.6606, 141.7973
2183, 199680, 92.9312, 146.1423
2188, 200640, 93.1532, 150.53
2197, 201600, 93.2298, 146.2885
2202, 202560, 93.4698, 147.4525
2210, 203520, 93.5286, 141.65
2220, 204480, 93.6038, 140.7553
2225, 205440, 93.6889, 139.8748
2234, 206400, 93.8782, 144.8609
2241, 207360, 94.001, 147.9904
2252, 208320, 94.0559, 147.3064
2261, 209280, 94.0857, 141.2243
2272, 210240, 94.0368, 130.5773
2280, 211200, 94.0939, 122.9436
2287, 212160, 94.2147, 117.459
2296, 213120, 94.2257, 117.5619
2306, 214080, 94.3331, 112.2964
2312, 215040, 94.5023, 113.9467
2321, 216000, 94.5708, 115.5736
2327, 216960, 94.8013, 116.914
2332, 217920, 95.0658, 121.634
2339, 218880, 95.2349, 122.4946
2345, 219840, 95.5046, 128.4005
2349, 220800, 95.8045, 134.5361
2355, 221760, 96.0617, 140.018
2363, 222720, 96.2159, 144.307
2368, 223680, 96.5393, 152.808
2375, 224640, 96.6765, 156.1416
2380, 225600, 96.8495, 159.6771
2385, 226560, 97.0962, 166.2307
2390, 227520, 97.3361, 168.2054
2397, 228480, 97.526, 172.2174
2402, 229440, 97.7367, 177.725
2407, 230400, 97.8638, 178.6156
2411, 231360, 98.0709, 179.9928
2424, 232320, 98.0441, 173.6323
2448, 233280, 97.5145, 140.0304
2468, 234240, 97.2046, 112.9599
2476, 235200, 97.2215, 109.5386
2487, 236160, 97.1696, 97.8318
2493, 237120, 97.3689, 95.2582
2504, 238080, 97.4276, 88.4348
2515, 239040, 97.4047, 80.3229
2520, 240000, 97.5546, 85.4916
2530, 240960, 97.6487, 91.5867
2544, 241920, 97.4652, 95.8136
2551, 242880, 97.6193, 99.5927
2558, 243840, 97.7106, 104.1576
2568, 244800, 97.6804, 109.4217
2574, 245760, 97.7517, 111.4892
2578, 246720, 97.8716, 114.9169
2589, 247680, 97.7229, 108.051
2595, 248640, 97.689, 104.3523
2610, 249600, 97.4397, 98.3959
2616, 250560, 97.3381, 93.7428
2626, 251520, 97.2245, 84.1357
2638, 252480, 97.0213, 81.8233
2645, 253440, 96.9166, 82.2949
2650, 254400, 96.9073, 80.6005
2657, 255360, 96.8312, 74.5871
2668, 256320, 96.7413, 72.6259
2678, 257280, 96.6907, 66.2473
2686, 258240, 96.6358, 67.8486
2693, 259200, 96.6657, 69.6159
2698, 260160, 96.6697, 70.9672
2705, 261120, 96.7308, 75.2497
2711, 262080, 96.7556, 78.7636
2723, 263040, 96.6417, 80.621
2728, 264000, 96.6292, 81.9317
2737, 264960, 96.5699, 84.4076
2751, 265920, 96.3262, 80.9001
2758, 266880, 96.2857, 81.8689
2762, 267840, 96.2603, 82.7832
2767, 268800, 96.1913, 82.4274
2772, 269760, 96.122, 80.5418
2781, 270720, 95.966, 75.7334
2793, 271680, 95.8499, 73.8796
2806, 272640, 95.6782, 66.3381
2814, 273600, 95.6021, 64.7896
2824, 274560, 95.4498, 63.2531
2830, 275520, 95.3839, 61.7109
2836, 276480, 95.2927, 59.9975
2844, 277440, 95.2346, 62.8428
2849, 278400, 95.2013, 63.1403
2859, 279360, 95.1914, 65.1512
2875, 280320, 94.9951, 64.9159
2894, 281280, 94.7512, 64.6299
2906, 282240, 94.6916, 67.0062
2926, 283200, 94.476, 67.8883
2940, 284160, 94.4123, 70.9292
2951, 285120, 94.4137, 71.5053
2973, 286080, 94.1492, 69.0631
2994, 287040, 93.9579, 70.9987
3014, 288000, 93.7025, 66.8881
3026, 288960, 93.5861, 67.5472
3038, 289920, 93.5687, 68.9308
3055, 290880, 93.4469, 66.2852
3064, 291840, 93.4569, 70.3199
3072, 292800, 93.4575, 72.918
3083, 293760, 93.4398, 74.2523
3100, 294720, 93.2995, 76.5792
3119, 295680, 93.0539, 73.9193
3130, 296640, 93.0186, 77.5614
3136, 297600, 93.0683, 79.7825
3151, 298560, 92.948, 76.5934
3163, 299520, 92.8692, 74.514
3175, 300480, 92.7518, 70.4196
3188, 301440, 92.5923, 64.9746
3199, 302400, 92.5786, 69.6386
3213, 303360, 92.4155, 70.7765
3241, 304320, 91.9658, 58.0974
3256, 305280, 91.7595, 55.7406
3287, 306240, 91.2674, 48.7553
3304, 307200, 90.9846, 41.8979
3318, 308160, 90.8866, 43.9737
3331, 309120, 90.758, 46.8475
3351, 310080, 90.491, 46.767
3361, 311040, 90.377, 47.0701
3371, 312000, 90.3248, 50.631
3385, 312960, 90.1464, 52.66
3405, 313920, 89.862, 50.7652
3418, 314880, 89.8139, 54.2211
3428, 315840, 89.8011, 57.0796
3444, 316800, 89.6685, 58.0091
3460, 317760, 89.6128, 63.4855
3473, 318720, 89.5331, 63.5142
3481, 319680, 89.5412, 67.0613
3492, 320640, 89.5286, 72.943
3503, 321600, 89.5161, 77.5817
3511, 322560, 89.4992, 78.6897
3518, 323520, 89.5154, 79.3114
3525, 324480, 89.5772, 83.4888
3534, 325440, 89.5282, 82.7104
3544, 326400, 89.5206, 84.4263
3555, 327360, 89.5346, 84.945
3572, 328320, 89.4416, 85.6161
3583, 329280, 89.4232, 83.6567
3603, 330240, 89.2441, 79.7156
3613, 331200, 89.2782, 80.9839
3627, 332160, 89.2424, 77.3816
3640, 333120, 89.1715, 76.7718
3656, 334080, 89.1527, 75.2204
3672, 335040, 89.0543, 75.2181
3690, 336000, 88.927, 73.6517
3709, 336960, 88.838, 74.2951
3730, 337920, 88.7094, 68.4516
3747, 338880, 88.6668, 71.7025
3758, 339840, 88.6836, 71.8455
3776, 340800, 88.6632, 74.5911
3794, 341760, 88.621, 79.0453
3804, 342720, 88.6554, 81.4047
3812, 343680, 88.6844, 84.2501
3819, 344640, 88.7507, 88.9593
3827, 345600, 88.7947, 92.1386
3837, 346560, 88.772, 91.9246
3841, 347520, 88.8384, 94.8816
3848, 348480, 88.8662, 96.6828
3853, 349440, 88.9314, 97.9201
3858, 350400, 88.947, 98.8464
3862, 351360, 89.0166, 101.6439
3866, 352320, 89.1091, 104.9414
3873, 353280, 89.1102, 105.6659
3881, 354240, 89.0857, 105.6023
3885, 355200, 89.1002, 106.0736
3892, 356160, 89.0871, 106.3348
3896, 357120, 89.1615, 109.2522
3906, 358080, 89.118, 106.8977
3912, 359040, 89.1203, 105.7362
3917, 360000, 89.1452, 104.6213
3923, 360960, 89.1316, 103.3885
3930, 361920, 89.1163, 101.8026
3945, 362880, 88.961, 93.1318
3962, 363840, 88.7231, 77.3876
3973, 364800, 88.5853, 68.2536
3981, 365760, 88.49, 65.3705
3991, 366720, 88.3786, 61.8298
4002, 367680, 88.2424, 54.7504
4015, 368640, 88.1327, 48.9803
4030, 369600, 87.953, 42.2375
4041, 370560, 87.8322, 41.2204
4053, 371520, 87.7345, 43.5593
4064, 372480, 87.695, 47.7615
4069, 373440, 87.7294, 51.7696
4076, 374400, 87.7346, 55.4201
4084, 375360, 87.8255, 62.3093
4092, 376320, 87.83, 66.3509
4106, 377280, 87.8313, 72.4263
4118, 378240, 87.8262, 76.7089
4128, 379200, 87.8359, 82.1884
4135, 380160, 87.8683, 85.9765
4146, 381120, 87.879, 91.8674
4160, 382080, 87.9171, 96.4327
4178, 383040, 87.8234, 88.9462
4188, 384000, 87.8963, 91.532
4200, 384960, 87.9444, 90.4617
4212, 385920, 87.9247, 91.2141
4220, 386880, 88.0361, 96.9527
4228, 387840, 88.0583, 97.2399
4243, 388800, 88.0137, 92.6285
4251, 389760, 88.1462, 98.2463
4259, 390720, 88.1298, 97.1643
4273, 391680, 88.1366, 99.1823
4290, 392640, 88.0911, 95.3901
4302, 393600, 88.1032, 93.791
4311, 394560, 88.1187, 98.1555
4320, 395520, 88.1946, 94.8843
4326, 396480, 88.2673, 98.0672
4332, 397440, 88.3449, 100.1441
4336, 398400, 88.4195, 105.2268
4340, 399360, 88.5346, 108.577
4345, 400320, 88.6332, 114.0034
4350, 401280, 88.7274, 115.7665
4359, 402240, 88.7434, 114.8751
4369, 403200, 88.7989, 116.6233
4377, 404160, 88.8986, 120.7373
4383, 405120, 88.9961, 126.7592
4389, 406080, 89.1169, 133.1828
4399, 407040, 89.1735, 134.9154
4414, 408000, 89.1823, 132.4582
4427, 408960, 89.2122, 128.5967
4435, 409920, 89.2576, 126.7132
4441, 410880, 89.352, 123.7039
4451, 411840, 89.4315, 118.7211
4456, 412800, 89.5465, 122.9389
4463, 413760, 89.6301, 127.9215
4468, 414720, 89.7777, 132.8575
4487, 415680, 89.7001, 116.7751
4497, 416640, 89.6707, 112.0727
4509, 417600, 89.6619, 109.183
4519, 418560, 89.7219, 110.7018
4529, 419520, 89.7546, 112.3902
4537, 420480, 89.8247, 114.5701
4556, 421440, 89.693, 96.2214
4569, 422400, 89.6893, 85.5604
4579, 423360, 89.6611, 87.0577
4585, 424320, 89.7196, 90.2922
4596, 425280, 89.6879, 90.5515
4603, 426240, 89.7837, 93.8732
4612, 427200, 89.7971, 94.6721
4617, 428160, 89.9126, 98.4416
4622, 429120, 90.0385, 103.1793
4629, 430080, 90.126, 106.9463
4644, 431040, 90.0459, 101.5674
4662, 432000, 89.9271, 100.514
4678, 432960, 89.8306, 97.8101
4688, 433920, 89.7919, 92.154
4694, 434880, 89.8522, 96.6735
4704, 435840, 89.8269, 91.9916
4712, 436800, 89.8722, 93.3393
4718, 437760, 89.8857, 87.0669
4724, 438720, 89.8861, 78.8282
4730, 439680, 89.8847, 78.8606
4739, 440640, 89.8849, 82.0131
4746, 441600, 89.9152, 83.9042
4753, 442560, 89.9632, 89.1042
4760, 443520, 90.0065, 92.8044
4766, 444480, 90.0594, 95.6054
4771, 445440, 90.1126, 100.1624
4777, 446400, 90.1491, 104.6932
4782, 447360, 90.2219, 109.6064
4788, 448320, 90.2336, 110.9435
4794, 449280, 90.2711, 109.9308
4799, 450240, 90.3075, 111.8114
4805, 451200, 90.3129, 112.9142
4809, 452160, 90.366, 114.092
4814, 453120, 90.3961, 114.1681
4819, 454080, 90.4692, 118.4581
4828, 455040, 90.5114, 119.7511
4834, 456000, 90.5446, 121.8275
4839, 456960, 90.6401, 126.4267
4845, 457920, 90.6837, 126.607
4860, 458880, 90.6499, 121.2753
4882, 459840, 90.5129, 104.4306
4892, 460800, 90.5278, 103.1365
4898, 461760, 90.6169, 105.0444
4902, 462720, 90.6389, 106.414
4909, 463680, 90.6598, 104.789
4914, 464640, 90.7004, 105.3512
4921, 465600, 90.7158, 102.0902
4927, 466560, 90.7582, 103.8857
4933, 467520, 90.8271, 105.1757
4940, 468480, 90.866, 101.3981
4951, 469440, 90.9047, 101.2615
4956, 470400, 90.9639, 106.0638
4962, 471360, 90.9998, 108.8349
4966, 472320, 91.0425, 110.5197
4971, 473280, 91.0956, 114.1908
4977, 474240, 91.1273, 118.2709
4982, 475200, 91.1452, 122.0113
4994, 476160, 91.0865, 117.1044
5003, 477120, 91.0702, 112.2492
5007, 478080, 91.1011, 113.2202
5013, 479040, 91.1066, 112.0406
5019, 480000, 91.1454, 112.1365
5025, 480960, 91.1876, 113.1052
5031, 481920, 91.2375, 113.3714
5038, 482880, 91.2673, 111.6303
5045, 483840, 91.2864, 109.5531
5050, 484800, 91.3614, 114.8165
5057, 485760, 91.4088, 112.8137
5062, 486720, 91.4721, 114.9049
5067, 487680, 91.5345, 115.0786
5075, 488640, 91.6044, 115.4495
5080, 489600, 91.6893, 119.3284
5086, 490560, 91.7815, 124.5705
5091, 491520, 91.8431, 129.1871
5097, 492480, 91.8923, 132.9729
5106, 493440, 91.8939, 132.2122
5111, 494400, 91.9738, 136.3761
5116, 495360, 92.0629, 139.8694
5120, 496320, 92.1355, 141.1073
5124, 497280, 92.1957, 143.2443
5133, 498240, 92.1611, 138.0865
5140, 499200, 92.1742, 136.9915
5147, 500160, 92.1923, 136.0407
5151, 501120, 92.281, 137.5023
5159, 502080, 92.3385, 139.1853
5165, 503040, 92.3952, 137.6073
5172, 504000, 92.4467, 135.5785
5179, 504960, 92.5053, 135.3723
5184, 505920, 92.5604, 132.4796
5188, 506880, 92.6054, 133.2338
5192, 507840, 92.697, 135.2166
5198, 508800, 92.7636, 136.8213
5202, 509760, 92.8446, 142.7574
5206, 510720, 92.963, 147.5523
5211, 511680, 93.0899, 150.1349
5215, 512640, 93.1659, 150.3778
5219, 513600, 93.2897, 153.6757
5223, 514560, 93.3643, 154.0596
5228, 515520, 93.49, 159.811
5232, 516480, 93.5786, 165.6328
5237, 517440, 93.6543, 169.3985
5241, 518400, 93.7024, 171.1313
5247, 519360, 93.7395, 173.3714
5251, 520320, 93.8567, 175.0217
5256, 521280, 93.9326, 176.8184
5260, 522240, 94.0274, 180.2028
5264, 523200, 94.1296, 184.4177
5268, 524160, 94.2411, 188.0043
5272, 525120, 94.3136, 190.8744
5276, 526080, 94.3486, 191.2162
5285, 527040, 94.3436, 186.2696
5291, 528000, 94.4096, 184.3881
5299, 528960, 94.4529, 181.8198
5303, 529920, 94.4645, 177.7445
5310, 530880, 94.4396, 166.4203
5317, 531840, 94.4391, 157.7678
5325, 532800, 94.4162, 147.7423
5333, 533760, 94.3989, 136.2501
5339, 534720, 94.3834, 130.1609
5346, 535680, 94.3591, 128.2936
5354, 536640, 94.3194, 115.6755
5360, 537600, 94.3497, 111.2997
5365, 538560, 94.3345, 103.3716
5373, 539520, 94.3131, 92.4285
5381, 540480, 94.3153, 91.8857
5389, 541440, 94.3076, 90.0911
5401, 542400, 94.2371, 82.6479
5406, 543360, 94.2517, 82.6282
5411, 544320, 94.2656, 85.2021
5415, 545280, 94.3072, 88.0673
5420, 546240, 94.318, 88.5469
5428, 547200, 94.3525, 91.4166
5433, 548160, 94.388, 93.8106
5439, 549120, 94.4364, 97.2635
5443, 550080, 94.4907, 100.5329
5447, 551040, 94.5231, 103.4672
5452, 552000, 94.5612, 106.907
5457, 552960, 94.5937, 107.8034
5468, 553920, 94.6008, 108.0945
5473, 554880, 94.6186, 111.0332
5481, 555840, 94.6346, 111.8171
5488, 556800, 94.6521, 114.1015
5497, 557760, 94.6602, 116.3255
5507, 558720, 94.6582, 116.4086
5515, 559680, 94.6829, 115.0268
5521, 560640, 94.7156, 115.0822
5526, 561600, 94.7348, 115.6678
5531, 562560, 94.7766, 117.1046
5536, 563520, 94.8257, 116.4755
5540, 564480, 94.8574, 117.2312
5547, 565440, 94.8398, 112.091
5555, 566400, 94.8071, 107.9287
5561, 567360, 94.8236, 107.583
5565, 568320, 94.8719, 110.2466
5570, 569280, 94.8956, 110.8419
5576, 570240, 94.9202, 110.607
5580, 571200, 94.9783, 113.8563
5584, 572160, 95.0339, 115.9345
5591, 573120, 95.0791, 118.8423
5595, 574080, 95.1412, 122.888
5600, 575040, 95.2078, 125.3723
5606, 576000, 95.2896, 130.0036
5611, 576960, 95.3259, 131.5148
5615, 577920, 95.4028, 135.1051
5619, 578880, 95.489, 138.5056
5623, 579840, 95.5108, 138.3631
5627, 580800, 95.5806, 141.8216
5632, 581760, 95.6654, 144.4317
5636, 582720, 95.7096, 144.6406
5640, 583680, 95.7798, 146.8852
5645, 584640, 95.84, 151.2064
5650, 585600, 95.9242, 156.8411
5654, 586560, 95.9446, 158.8826
5659, 587520, 96.0098, 163.1968
5663, 588480, 96.0885, 165.2816
5668, 589440, 96.1313, 165.1517
5673, 590400, 96.1808, 167.014
5678, 591360, 96.2205, 167.2215
5682, 592320, 96.2615, 167.0623
5687, 593280, 96.3046, 166.5778
5691, 594240, 96.3421, 166.9562
5696, 595200, 96.365, 164.5462
5700, 596160, 96.4089, 163.67
5704, 597120, 96.4577, 164.0929
5708, 598080, 96.4714, 161.5361
5713, 599040, 96.5088, 160.9662
5717, 600000, 96.5662, 159.05
5721, 600960, 96.6208, 160.1255
5725, 601920, 96.6386, 158.0161
5729, 602880, 96.6601, 154.684
5733, 603840, 96.6951, 153.9331
5737, 604800, 96.7454, 153.7821
5741, 605760, 96.7861, 152.6127
5746, 606720, 96.8251, 150.5881
5751, 607680, 96.8669, 149.2949
5757, 608640, 96.8883, 149.5288
5763, 609600, 96.9897, 148.0219
5768, 610560, 97.0931, 151.6088
5774, 611520, 97.1542, 151.5173
5778, 612480, 97.2293, 154.5101
5782, 613440, 97.3155, 157.2001
5786, 614400, 97.3909, 159.445
5790, 615360, 97.4557, 160.9542
5794, 616320, 97.4902, 162.1181
5798, 617280, 97.5396, 162.8666
5802, 618240, 97.6085, 164.8086
5806, 619200, 97.6946, 168.0139
5810, 620160, 97.7984, 173.1061
5814, 621120, 97.8823, 175.4059
5818, 622080, 97.9704, 176.7337
5823, 623040, 98.0274, 177.8635
5827, 624000, 98.1232, 182.4402
5834, 624960, 98.186, 182.93
5839, 625920, 98.2303, 182.0973
5845, 626880, 98.3342, 185.6379
5849, 627840, 98.3853, 186.8642
5853, 628800, 98.4407, 187.7137
5857, 629760, 98.5183, 192.3577
5862, 630720, 98.5966, 192.4747
5866, 631680, 98.6534, 191.8201
5871, 632640, 98.6932, 190.6545
5875, 633600, 98.7262, 188.7597
5879, 634560, 98.7693, 187.0459
5884, 635520, 98.8165, 182.4667
5888, 636480, 98.8818, 183.93
5892, 637440, 98.9672, 185.4787
5896, 638400, 99.0115, 185.8875
5900, 639360, 99.048, 184.5386
5904, 640320, 99.0884, 182.78
5910, 641280, 99.1157, 175.6526
5915, 642240, 99.1449, 171.1812
5919, 643200, 99.1804, 170.3227
5926, 644160, 99.2157, 164.1921
5932, 645120, 99.2202, 158.8257
5938, 646080, 99.2111, 157.8103
5944, 647040, 99.2111, 150.6114
5951, 648000, 99.2043, 145.0792
5957, 648960, 99.2394, 141.4716
5964, 649920, 99.2874, 138.3523
5969, 650880, 99.3015, 137.0036
5977, 651840, 99.3088, 132.9279
5984, 652800, 99.3441, 130.3839
5988, 653760, 99.3939, 129.5427
5994, 654720, 99.4143, 124.5937
5999, 655680, 99.4367, 123.4282
6008, 656640, 99.4365, 119.4936
6015, 657600, 99.4681, 118.5897
6021, 658560, 99.4788, 115.4269
6031, 659520, 99.4977, 116.5172
6037, 660480, 99.5255, 118.2784
6046, 661440, 99.5213, 117.9292
6054, 662400, 99.5262, 116.5873
6064, 663360, 99.5176, 113.246
6070, 664320, 99.5315, 112.507
6078, 665280, 99.587, 115.2327
6088, 666240, 99.5762, 110.493
6093, 667200, 99.6302, 112.8629
6099, 668160, 99.6445, 112.1107
6111, 669120, 99.6604, 111.7865
6121, 670080, 99.6416, 109.4432
6134, 671040, 99.6304, 107.4451
6142, 672000, 99.6632, 107.8608
6146, 672960, 99.7314, 112.4298
6152, 673920, 99.7912, 115.7018
6160, 674880, 99.8398, 117.9401
6165, 675840, 99.8768, 120.4011
6169, 676800, 99.9335, 123.8105
6176, 677760, 99.9862, 124.4426
6182, 678720, 100.0437, 126.8413
6189, 679680, 100.1008, 131.1968
6193, 680640, 100.1462, 131.5864
6199, 681600, 100.1956, 133.809
6204, 682560, 100.2201, 134.4474
6210, 683520, 100.2609, 136.6561
6215, 684480, 100.2887, 138.6731
6220, 685440, 100.3444, 143.0219
6227, 686400, 100.4033, 146.237
6233, 687360, 100.4669, 151.4085
6240, 688320, 100.4949, 151.4825
6246, 689280, 100.5933, 153.5694
6250, 690240, 100.6742, 154.5353
6255, 691200, 100.7678, 159.195
6259, 692160, 100.8695, 165.0454
6263, 693120, 100.9484, 167.3128
6269, 694080, 101.0309, 168.7315
6274, 695040, 101.1073, 172.3011
6281, 696000, 101.1983, 172.7199
6287, 696960, 101.271, 174.2251
6294, 697920, 101.3321, 173.9275
6302, 698880, 101.3775, 174.2755
6311, 699840, 101.3759, 169.75
6315, 700800, 101.4533, 173.8336
6324, 701760, 101.4487, 168.5555
6333, 702720, 101.4801, 164.632
6341, 703680, 101.5297, 164.3758
6346, 704640, 101.6211, 165.8177
6352, 705600, 101.658, 159.9284
6356, 706560, 101.7217, 159.9791
6363, 707520, 101.7439, 151.5648
6368, 708480, 101.8034, 150.4108
6374, 709440, 101.8847, 150.6561
6381, 710400, 101.8913, 145.416
6386, 711360, 101.9826, 146.2857
6391, 712320, 102.0564, 150.5222
6397, 713280, 102.152, 151.7431
6402, 714240, 102.2097, 154.656
6408, 715200, 102.2897, 159.8601
6413, 716160, 102.325, 159.5766
