episode,timestep,reward, averagate_reward_100
71, 960, 19.3247, 19.3247
117, 1920, 23.0452, 23.8514
155, 2880, 25.6076, 28.8532
186, 3840, 28.1558, 34.565
210, 4800, 30.4914, 39.3184
232, 5760, 32.7374, 44.9141
254, 6720, 34.6226, 48.6014
275, 7680, 36.381, 51.9494
291, 8640, 38.6745, 58.0618
300, 9600, 41.0858, 64.2349
312, 10560, 43.0956, 69.25
327, 11520, 44.5732, 72.4715
339, 12480, 46.0904, 76.29
350, 13440, 47.2128, 79.6064
360, 14400, 48.8477, 84.1666
371, 15360, 50.3342, 88.9784
381, 16320, 52.1932, 94.1002
391, 17280, 53.3604, 96.0963
403, 18240, 54.5724, 94.0049
413, 19200, 55.9779, 95.7738
423, 20160, 57.3166, 100.0317
431, 21120, 58.3192, 101.6933
439, 22080, 59.5044, 104.9778
449, 23040, 60.3594, 106.3031
458, 24000, 61.2128, 106.6136
465, 24960, 61.9967, 107.7897
470, 25920, 63.8658, 114.3071
478, 26880, 64.7565, 114.9924
490, 27840, 65.7178, 114.1703
498, 28800, 66.4829, 115.2184
502, 29760, 67.1526, 118.2302
509, 30720, 68.0308, 121.2747
515, 31680, 69.2385, 123.948
520, 32640, 69.8869, 123.9564
526, 33600, 71.0941, 128.9358
530, 34560, 71.6493, 129.4407
536, 35520, 72.5087, 131.4655
541, 36480, 73.2306, 132.5347
547, 37440, 73.7518, 134.1506
553, 38400, 74.1407, 134.3814
558, 39360, 74.7903, 136.9754
564, 40320, 75.2121, 137.7075
570, 41280, 76.1532, 133.9042
578, 42240, 76.8274, 134.5267
582, 43200, 77.8874, 138.6127
588, 44160, 78.2833, 141.1119
596, 45120, 78.8417, 141.2169
602, 46080, 79.6109, 142.1515
610, 47040, 80.4997, 143.4098
617, 48000, 81.2673, 142.6694
622, 48960, 81.734, 139.8776
629, 49920, 82.4537, 141.1256
633, 50880, 83.1906, 142.96
637, 51840, 83.9741, 144.2491
642, 52800, 84.6038, 146.2715
647, 53760, 85.4494, 149.4357
652, 54720, 86.289, 154.1654
657, 55680, 86.8359, 154.2982
662, 56640, 87.5511, 157.8185
669, 57600, 88.4087, 159.1847
673, 58560, 89.1571, 160.2878
680, 59520, 90.2556, 164.6806
686, 60480, 91.1437, 167.8513
691, 61440, 91.9044, 170.7349
701, 62400, 92.5343, 172.0484
706, 63360, 93.448, 175.8547
715, 64320, 94.1263, 173.998
724, 65280, 94.5821, 173.3462
734, 66240, 95.0694, 169.754
740, 67200, 95.5648, 166.3994
747, 68160, 96.1844, 165.6397
756, 69120, 96.3602, 160.49
764, 70080, 97.0033, 156.2993
772, 71040, 97.577, 154.1646
781, 72000, 97.8922, 148.0219
786, 72960, 98.7301, 150.773
791, 73920, 99.4539, 151.6208
799, 74880, 99.8661, 151.0148
807, 75840, 100.4587, 148.4747
812, 76800, 101.0375, 152.183
819, 77760, 101.8261, 155.135
826, 78720, 102.2615, 157.8029
835, 79680, 102.9985, 160.872
841, 80640, 103.2885, 159.665
849, 81600, 103.9022, 162.6017
857, 82560, 104.2858, 162.6919
864, 83520, 104.6083, 162.7102
871, 84480, 105.052, 163.2671
880, 85440, 105.4732, 163.9894
886, 86400, 106.0046, 163.1817
891, 87360, 106.6429, 163.5085
897, 88320, 107.3095, 168.7567
905, 89280, 107.7985, 167.2216
911, 90240, 108.3967, 169.0253
920, 91200, 108.585, 162.4291
924, 92160, 108.8025, 162.5346
931, 93120, 109.1225, 163.3449
936, 94080, 109.8235, 166.6641
940, 95040, 110.3073, 169.311
946, 96000, 110.8327, 171.4837
952, 96960, 111.6258, 176.5069
958, 97920, 111.7989, 175.6364
963, 98880, 112.2254, 177.3852
970, 99840, 112.6458, 179.3712
976, 100800, 112.8153, 179.1263
981, 101760, 113.0067, 178.6135
986, 102720, 113.4263, 179.183
990, 103680, 113.7177, 177.8119
994, 104640, 113.8265, 171.8205
998, 105600, 113.8211, 170.7868
1003, 106560, 113.9467, 170.3526
1010, 107520, 114.0458, 167.3068
1016, 108480, 114.2127, 165.3337
1020, 109440, 114.5616, 169.5458
1026, 110400, 115.0227, 172.8055
1030, 111360, 115.4127, 173.4249
1039, 112320, 115.397, 165.2597
1048, 113280, 115.634, 158.1153
1053, 114240, 115.9205, 156.8084
1064, 115200, 116.0807, 152.514
1074, 116160, 116.1662, 149.0717
1086, 117120, 116.0447, 141.8623
1095, 118080, 116.1505, 139.3546
1102, 119040, 116.668, 144.0531
1110, 120000, 116.9504, 146.2876
1117, 120960, 117.1707, 147.7135
1124, 121920, 117.4041, 143.9253
1131, 122880, 117.5104, 139.3523
1137, 123840, 118.0321, 144.3465
1145, 124800, 118.4166, 148.1195
1152, 125760, 118.4748, 146.6738
1166, 126720, 118.1898, 139.8276
1174, 127680, 118.4426, 142.892
1188, 128640, 118.0864, 140.05
1201, 129600, 117.7714, 130.1395
1214, 130560, 117.4806, 123.0459
1223, 131520, 117.4908, 118.1889
1239, 132480, 116.9752, 105.4077
1247, 133440, 117.113, 100.845
1263, 134400, 116.5367, 96.7544
1271, 135360, 116.5469, 94.512
1275, 136320, 116.8754, 98.4883
1282, 137280, 117.1503, 104.6779
1289, 138240, 117.3138, 108.361
1294, 139200, 117.6069, 114.0326
1304, 140160, 117.4769, 114.861
1314, 141120, 117.6577, 119.807
1321, 142080, 117.9274, 123.803
1329, 143040, 117.9894, 126.7655
1336, 144000, 118.281, 132.9882
1344, 144960, 118.3977, 135.219
1354, 145920, 118.3726, 137.4017
1366, 146880, 118.2429, 140.487
1374, 147840, 118.3543, 137.7698
1384, 148800, 118.236, 132.9672
1394, 149760, 118.2804, 126.9952
1402, 150720, 118.3473, 128.7472
1417, 151680, 117.9674, 121.0614
1426, 152640, 118.0346, 120.9357
1433, 153600, 118.1334, 119.0456
1444, 154560, 117.9765, 112.3161
1453, 155520, 117.9346, 111.9313
1461, 156480, 117.9191, 110.8963
1466, 157440, 118.0274, 115.0842
1473, 158400, 118.0009, 112.0711
1480, 159360, 118.028, 113.3106
1492, 160320, 117.8523, 113.4157
1499, 161280, 117.8939, 112.1743
1509, 162240, 117.802, 113.5139
1515, 163200, 117.8766, 117.0415
1523, 164160, 117.8851, 119.3444
1535, 165120, 117.6862, 111.0069
1551, 166080, 117.1663, 105.7008
1573, 167040, 116.4693, 93.9084
1583, 168000, 116.3807, 93.7819
1599, 168960, 115.7735, 83.988
1618, 169920, 115.1345, 71.9774
1633, 170880, 114.8403, 70.1741
1643, 171840, 114.7495, 74.1419
1654, 172800, 114.9304, 78.9129
1661, 173760, 115.0158, 84.7858
1669, 174720, 115.0836, 90.2567
1675, 175680, 115.3185, 96.4683
1685, 176640, 115.2188, 97.9099
1692, 177600, 115.4467, 105.8322
1701, 178560, 115.3958, 109.463
1712, 179520, 115.3196, 114.2146
1719, 180480, 115.3863, 119.5644
