episode,timestep,reward
888, 112800, 78.6539
892, 113280, 67.6042
894, 113760, 108.3986
896, 114240, 121.9722
899, 114720, 96.2783
901, 115200, 120.6896
903, 115680, 142.1226
905, 116160, 115.0231
907, 116640, 131.5873
910, 117120, 87.3343
912, 117600, 124.2238
914, 118080, 125.7634
917, 118560, 124.8766
920, 119040, 101.4465
922, 119520, 117.2628
925, 120000, 78.0042
927, 120480, 131.712
929, 120960, 103.8473
932, 121440, 83.1434
934, 121920, 135.0762
936, 122400, 101.321
938, 122880, 116.1738
940, 123360, 121.1394
942, 123840, 93.5523
944, 124320, 118.9705
947, 124800, 133.6878
950, 125280, 81.285
952, 125760, 79.4281
954, 126240, 138.7575
956, 126720, 104.04
959, 127200, 69.5233
961, 127680, 99.5861
963, 128160, 133.8114
965, 128640, 128.906
967, 129120, 113.6449
969, 129600, 113.7997
971, 130080, 112.7504
973, 130560, 110.0283
975, 131040, 122.8013
978, 131520, 109.1603
980, 132000, 113.5392
982, 132480, 100.4016
984, 132960, 137.169
986, 133440, 133.226
988, 133920, 132.5357
990, 134400, 111.0667
992, 134880, 97.9734
995, 135360, 108.0662
997, 135840, 128.5241
999, 136320, 109.8962
1001, 136800, 119.6186
1003, 137280, 123.9398
1005, 137760, 34.5924
1007, 138240, 117.5805
1009, 138720, 126.1306
1011, 139200, 105.5719
1013, 139680, 106.0499
1015, 140160, 119.189
1017, 140640, 112.2358
1019, 141120, 131.1024
1021, 141600, 86.3433
1023, 142080, 134.2716
1025, 142560, 112.7993
1028, 143040, 118.4804
1030, 143520, 97.4906
1033, 144000, 121.1245
1035, 144480, 138.2949
1037, 144960, 126.7329
1039, 145440, 147.8986
1041, 145920, 64.6864
1043, 146400, 114.9573
1045, 146880, 134.2879
1047, 147360, 146.87
1049, 147840, 82.6518
1051, 148320, 119.3713
1053, 148800, 140.4817
1056, 149280, 122.1496
1059, 149760, 71.7242
1061, 150240, 85.5384
1063, 150720, 127.9143
1065, 151200, 114.3939
1067, 151680, 112.8803
1069, 152160, 129.1381
1071, 152640, 145.1216
1074, 153120, 96.9996
1076, 153600, 97.3474
1078, 154080, 126.3481
1080, 154560, 109.8357
1082, 155040, 137.9888
1084, 155520, 104.2559
1089, 156000, 68.2442
1091, 156480, 126.8124
1093, 156960, 126.2162
1095, 157440, 154.4795
1097, 157920, 112.5933
1100, 158400, 110.8859
1103, 158880, 86.6027
1105, 159360, 92.9377
1108, 159840, 102.7114
1110, 160320, 136.4294
1112, 160800, 68.1175
1115, 161280, 65.3765
1117, 161760, 112.9722
1120, 162240, 72.2267
1122, 162720, 143.0995
1124, 163200, 108.7315
1127, 163680, 58.8318
1131, 164160, 73.9882
1133, 164640, 75.552
1136, 165120, 81.8435
1138, 165600, 98.3405
1140, 166080, 122.5697
1142, 166560, 128.8377
1144, 167040, 133.5027
1146, 167520, 125.2853
1148, 168000, 138.6858
1151, 168480, 102.9461
1155, 168960, 52.8956
1158, 169440, 69.2785
1161, 169920, 86.2305
1163, 170400, 123.4637
1165, 170880, 151.5752
1167, 171360, 151.7909
1169, 171840, 122.222
1171, 172320, 143.945
1173, 172800, 97.0654
1176, 173280, 108.2972
1178, 173760, 130.1027
1180, 174240, 120.1455
1182, 174720, 85.0347
1185, 175200, 124.5533
1188, 175680, 62.5877
1190, 176160, 135.3469
1192, 176640, 96.4273
1195, 177120, 120.7614
1197, 177600, 145.4066
1199, 178080, 143.8918
1201, 178560, 116.2813
1203, 179040, 129.6946
1205, 179520, 129.2626
1207, 180000, 128.1468
1209, 180480, 123.3414
1211, 180960, 121.2973
1214, 181440, 110.5272
1216, 181920, 116.628
1218, 182400, 114.4321
1220, 182880, 125.0703
1222, 183360, 97.5154
1224, 183840, 141.6325
1226, 184320, 117.7462
1228, 184800, 168.0564
1230, 185280, 140.5374
1232, 185760, 132.5243
1234, 186240, 101.8036
1236, 186720, 86.1631
1238, 187200, 140.0165
1240, 187680, 145.412
1244, 188160, 82.614
1246, 188640, 107.009
1248, 189120, 132.9454
1250, 189600, 111.3575
1252, 190080, 120.7136
1254, 190560, 116.2037
1256, 191040, 128.3521
1258, 191520, 100.5178
1261, 192000, 93.7737
1263, 192480, 119.4063
1265, 192960, 155.6857
1267, 193440, 105.7841
1269, 193920, 151.9112
1271, 194400, 95.4768
1275, 194880, 70.2175
1277, 195360, 144.6561
1279, 195840, 131.5409
1282, 196320, 74.8656
1284, 196800, 140.1587
1286, 197280, 111.5592
1288, 197760, 100.9226
1290, 198240, 121.6869
1292, 198720, 109.0366
1294, 199200, 89.147
1296, 199680, 108.7064
1299, 200160, 90.6156
1301, 200640, 94.5889
1305, 201120, 71.6114
1307, 201600, 120.9512
1310, 202080, 64.3456
1312, 202560, 78.4797
1314, 203040, 89.8574
1316, 203520, 71.2866
1318, 204000, 118.3353
1320, 204480, 123.2847
1323, 204960, 72.5686
1325, 205440, 88.0796
1327, 205920, 92.7527
1329, 206400, 57.7365
1332, 206880, 69.5639
1334, 207360, 92.2129
1336, 207840, 98.0225
1339, 208320, 69.7747
1341, 208800, 90.3159
1343, 209280, 95.4335
1345, 209760, 121.7251
1347, 210240, 123.6334
1349, 210720, 88.5539
1352, 211200, 79.2078
1355, 211680, 80.6706
1357, 212160, 101.0852
1360, 212640, 72.0984
1362, 213120, 87.2083
1364, 213600, 137.3169
1366, 214080, 68.417
1368, 214560, 114.4264
1370, 215040, 116.5319
1373, 215520, 95.2629
1375, 216000, 120.5892
1377, 216480, 99.1914
1379, 216960, 98.2903
1381, 217440, 86.9844
1384, 217920, 60.279
1386, 218400, 79.1539
1388, 218880, 134.0142
1391, 219360, 91.544
1393, 219840, 106.3847
1395, 220320, 49.8497
1399, 220800, 63.4179
1401, 221280, 70.962
1405, 221760, 62.2806
1407, 222240, 64.4318
1409, 222720, 59.9479
1411, 223200, 86.8742
1413, 223680, 107.1946
1416, 224160, 82.789
1418, 224640, 85.3069
1421, 225120, 79.4422
1423, 225600, 104.1268
1426, 226080, 64.3879
1428, 226560, 106.1917
1430, 227040, 101.9969
1432, 227520, 113.9439
1434, 228000, 105.4519
1436, 228480, 77.6809
1438, 228960, 92.9878
1440, 229440, 91.9851
1443, 229920, 104.4726
1445, 230400, 105.6865
1448, 230880, 72.1584
1450, 231360, 90.1054
1452, 231840, 79.7524
1455, 232320, 78.5498
1457, 232800, 81.7072
1459, 233280, 124.4206
1461, 233760, 108.3299
1463, 234240, 107.6096
1466, 234720, 65.8004
1469, 235200, 85.5866
1471, 235680, 99.4999
1474, 236160, 109.4401
1476, 236640, 135.1175
1478, 237120, 121.3929
1480, 237600, 94.5414
1484, 238080, 64.5901
1487, 238560, 92.5309
1489, 239040, 111.2539
1491, 239520, 80.6515
1495, 240000, 58.4659
1498, 240480, 84.7986
1500, 240960, 108.1282
1502, 241440, 112.279
1504, 241920, 58.3741
1506, 242400, 118.0434
1508, 242880, 127.7186
1510, 243360, 141.9724
1512, 243840, 81.2442
1514, 244320, 126.3074
1516, 244800, 130.8524
1518, 245280, 94.0315
1521, 245760, 62.0914
1523, 246240, 93.7235
1525, 246720, 74.3328
1528, 247200, 83.5086
1530, 247680, 104.3611
1533, 248160, 91.0882
1535, 248640, 106.5938
1537, 249120, 122.4596
1540, 249600, 82.1069
1542, 250080, 93.5878
1544, 250560, 141.536
1546, 251040, 53.8206
1548, 251520, 105.6015
1550, 252000, 90.9594
1553, 252480, 75.6078
1555, 252960, 125.9528
1557, 253440, 80.3512
1559, 253920, 123.6476
1561, 254400, 113.3802
1563, 254880, 98.4922
1565, 255360, 105.1428
1567, 255840, 113.251
1569, 256320, 99.4437
1571, 256800, 107.6862
1573, 257280, 67.1423
1575, 257760, 106.1679
1577, 258240, 103.5969
1579, 258720, 112.7467
1581, 259200, 104.1969
1583, 259680, 111.4672
1585, 260160, 76.9619
1587, 260640, 139.8456
1589, 261120, 104.0773
1591, 261600, 89.5653
1593, 262080, 94.185
1595, 262560, 97.9443
1597, 263040, 94.2508
1599, 263520, 111.8208
1601, 264000, 101.9093
1604, 264480, 86.786
1606, 264960, 115.5214
1608, 265440, 89.2348
1610, 265920, 131.241
1612, 266400, 111.7467
1614, 266880, 124.7404
1616, 267360, 147.0093
1618, 267840, 105.7983
1620, 268320, 113.0643
1622, 268800, 96.8424
1625, 269280, 97.2498
1628, 269760, 86.1146
1630, 270240, 106.3486
1632, 270720, 130.8519
1634, 271200, 96.2264
1636, 271680, 145.7673
1638, 272160, 101.5193
1640, 272640, 84.4327
1642, 273120, 103.5685
1644, 273600, 104.2258
1646, 274080, 103.0689
1648, 274560, 120.3891
1650, 275040, 91.4243
1652, 275520, 113.4556
1654, 276000, 110.8112
1656, 276480, 107.175
1658, 276960, 108.6241
1660, 277440, 92.279
1662, 277920, 97.1014
1664, 278400, 87.2729
1666, 278880, 104.7388
1668, 279360, 78.7334
1670, 279840, 108.0074
1672, 280320, 100.2228
1674, 280800, 112.4947
1676, 281280, 92.4506
1678, 281760, 100.9694
1680, 282240, 132.8702
1682, 282720, 93.2327
1684, 283200, 68.9932
1686, 283680, 80.9973
1688, 284160, 78.9933
1690, 284640, 72.0425
1692, 285120, 68.923
1694, 285600, 74.5391
1696, 286080, 86.8106
1698, 286560, 86.0282
1700, 287040, 78.1159
1702, 287520, 86.5708
1704, 288000, 60.5934
1706, 288480, 74.9761
1708, 288960, 72.7148
1710, 289440, 70.1379
1712, 289920, 100.7789
1714, 290400, 72.6813
1716, 290880, 93.2893
1718, 291360, 89.3134
1720, 291840, 71.5512
1722, 292320, 57.0337
1724, 292800, 71.6432
1726, 293280, 88.2708
1728, 293760, 61.6319
1730, 294240, 77.0688
1732, 294720, 82.2056
1734, 295200, 73.8686
1736, 295680, 76.9938
1738, 296160, 77.6923
1740, 296640, 87.9636
1742, 297120, 78.9827
1744, 297600, 88.9885
1746, 298080, 85.503
1748, 298560, 65.9143
1750, 299040, 62.5687
1752, 299520, 61.9529
1754, 300000, 103.4996
1756, 300480, 93.4768
1758, 300960, 75.9468
1760, 301440, 116.0688
1762, 301920, 115.5024
1764, 302400, 96.2873
1766, 302880, 76.5868
1768, 303360, 90.9214
1770, 303840, 89.7762
1772, 304320, 114.4535
1774, 304800, 99.2586
1776, 305280, 96.6082
1778, 305760, 103.1438
1780, 306240, 120.9925
1782, 306720, 118.5392
1784, 307200, 125.5826
1786, 307680, 88.2837
1789, 308160, 68.0155
1791, 308640, 84.5123
1793, 309120, 100.1839
1795, 309600, 93.2648
1797, 310080, 92.9704
1799, 310560, 120.9173
1801, 311040, 99.8628
1803, 311520, 98.2128
1805, 312000, 115.4513
1808, 312480, 74.6894
1810, 312960, 117.0051
1812, 313440, 80.8986
1814, 313920, 115.034
1816, 314400, 101.1614
1818, 314880, 89.2376
1820, 315360, 74.3904
1822, 315840, 105.4541
1824, 316320, 109.2242
1826, 316800, 88.3972
1828, 317280, 99.7244
1830, 317760, 100.329
1832, 318240, 79.6406
1834, 318720, 72.629
1836, 319200, 124.3461
1838, 319680, 89.7439
1840, 320160, 100.5364
1842, 320640, 91.7358
1844, 321120, 98.883
1846, 321600, 97.6179
1848, 322080, 89.0674
1850, 322560, 67.4461
1852, 323040, 102.0748
1854, 323520, 85.7787
1856, 324000, 106.033
1858, 324480, 79.097
1860, 324960, 58.4745
1862, 325440, 121.8192
1864, 325920, 101.4413
1867, 326400, 56.2153
1870, 326880, 47.3549
1872, 327360, 67.8119
1874, 327840, 84.9773
1877, 328320, 62.9079
1879, 328800, 108.9919
1881, 329280, 89.278
1883, 329760, 113.9023
1885, 330240, 106.4909
1887, 330720, 58.5665
1889, 331200, 111.2907
1891, 331680, 102.0801
1893, 332160, 100.7329
1895, 332640, 91.7825
1897, 333120, 127.0265
1899, 333600, 77.1559
1901, 334080, 61.9054
1903, 334560, 79.9965
1905, 335040, 119.9656
1907, 335520, 78.2338
1909, 336000, 86.3889
1911, 336480, 98.1954
1913, 336960, 70.1987
1915, 337440, 40.1599
1917, 337920, 93.1218
1919, 338400, 99.9854
1921, 338880, 102.9002
1925, 339360, 44.1142
1927, 339840, 91.0344
1929, 340320, 82.3287
1931, 340800, 87.8998
1933, 341280, 91.8251
1935, 341760, 110.3647
1937, 342240, 69.3501
1939, 342720, 58.3299
1941, 343200, 118.6229
1943, 343680, 78.6155
1945, 344160, 96.7919
1948, 344640, 69.7405
1950, 345120, 86.6057
1952, 345600, 99.7372
1954, 346080, 130.6138
1956, 346560, 98.9206
1958, 347040, 91.544
1961, 347520, 86.8635
1963, 348000, 65.0926
1965, 348480, 110.2375
1967, 348960, 117.6288
1971, 349440, 52.8091
1973, 349920, 112.4819
1975, 350400, 92.3413
1978, 350880, 81.2948
1980, 351360, 148.1621
1982, 351840, 127.9464
1984, 352320, 111.4929
1986, 352800, 86.2564
1989, 353280, 39.7773
1991, 353760, 110.0922
1993, 354240, 77.9955
1995, 354720, 102.9886
1997, 355200, 49.6369
2000, 355680, 75.4172
2002, 356160, 108.7583
2004, 356640, 140.9293
2006, 357120, 106.2067
2010, 357600, 82.9151
2013, 358080, 87.0379
2015, 358560, 115.1094
2018, 359040, 36.8445
2020, 359520, 80.0604
2022, 360000, 94.2103
2024, 360480, 99.8238
2026, 360960, 118.1359
2028, 361440, 79.8621
2031, 361920, 75.341
2033, 362400, 96.1126
2035, 362880, 102.4696
2037, 363360, 93.8655
2040, 363840, 49.7223
2042, 364320, 118.843
2044, 364800, 128.0711
2046, 365280, 118.8651
2049, 365760, 60.3011
2051, 366240, 83.9786
2053, 366720, 138.2296
2056, 367200, 110.108
2058, 367680, 65.2054
2060, 368160, 121.0925
2063, 368640, 118.9005
2065, 369120, 47.1365
2067, 369600, 88.324
2070, 370080, 99.5953
2073, 370560, 46.759
2075, 371040, 86.6011
2077, 371520, 82.1095
2080, 372000, 102.3495
2082, 372480, 136.7486
2084, 372960, 124.9617
2086, 373440, 118.7797
2088, 373920, 94.4612
2090, 374400, 83.4566
2092, 374880, 120.4856
2094, 375360, 79.4868
2096, 375840, 99.1644
2098, 376320, 54.8826
2101, 376800, 93.0134
2103, 377280, 97.9241
2105, 377760, 92.3189
2107, 378240, 151.4645
2109, 378720, 76.793
2111, 379200, 78.3929
2113, 379680, 118.2267
2115, 380160, 109.8772
2117, 380640, 110.6202
2119, 381120, 71.4378
2122, 381600, 67.2291
2124, 382080, 94.1616
2126, 382560, 77.7727
2128, 383040, 95.2146
2130, 383520, 106.9008
2133, 384000, 78.1804
2135, 384480, 105.3094
2137, 384960, 74.5269
2139, 385440, 119.6381
2141, 385920, 54.3283
2144, 386400, 71.077
2148, 386880, 72.684
2150, 387360, 92.6966
2153, 387840, 67.0573
2155, 388320, 100.5166
2157, 388800, 90.9038
2159, 389280, 104.1582
2161, 389760, 115.1986
2163, 390240, 100.9865
2165, 390720, 77.2886
2167, 391200, 62.0708
2170, 391680, 88.016
2173, 392160, 69.286
2175, 392640, 129.1604
2178, 393120, 100.567
2180, 393600, 99.7607
2182, 394080, 92.094
2184, 394560, 75.4363
2186, 395040, 131.4423
2188, 395520, 78.5441
2190, 396000, 109.4997
2192, 396480, 113.9714
2195, 396960, 85.1719
2198, 397440, 77.0886
2200, 397920, 84.6675
2202, 398400, 66.1969
2204, 398880, 82.5926
2207, 399360, 57.0361
2209, 399840, 128.3432
2211, 400320, 125.2442
2213, 400800, 136.6441
2215, 401280, 98.6955
2217, 401760, 116.2278
2219, 402240, 141.6138
2222, 402720, 68.9563
2224, 403200, 115.301
2226, 403680, 117.7306
2228, 404160, 126.232
2230, 404640, 92.8287
2232, 405120, 100.7029
2234, 405600, 78.2459
2236, 406080, 77.4325
2238, 406560, 153.2634
2240, 407040, 112.0688
2242, 407520, 111.777
2245, 408000, 74.7033
2249, 408480, 86.0469
2251, 408960, 94.8095
2253, 409440, 107.2737
2255, 409920, 118.375
2257, 410400, 89.6128
2259, 410880, 125.7033
2261, 411360, 77.6101
2263, 411840, 126.5126
2265, 412320, 150.475
2267, 412800, 127.5737
2270, 413280, 101.3014
2273, 413760, 95.0309
2275, 414240, 157.0085
2277, 414720, 86.6896
2280, 415200, 104.6865
2282, 415680, 109.9869
2284, 416160, 83.6908
2288, 416640, 64.2031
2290, 417120, 105.0413
2293, 417600, 57.5061
2295, 418080, 74.5009
2297, 418560, 132.4006
2299, 419040, 81.0544
2301, 419520, 116.2544
2303, 420000, 97.642
2308, 420480, 57.5243
2312, 420960, 83.2688
2314, 421440, 128.281
2316, 421920, 89.8089
2319, 422400, 101.8463
2321, 422880, 139.5829
2324, 423360, 104.0602
2327, 423840, 95.2702
2329, 424320, 138.0823
2331, 424800, 122.3897
2333, 425280, 131.8538
2335, 425760, 69.6139
2337, 426240, 160.5237
2339, 426720, 74.6752
2341, 427200, 116.2521
2343, 427680, 134.6295
2347, 428160, 82.7593
2349, 428640, 118.7607
2351, 429120, 135.2927
2353, 429600, 108.5267
2355, 430080, 105.6024
2358, 430560, 91.2888
2361, 431040, 52.1716
2363, 431520, 107.6358
2365, 432000, 118.4282
2368, 432480, 97.9828
2370, 432960, 115.2708
2373, 433440, 74.211
2376, 433920, 96.3441
2381, 434400, 49.4981
2383, 434880, 147.2268
