episode,timestep,reward, averagate_reward_100
35, 480, 9.2348, 9.2348
73, 960, 9.26, 9.26
105, 1440, 9.555, 9.6089
141, 1920, 9.6338, 9.7468
165, 2400, 10.2112, 10.7853
191, 2880, 10.6269, 11.6312
214, 3360, 11.0496, 12.9011
235, 3840, 11.4173, 13.7684
252, 4320, 11.9773, 15.0346
270, 4800, 12.3401, 15.694
286, 5280, 12.708, 16.8837
304, 5760, 12.9445, 17.1875
317, 6240, 13.4283, 18.4414
330, 6720, 13.8599, 19.6487
340, 7200, 14.318, 20.7653
350, 7680, 14.6969, 21.6198
362, 8160, 15.0574, 22.6392
370, 8640, 15.4511, 23.8508
380, 9120, 15.8822, 25.1182
389, 9600, 16.2512, 26.2894
397, 10080, 16.7762, 28.2661
402, 10560, 17.1151, 29.7291
409, 11040, 17.5968, 31.4755
417, 11520, 18.0564, 32.7274
420, 12000, 18.4757, 34.2549
424, 12480, 18.8051, 35.5334
430, 12960, 19.2673, 37.1117
434, 13440, 19.4423, 37.5631
440, 13920, 19.862, 38.7115
445, 14400, 20.2125, 40.0764
449, 14880, 20.6679, 41.6018
454, 15360, 21.2358, 44.151
460, 15840, 21.5998, 45.4726
466, 16320, 21.8614, 46.1113
471, 16800, 22.3063, 47.6057
475, 17280, 22.6755, 48.8905
481, 17760, 23.1066, 50.3846
485, 18240, 23.332, 51.4197
488, 18720, 23.7624, 53.1325
492, 19200, 24.1794, 54.3966
496, 19680, 24.6441, 56.0621
500, 20160, 24.9159, 56.5774
505, 20640, 25.3056, 57.3352
511, 21120, 25.739, 58.8297
514, 21600, 25.9927, 59.7821
519, 22080, 26.3326, 60.1826
523, 22560, 26.7138, 60.4827
526, 23040, 27.1616, 61.676
530, 23520, 27.4607, 62.6923
534, 24000, 27.829, 64.2272
537, 24480, 28.0999, 64.8788
540, 24960, 28.4499, 66.2371
544, 25440, 28.8978, 67.7053
548, 25920, 29.2117, 68.3797
552, 26400, 29.4669, 67.6384
555, 26880, 29.8284, 68.6357
559, 27360, 30.1762, 69.8894
564, 27840, 30.4611, 70.8804
568, 28320, 30.798, 71.5614
571, 28800, 31.065, 72.3184
575, 29280, 31.4958, 73.392
579, 29760, 31.7379, 73.3766
583, 30240, 32.0437, 74.7629
585, 30720, 32.2619, 75.5723
589, 31200, 32.6164, 75.3502
593, 31680, 33.0148, 76.1072
596, 32160, 33.3415, 76.4803
598, 32640, 33.6241, 77.5858
601, 33120, 33.9765, 78.7167
604, 33600, 34.3612, 80.2747
606, 34080, 34.616, 81.1074
611, 34560, 34.9614, 82.0878
614, 35040, 35.2875, 83.0631
617, 35520, 35.5814, 84.2405
619, 36000, 35.8473, 85.2289
621, 36480, 36.1596, 86.6668
623, 36960, 36.5045, 87.7098
626, 37440, 37.0243, 88.9016
628, 37920, 37.2656, 89.5353
631, 38400, 37.6333, 91.2139
634, 38880, 37.9494, 91.9922
637, 39360, 38.229, 92.6222
640, 39840, 38.5148, 92.8648
642, 40320, 38.8063, 93.6331
644, 40800, 38.9625, 93.7145
646, 41280, 39.214, 94.5625
649, 41760, 39.6035, 95.8805
652, 42240, 39.8827, 97.3779
656, 42720, 40.1455, 96.9353
659, 43200, 40.2958, 96.8648
663, 43680, 40.5552, 97.7642
668, 44160, 40.8562, 97.9865
671, 44640, 40.9662, 97.5018
674, 45120, 41.1908, 97.4365
677, 45600, 41.4973, 98.6806
680, 46080, 41.7184, 99.0513
683, 46560, 42.0104, 100.1166
686, 47040, 42.2787, 100.4721
688, 47520, 42.4881, 100.6336
692, 48000, 42.7056, 100.6132
694, 48480, 42.9353, 101.2083
696, 48960, 43.144, 101.567
699, 49440, 43.3396, 101.1618
701, 49920, 43.614, 101.5355
704, 50400, 43.893, 101.4647
706, 50880, 44.0922, 101.5176
708, 51360, 44.3841, 102.4569
711, 51840, 44.6027, 103.5109
714, 52320, 44.8896, 103.8463
717, 52800, 45.0873, 103.7383
719, 53280, 45.2708, 103.6023
722, 53760, 45.6045, 103.1806
724, 54240, 45.8538, 103.0809
726, 54720, 46.0979, 102.8988
729, 55200, 46.278, 101.8592
731, 55680, 46.5468, 102.791
733, 56160, 46.7795, 103.907
737, 56640, 47.0605, 103.3172
739, 57120, 47.3264, 104.2093
741, 57600, 47.5109, 104.5154
743, 58080, 47.752, 104.62
746, 58560, 47.9233, 104.1853
748, 59040, 48.1393, 104.4876
750, 59520, 48.3572, 105.0561
753, 60000, 48.7187, 106.0287
756, 60480, 48.7217, 104.9821
759, 60960, 48.9268, 105.8046
761, 61440, 49.1271, 106.0913
765, 61920, 49.3735, 107.2685
767, 62400, 49.5956, 107.694
769, 62880, 49.7428, 108.9215
771, 63360, 49.9178, 109.9836
774, 63840, 50.0874, 110.0505
776, 64320, 50.2847, 110.3564
778, 64800, 50.4206, 110.4247
780, 65280, 50.6279, 111.2126
782, 65760, 50.8637, 111.6855
785, 66240, 51.0601, 112.1926
787, 66720, 51.2547, 112.4911
789, 67200, 51.4932, 113.0286
791, 67680, 51.7247, 113.9296
793, 68160, 51.8907, 114.7669
795, 68640, 52.1035, 115.0907
797, 69120, 52.3311, 115.668
799, 69600, 52.5539, 116.9619
803, 70080, 52.7235, 115.0858
805, 70560, 52.9284, 115.795
807, 71040, 53.1539, 116.1234
809, 71520, 53.3541, 116.0479
811, 72000, 53.5373, 117.0626
813, 72480, 53.7274, 117.0495
815, 72960, 53.8368, 117.4281
819, 73440, 54.0842, 117.4522
821, 73920, 54.2515, 117.2734
823, 74400, 54.4755, 117.8116
825, 74880, 54.7451, 118.4077
827, 75360, 54.9669, 118.6579
829, 75840, 55.125, 119.6199
832, 76320, 55.4816, 120.1842
834, 76800, 55.7183, 120.0977
836, 77280, 55.9168, 121.0409
838, 77760, 56.1494, 122.1232
840, 78240, 56.4052, 122.7288
842, 78720, 56.6514, 123.3426
845, 79200, 56.8575, 123.8393
847, 79680, 57.0585, 124.3548
849, 80160, 57.2939, 124.9186
852, 80640, 57.5171, 124.5386
855, 81120, 57.7099, 125.3887
857, 81600, 57.9572, 126.8267
859, 82080, 58.1945, 128.5362
861, 82560, 58.4468, 129.3697
864, 83040, 58.6277, 129.2312
866, 83520, 58.8761, 130.7237
868, 84000, 59.0337, 130.7633
870, 84480, 59.2716, 131.9978
872, 84960, 59.4947, 132.6755
874, 85440, 59.7436, 134.4833
876, 85920, 59.9646, 135.0805
878, 86400, 60.1828, 136.1327
880, 86880, 60.4181, 136.7813
882, 87360, 60.638, 137.0733
884, 87840, 60.8179, 137.9112
886, 88320, 61.0181, 138.4293
888, 88800, 61.2271, 138.9571
890, 89280, 61.4914, 139.7949
892, 89760, 61.7382, 140.4014
894, 90240, 62.0001, 141.351
896, 90720, 62.2615, 142.2786
898, 91200, 62.51, 142.8444
900, 91680, 62.7586, 143.4051
902, 92160, 62.9822, 145.0681
904, 92640, 63.1917, 146.5094
906, 93120, 63.4184, 147.2587
909, 93600, 63.6732, 147.1549
911, 94080, 63.9323, 148.2356
913, 94560, 64.1373, 148.7693
916, 95040, 64.2203, 148.2804
918, 95520, 64.4188, 149.7602
920, 96000, 64.6507, 150.4241
922, 96480, 64.7508, 150.1062
924, 96960, 64.9198, 149.6631
926, 97440, 65.0713, 149.651
929, 97920, 65.297, 149.6221
931, 98400, 65.4754, 149.5108
933, 98880, 65.6791, 149.5535
935, 99360, 65.7992, 149.0383
937, 99840, 65.9268, 148.7267
939, 100320, 66.0917, 148.2721
941, 100800, 66.2879, 148.3821
943, 101280, 66.5067, 148.4769
