episode,timestep,reward
4517, 383520, 1653.678
4519, 384000, 1947.0238
4521, 384480, 1579.979
4523, 384960, 1642.9544
4525, 385440, 925.3946
4527, 385920, 1547.0765
4529, 386400, 1786.8215
4531, 386880, 1840.7921
4533, 387360, 1572.2913
4535, 387840, 1468.6207
4537, 388320, 1631.6248
4540, 388800, 1042.0249
4542, 389280, 846.764
4545, 389760, 1268.1004
4549, 390240, 919.6472
4551, 390720, 1418.9125
4554, 391200, 1294.977
4556, 391680, 1076.057
4558, 392160, 1507.7728
4560, 392640, 906.4925
4562, 393120, 1749.2594
4564, 393600, 1162.094
4566, 394080, 1572.2268
4569, 394560, 1240.1661
4571, 395040, 1576.8175
4574, 395520, 1104.8065
4577, 396000, 794.644
4579, 396480, 1625.1386
4581, 396960, 1523.0848
4583, 397440, 1275.6064
4586, 397920, 1265.4202
4588, 398400, 1633.1289
4590, 398880, 1793.1337
4592, 399360, 1725.1139
4594, 399840, 1806.6913
