episode,timestep,reward,cumulative_reward,done
1,1,0.1866020820601956,0.1866020820601956,False
1,2,0.18657738150586314,0.37317946356605874,False
1,3,0.186541773369287,0.5597212369353457,False
1,4,0.18647432861581464,0.7461955655511603,False
1,5,0.18635051399915645,0.9325460795503168,False
1,6,0.18614998697951898,1.1186960665298358,False
1,7,0.18584937135304527,1.3045454378828811,False
1,8,0.18541931922956514,1.4899647571124464,False
1,9,0.18483332436386307,1.6747980814763095,False
1,10,0.1840607536846226,1.858858835160932,False
1,11,0.1830789653537131,2.041937800514645,False
1,12,0.18185487931922192,2.223792679833867,False
1,13,0.1803629715815981,2.404155651415465,False
1,14,0.17857195483789304,2.582727606253358,False
1,15,0.17644214119822055,2.7591697474515784,False
1,16,0.1739284825116046,2.933098229963183,False
1,17,0.17098038704386156,3.1040786170070445,False
1,18,0.16756645475973267,3.2716450717667773,False
1,19,0.163654081468998,3.4352991532357753,False
1,20,-10.0,-6.564700846764225,False
1,21,-10.0,-16.564700846764225,False
1,22,-10.0,-26.564700846764225,False
1,23,-10.0,-36.564700846764225,False
1,24,-10.0,-46.564700846764225,False
1,25,-10.0,-56.564700846764225,False
1,26,-10.0,-66.56470084676423,True
2,27,0.18668936611521136,0.18668936611521136,False
2,28,0.18732226215966205,0.37401162827487344,False
2,29,0.18930435292643763,0.5633159812013111,False
2,30,0.19357281794349737,0.7568887991448084,False
2,31,0.19913062995293485,0.9560194290977433,False
2,32,0.20527171318211718,1.1612911422798604,False
2,33,0.21067878622984598,1.3719699285097064,False
2,34,0.2140260382611697,1.585995966770876,False
2,35,0.21404218973235342,1.8000381565032295,False
2,36,0.20989196844647182,2.0099301249497015,False
2,37,0.2012954321265341,2.2112255570762356,False
2,38,0.1874244648424284,2.398650021918664,False
2,39,0.18711955081851794,2.585769572737182,False
2,40,0.18651284205527782,2.77228241479246,False
2,41,0.1855034017593583,2.9577858165518185,False
2,42,0.18397101096551322,3.1417568275173315,False
2,43,0.18177312964156384,3.3235299571588954,False
2,44,-10.0,-6.676470042841105,False
