episode,timestep,reward,cumulative_reward,done
1,1,0.030041251253986382,0.030041251253986382,False
1,2,0.030036710454384122,0.0600779617083705,False
1,3,0.030029231187084417,0.09010719289545492,False
1,4,0.03001661046819192,0.12012380336364684,False
1,5,0.029995659904564247,0.15011946326821107,False
1,6,0.029964457408824575,0.18008392067703566,False
1,7,0.029919060461954965,0.21000298113899063,False
1,8,0.02985696580208246,0.2398599469410731,False
1,9,0.029773596368493117,0.26963354330956624,False
1,10,0.029658600908298402,0.29929214421786465,False
1,11,0.029496502283243572,0.32878864650110823,False
1,12,0.02927181980330018,0.3580604663044084,False
1,13,0.02897366044970814,0.3870341267541165,False
1,14,0.028597943321919214,0.41563207007603575,False
1,15,0.028147446002248742,0.4437795160782845,False
1,16,0.027629648081146825,0.4714091641594313,False
1,17,-10.0,-9.52859083584057,False
1,18,-10.0,-19.528590835840568,False
1,19,-10.0,-29.528590835840568,False
1,20,-10.0,-39.52859083584057,False
1,21,-10.0,-49.52859083584057,False
1,22,-10.0,-59.52859083584057,False
1,23,-10.0,-69.52859083584056,False
1,24,-10.0,-79.52859083584056,False
1,25,-10.0,-89.52859083584056,False
1,26,-10.0,-99.52859083584056,False
1,27,-10.0,-109.52859083584056,False
1,28,-10.0,-119.52859083584056,False
1,29,-10.0,-129.52859083584056,False
1,30,-10.0,-139.52859083584056,False
1,31,-10.0,-149.52859083584056,False
1,32,-10.0,-159.52859083584056,False
1,33,-10.0,-169.52859083584056,False
1,34,-10.0,-179.52859083584056,False
1,35,-10.0,-189.52859083584056,False
1,36,-10.0,-199.52859083584056,False
1,37,-10.0,-209.52859083584056,False
1,38,-10.0,-219.52859083584056,True
2,39,0.03005933809718131,0.03005933809718131,False
2,40,0.030256168980165934,0.060315507077347244,False
2,41,0.03060422121693577,0.09091972829428302,False
2,42,0.030089878409743538,0.12100960670402655,False
2,43,0.030092257544219816,0.15110186424824637,False
2,44,0.030057490916488905,0.18115935516473528,False
2,45,0.029954742223140252,0.21111409738787554,False
2,46,0.029748387553515672,0.2408624849413912,False
2,47,0.029405592785252954,0.2702680777266442,False
2,48,0.028900347149009957,0.29916842487565415,False
2,49,0.02821618375201575,0.3273846086276699,True
3,50,0.030040365772308186,0.030040365772308186,False
3,51,0.030038623838066502,0.06007898961037469,False
3,52,0.03049495426415131,0.090573943874526,False
3,53,0.03242463849217286,0.12299858236669886,False
3,54,0.03886360688458732,0.16186218925128618,False
3,55,0.05208261377191282,0.213944803023199,False
3,56,0.07251559483170843,0.2864603978549074,False
3,57,0.10071858761051003,0.3871789854654174,False
