episode,timestep,reward,cumulative_reward,done
1,1,0.030042214989993325,0.030042214989993325,False
1,2,0.030039817676311236,0.06008203266630456,False
1,3,0.03003080000958932,0.09011283267589387,False
1,4,0.030007240955730548,0.12012007363162441,False
1,5,0.02995949848019878,0.15007957211182318,False
1,6,0.02987420298538802,0.1799537750972112,False
1,7,0.029732341002328716,0.2096861160995399,False
1,8,0.02951433107449122,0.23920044717403113,False
1,9,0.029200453314547986,0.2684009004885791,False
1,10,0.02876983158665395,0.2971707320752331,False
1,11,0.028200830026137907,0.32537156210137097,False
1,12,0.027471810350688373,0.3528433724520593,False
1,13,0.026563653362598465,0.3794070258146578,True
2,14,0.03040767323519164,0.03040767323519164,False
2,15,0.033066159293279426,0.06347383252847107,False
2,16,0.03754712863935429,0.10102096116782536,False
2,17,0.04449721924319954,0.1455181804110249,False
2,18,0.0532959180796421,0.198814098490667,False
2,19,0.06302554317552109,0.2618396416661881,False
2,20,0.0711836485138564,0.3330232901800445,False
2,21,0.07295147639628974,0.40597476657633425,False
2,22,0.06489860805510363,0.47087337463143786,False
2,23,0.0442567214292453,0.5151300960606832,False
2,24,0.03086976286850673,0.5459998589291899,False
2,25,0.03086141926275965,0.5768612781919495,False
2,26,0.03072096124395334,0.6075822394359028,False
2,27,0.030396962939195412,0.6379792023750982,False
2,28,0.0298378257721172,0.6678170281472154,True
3,29,0.030448095946492285,0.030448095946492285,False
3,30,0.03379144780485895,0.06423954375135124,False
3,31,0.041901691129986485,0.10614123488133773,False
3,32,0.05530968762500521,0.16145092250634294,False
3,33,0.071840647925444,0.23329157043178694,False
3,34,0.08677986350395962,0.32007143393574655,False
3,35,0.09602334144250087,0.4160947753782474,False
3,36,0.09629075570052656,0.5123855310787739,False
3,37,0.0845231806787686,0.5969087117575426,False
3,38,0.05793264055980753,0.6548413523173501,False
3,39,0.030693895035993443,0.6855352473533435,False
3,40,0.030581100585998857,0.7161163479393423,False
3,41,0.030318841029357103,0.7464351889686994,False
3,42,0.029873148247419306,0.7763083372161187,True
4,43,0.030040998456454693,0.030040998456454693,False
4,44,0.03003520855306751,0.0600762070095222,False
4,45,0.030024561693559132,0.09010076870308134,False
4,46,0.030085630158945758,0.1201863988620271,False
4,47,0.038255559077868956,0.15844195793989607,False
4,48,0.053864723178141546,0.21230668111803763,False
4,49,0.0768809276833872,0.2891876088014248,False
4,50,0.10767172527266497,0.3968593340740898,False
4,51,0.14730153643209226,0.544160870506182,False
4,52,-10.0,-9.455839129493818,True
5,53,0.030490841804971063,0.030490841804971063,False
5,54,0.03467603377160877,0.06516687557657984,False
5,55,0.047861324830204,0.11302820040678384,False
5,56,0.0750283335191443,0.18805653392592814,False
5,57,0.11907194520280691,0.30712847912873503,False
5,58,0.18134459226017743,0.4884730713889125,False
5,59,0.26221793663609605,0.7506910080250085,False
5,60,0.3647994191490405,1.1154904271740491,False
5,61,-10.0,-8.884509572825952,True
6,62,0.03004230525645147,0.03004230525645147,False
6,63,0.03004077463171681,0.06008307988816828,False
6,64,0.030030510739465374,0.09011359062763366,False
6,65,0.0299987218388103,0.12011231246644397,False
6,66,0.02992671354395891,0.15003902601040287,False
6,67,0.029788672795327948,0.17982769880573082,False
6,68,0.029553116709444178,0.209380815515175,False
6,69,0.02917953725261564,0.23856035276779064,False
6,70,0.028618617869363278,0.2671789706371539,True
7,71,0.030046571388468637,0.030046571388468637,False
7,72,0.03005295704449267,0.060099528432961305,False
7,73,0.030047470126829165,0.09014699855979047,False
7,74,0.03001058542686995,0.12015758398666042,False
7,75,0.029921285266794495,0.15007886925345493,False
7,76,0.02974957892268409,0.17982844817613902,False
7,77,0.02945360122168244,0.20928204939782147,False
7,78,0.028987877891389815,0.2382699272892113,False
7,79,0.028309424583964144,0.26657935187317544,True
8,80,0.030078512842447603,0.030078512842447603,False
8,81,0.030509877684226933,0.060588390526674536,False
8,82,0.03232936558642022,0.09291775611309475,False
8,83,0.03597099549091314,0.1288887516040079,False
8,84,0.039494644051529956,0.16838339565553784,False
8,85,0.041508041565069716,0.20989143722060755,False
8,86,0.04261145222990869,0.25250288945051624,False
8,87,0.044476761225731395,0.29697965067624765,False
8,88,0.05146852977829808,0.34844818045454573,False
8,89,0.06789593184950479,0.41634411230405055,False
8,90,0.09632193824822573,0.5126660505522763,False
8,91,0.13893110743291442,0.6515971579851907,False
8,92,-10.0,-9.34840284201481,True
9,93,0.030048788332154415,0.030048788332154415,False
9,94,0.03004404604747357,0.060092834379627987,False
9,95,0.030040791696321383,0.09013362607594937,False
9,96,0.03002834332472751,0.12016196940067687,False
9,97,0.029993822525789752,0.15015579192646664,False
9,98,0.029919005358087586,0.18007479728455422,False
9,99,0.02978690275271002,0.20986170003726423,False
9,100,0.02957843200272662,0.23944013203999084,False
9,101,0.029269593659181428,0.2687097256991723,False
9,102,0.02883201384618207,0.29754173954535434,False
9,103,0.02823478151569578,0.32577652106105015,False
9,104,0.027449209170155184,0.35322573023120535,True
10,105,0.030902509078009233,0.030902509078009233,False
10,106,0.03859360605906196,0.06949611513707118,False
10,107,0.06082834859552956,0.13032446373260076,False
10,108,0.10430671761542265,0.2346311813480234,False
10,109,0.17527686585404648,0.40990804720206986,False
10,110,0.2788795863383827,0.6887876335404526,True
11,111,0.03083139490052848,0.03083139490052848,False
11,112,0.03782562531727618,0.06865702021780466,False
11,113,0.05783498285555036,0.126492003073355,False
11,114,0.09727046148603798,0.22376246455939297,False
11,115,0.16181180393672034,0.3855742684961133,False
11,116,0.2549085509056016,0.6404828194017149,False
11,117,0.3759741420101951,1.0164569614119099,True
12,118,0.03097207663221917,0.03097207663221917,False
12,119,0.03890879033011552,0.06988086696233468,False
12,120,0.059674468265313675,0.12955533522764837,False
12,121,0.0972355691447463,0.22679090437239469,False
12,122,0.15432540865260708,0.38111631302500176,False
12,123,0.2318128930132563,0.6129292060382581,False
12,124,0.33150589160440386,0.9444350976426619,False
12,125,0.4584628317944546,1.4028979294371164,True
13,126,0.03104874522240003,0.03104874522240003,False
13,127,0.03978743439436412,0.07083617961676415,False
13,128,0.062485640813122134,0.13332182042988627,False
13,129,0.10251765028379262,0.2358394707136789,False
13,130,0.16228284242898502,0.3981223131426639,False
13,131,0.24404938728296774,0.6421717004256317,False
13,132,0.3489841826111576,0.9911558830367893,True
14,133,0.030755348363028553,0.030755348363028553,False
14,134,0.03719536235565486,0.06795071071868342,False
14,135,0.05653150810276449,0.12448221882144792,False
14,136,0.09346715397857877,0.21794937280002669,False
14,137,0.15082973905628266,0.36877911185630935,False
14,138,0.22858686891621421,0.5973659807725236,False
14,139,0.32442869705364685,0.9217946778261704,True
15,140,0.03075705770271893,0.03075705770271893,False
15,141,0.037295638875883115,0.06805269657860205,False
15,142,0.05546975860764947,0.12352245518625152,False
15,143,0.08695026398857462,0.21047271917482613,False
15,144,0.13374685649637985,0.344219575671206,False
15,145,0.19566113113097122,0.5398807068021771,True
16,146,0.030889300190278003,0.030889300190278003,False
16,147,0.03842202896187195,0.06931132915214995,False
16,148,0.05983257716356252,0.1291439063157125,False
16,149,0.10108515595440652,0.23022906227011902,False
16,150,0.16593595835018898,0.396165020620308,False
16,151,0.2538025758690735,0.6499675964893815,True
17,152,0.030544602086270304,0.030544602086270304,False
17,153,0.034891612989768915,0.06543621507603922,False
17,154,0.047121748821759,0.11255796389779822,False
17,155,0.0725505119269393,0.18510847582473752,False
17,156,0.11580624779697946,0.300914723621717,False
17,157,0.17802912582962152,0.4789438494513385,True
18,158,0.030608341016344475,0.030608341016344475,False
18,159,0.035771397406328204,0.06637973842267268,False
18,160,0.05110743247508857,0.11748717089776126,False
18,161,0.08283546327248653,0.2003226341702478,False
18,162,0.1358286742315162,0.336151308401764,False
18,163,0.21186462929631858,0.5480159376980825,True
19,164,0.03108609516314314,0.03108609516314314,False
19,165,0.04034390438376226,0.0714299995469054,False
19,166,0.06598107638876091,0.13741107593566632,False
19,167,0.11302279811006889,0.2504338740457352,False
19,168,0.1848970973049787,0.43533097135071386,False
19,169,0.28145270465717886,0.7167836760078927,True
20,170,0.030836032978770814,0.030836032978770814,False
20,171,0.03793646323482324,0.06877249621359405,False
20,172,0.05863009070393717,0.1274025869175312,False
20,173,0.09828742589519218,0.22569001281272338,False
20,174,0.16291868509605942,0.38860869790878283,False
20,175,0.2581295527758309,0.6467382506846138,True
21,176,0.031153823229890503,0.031153823229890503,False
21,177,0.04124405617225289,0.07239787940214339,False
21,178,0.0713641128191245,0.1437619922212679,False
21,179,0.12966619311495609,0.273428185336224,False
21,180,0.22494177638252974,0.4983699617187537,True
22,181,0.030973342958528025,0.030973342958528025,False
22,182,0.03899776850783641,0.06997111146636444,False
22,183,0.060491648825801186,0.13046276029216564,False
22,184,0.10001039014179101,0.23047315043395666,False
22,185,0.16057038338349816,0.3910435338174548,False
22,186,0.2429557455187847,0.6339992793362396,True
23,187,0.030808028908838252,0.030808028908838252,False
23,188,0.03755724773256148,0.06836527664139973,False
23,189,0.05655108432861346,0.12491636097001318,False
23,190,0.0946531077030904,0.2195694686731036,False
23,191,0.15773427138879437,0.37730374006189793,False
23,192,0.2521936286312932,0.6294973686931911,True
24,193,0.030950941076835492,0.030950941076835492,False
24,194,0.03896333295772359,0.06991427403455908,False
24,195,0.06116765010727879,0.13108192414183786,False
24,196,0.10155204733217679,0.23263397147401466,False
24,197,0.16316320741195672,0.3957971788859714,False
24,198,0.24619850998576848,0.6419956888717399,True
25,199,0.031150756757553664,0.031150756757553664,False
25,200,0.040964105864406485,0.07211486262196015,False
25,201,0.06862585795276725,0.14074072057472742,False
25,202,0.12053627785576757,0.261276998430495,False
25,203,0.2002856816549784,0.4615626800854734,True
26,204,0.03093562510160248,0.03093562510160248,False
26,205,0.03891674090751037,0.06985236600911285,False
26,206,0.06200924976642856,0.1318616157755414,False
26,207,0.10733685669835585,0.23919847247389725,False
