episode,timestep,reward,cumulative_reward,done
1,1,0.030043032009451836,0.030043032009451836,False
1,2,0.030043052135511845,0.06008608414496368,False
1,3,0.03003868187359138,0.09012476601855506,False
1,4,0.03002802968946136,0.12015279570801642,False
1,5,0.03001702775452891,0.15016982346254532,False
1,6,0.04180400617595019,0.19197382963849552,False
1,7,0.0728366660924463,0.26481049573094184,False
1,8,0.12477490452780203,0.3895854002587439,False
1,9,0.20087181949525595,0.5904572197539999,False
1,10,0.3043462066009282,0.894803426354928,False
1,11,0.4381788703958441,1.332982296750772,True
2,12,0.030331626901321438,0.030331626901321438,False
2,13,0.03319080137702758,0.06352242827834902,False
2,14,0.042472579324018225,0.10599500760236724,False
2,15,0.06234851614686493,0.16834352374923217,False
2,16,0.09668056616788197,0.2650240899171141,False
2,17,0.14649487674325257,0.4115189666603667,False
2,18,0.21454583276608732,0.626064799426454,False
2,19,0.29922776166534737,0.9252925610918014,False
2,20,0.3971650234701716,1.322457584561973,False
2,21,0.5068758581714878,1.8293334427334609,True
3,22,0.030040717867121397,0.030040717867121397,False
3,23,0.030034916042145244,0.06007563390926664,False
3,24,0.030025290851903145,0.09010092476116978,False
3,25,0.03001295846127662,0.1201138832224464,False
3,26,0.030005983228513926,0.15011986645096032,False
3,27,0.048030139952991754,0.19815000640395208,False
3,28,0.0804219788532823,0.27857198525723437,True
4,29,0.030092036804783496,0.030092036804783496,False
4,30,0.03018592636653144,0.06027796317131494,False
4,31,0.03006285685600344,0.09034082002731839,False
4,32,0.03006288422794366,0.12040370425526205,False
4,33,0.030038892491759086,0.15044259674702112,False
4,34,0.02996775392571402,0.18041035067273514,False
4,35,0.029817366703886152,0.2102277173766213,False
4,36,0.029549110957819813,0.2397768283344411,False
4,37,0.029119372512813074,0.2688962008472542,True
5,38,0.03004554695167736,0.03004554695167736,False
5,39,0.03004502512891287,0.06009057208059023,False
5,40,0.03001731138357378,0.09010788346416401,False
5,41,0.029925238676690172,0.12003312214085418,False
5,42,0.029721246157750774,0.14975436829860495,False
5,43,0.02934942417140471,0.17910379247000965,False
5,44,0.028750273221990186,0.20785406569199985,True
6,45,0.030043830098464307,0.030043830098464307,False
6,46,0.030044201457871678,0.060088031556335984,False
6,47,0.030031708751038527,0.09011974030737452,False
6,48,0.029981384206403023,0.12010112451377754,False
6,49,0.02985982535494417,0.14996094986872172,False
6,50,0.029633764368318605,0.17959471423704032,False
6,51,0.029269028230175003,0.2088637424672153,False
6,52,0.02873153863886745,0.23759528110608277,True
7,53,0.03004180382289883,0.03004180382289883,False
7,54,0.030036505956928774,0.0600783097798276,False
7,55,0.030021250830554992,0.0900995606103826,False
7,56,0.029990439031184923,0.12008999964156752,False
7,57,0.02993706500917458,0.15002706465074211,False
7,58,0.029851884859746873,0.179878949510489,False
7,59,0.029725288584750015,0.209604238095239,False
7,60,0.029550417825365192,0.2391546559206042,False
7,61,0.029325554739774336,0.2684802106603785,False
7,62,0.029059817916580733,0.29754002857695927,False
7,63,0.028772928523751674,0.32631295710071095,False
7,64,0.028491306183193923,0.35480426328390485,True
8,65,0.030500221863541024,0.030500221863541024,False
8,66,0.03506997212644801,0.06557019398998903,False
8,67,0.0501916377354265,0.11576183172541554,False
8,68,0.0790237492493378,0.19478558097475335,False
8,69,0.12336370030383331,0.31814928127858666,False
8,70,0.1840454969345559,0.5021947782131426,False
8,71,0.2606741949157009,0.7628689731288435,False
8,72,0.35034828127980683,1.1132172544086503,False
8,73,0.4486136842963704,1.5618309387050207,False
8,74,0.5541237079351181,2.1159546466401387,False
8,75,0.6607481841839914,2.77670283082413,False
8,76,-10.0,-7.22329716917587,False
8,77,-10.0,-17.223297169175872,False
8,78,-10.0,-27.223297169175872,False
8,79,-10.0,-37.22329716917587,False
8,80,-10.0,-47.22329716917587,False
8,81,-10.0,-57.22329716917587,True
9,82,0.030040342687258335,0.030040342687258335,False
9,83,0.03003130362592889,0.060071646313187226,False
9,84,0.030010978447104455,0.09008262476029168,False
9,85,0.029975334018519578,0.12005795877881126,False
9,86,0.029920794280400873,0.14997875305921213,False
9,87,0.029842174346896472,0.1798209274061086,False
9,88,0.029730279010726352,0.20955120641683497,False
9,89,0.029575337986768424,0.2391265444036034,False
9,90,0.029373663954590474,0.2685002083581939,True
10,91,0.030041830318682624,0.030041830318682624,False
10,92,0.030038147180488545,0.06007997749917117,False
10,93,0.03002844043438662,0.09010841793355778,False
10,94,0.030007678890202276,0.12011609682376007,False
10,95,0.02996507457082915,0.1500811713945892,False
10,96,0.029880215362657996,0.1799613867572472,False
10,97,0.029721040905823507,0.20968242766307071,False
10,98,0.029447648843441133,0.23913007650651186,False
10,99,0.02901314095829909,0.26814321746481096,False
10,100,0.028365035077511147,0.2965082525423221,True
11,101,0.03004234689477227,0.03004234689477227,False
11,102,0.030079754802956146,0.060122101697728414,False
11,103,0.03090503870043226,0.09102714039816068,False
11,104,0.03398557207801314,0.12501271247617382,False
11,105,0.04241070640665463,0.16742341888282847,False
11,106,0.06250405023933321,0.22992746912216167,False
11,107,0.1024977511554796,0.33242522027764126,True
12,108,0.03004182887617479,0.03004182887617479,False
12,109,0.03003633551120061,0.0600781643873754,False
12,110,0.030016846127978437,0.09009501051535383,False
12,111,0.029964475826902412,0.12005948634225624,False
12,112,0.02984722052924731,0.14990670687150356,True
13,113,0.030040775429846636,0.030040775429846636,False
13,114,0.030033586425451127,0.06007436185529776,False
13,115,0.030015329983482313,0.09008969183878007,False
13,116,0.029976651972978805,0.12006634381175887,False
13,117,0.02990249264352077,0.14996883645527964,True
14,118,0.030041126012312985,0.030041126012312985,False
14,119,0.03003603637187229,0.06007716238418527,False
14,120,0.030024233914321925,0.09010139629850719,False
14,121,0.02999601621636139,0.12009741251486858,False
14,122,0.029932758997120248,0.15003017151198883,True
15,123,0.030041135289387857,0.030041135289387857,False
15,124,0.03003811831315536,0.060079253602543216,False
15,125,0.030027926685165515,0.09010718028770873,False
15,126,0.029997084593191836,0.12010426488090056,False
15,127,0.029923783249518412,0.15002804813041898,True
16,128,0.030040475507608463,0.030040475507608463,False
16,129,0.030033289014669933,0.060073764522278396,False
16,130,0.030013844202085985,0.09008760872436439,False
16,131,0.02996589872606233,0.12005350745042671,False
16,132,0.02986019685012231,0.149913704300549,True
17,133,0.030260872986912567,0.030260872986912567,False
17,134,0.03185153143648049,0.06211240442339306,False
17,135,0.03448344178774526,0.09659584621113831,False
17,136,0.03910083439716059,0.1356966806082989,False
17,137,0.05080047535590579,0.18649715596420469,True
18,138,0.030832930034228125,0.030832930034228125,False
18,139,0.03744466470091108,0.06827759473513921,False
18,140,0.053879147092738125,0.12215674182787734,False
18,141,0.08299175398771902,0.20514849581559635,False
18,142,0.1305124090219815,0.3356609048375778,True
19,143,0.030745904229437793,0.030745904229437793,False
19,144,0.03710816473826284,0.06785406896770063,False
19,145,0.05554404058578906,0.12339810955348969,False
19,146,0.09241114666743451,0.2158092562209242,False
19,147,0.15122045043082574,0.36702970665174994,True
20,148,0.030760609414604873,0.030760609414604873,False
20,149,0.03747747027005311,0.06823807968465798,False
20,150,0.05878996822865693,0.1270280479133149,False
20,151,0.10413050475652699,0.2311585526698419,False
20,152,0.18396231870935623,0.4151208713791981,True
21,153,0.030760199148847735,0.030760199148847735,False
21,154,0.037425842478186894,0.06818604162703462,False
21,155,0.05774217620485592,0.12592821783189054,False
21,156,0.09974264288920831,0.22567086072109885,False
21,157,0.17444719303185066,0.4001180537529495,False
21,158,0.29332853115137464,0.6934465849043241,True
22,159,0.030915072242820783,0.030915072242820783,False
22,160,0.038926369527140584,0.06984144176996136,False
22,161,0.06280902848676155,0.1326504702567229,False
22,162,0.11292833774882474,0.24557880800554766,False
22,163,0.20074608094709617,0.44632488895264383,True
23,164,0.031022145841865655,0.031022145841865655,False
23,165,0.04011581386425895,0.0711379597061246,False
23,166,0.06726707837529126,0.13840503808141585,False
23,167,0.12204813941027308,0.26045317749168895,False
23,168,0.21431464867733482,0.4747678261690238,False
23,169,0.3513145001761239,0.8260823263451478,True
24,170,0.030917126785736732,0.030917126785736732,False
24,171,0.03900750513241127,0.069924631918148,False
24,172,0.0628052293283467,0.13272986124649472,False
24,173,0.11054695128661342,0.24327681253310812,False
24,174,0.1903882475913806,0.4336650601244887,False
