episode,timestep,reward,cumulative_reward,done
1,1,0.030172273383942565,0.030172273383942565,False
1,2,0.031361213192825824,0.06153348657676839,False
1,3,0.035015583038866566,0.09654906961563495,False
1,4,0.042994482472665956,0.1395435520883009,False
1,5,0.056658565297373564,0.19620211738567447,False
1,6,0.07744685524600062,0.2736489726316751,False
1,7,0.1070201960284299,0.380669168660105,False
1,8,0.14560192874321343,0.5262710974033185,False
1,9,0.1919710415768141,0.7182421389801326,False
1,10,0.24456818938683905,0.9628103283669716,False
1,11,0.29826838343056944,1.261078711797541,False
1,12,0.3467369437279449,1.6078156555254859,False
1,13,0.3886335704904788,1.9964492260159648,False
1,14,0.4213072761774983,2.417756502193463,True
2,15,0.03004842910142481,0.03004842910142481,False
2,16,0.030062223489613574,0.060110652591038385,False
2,17,0.030074637914858322,0.09018529050589671,False
2,18,0.030067791760634784,0.1202530822665315,False
2,19,0.030014842343415532,0.15026792460994703,False
2,20,0.02988304518551742,0.18015096979546447,False
2,21,0.02962908224696727,0.20978005204243175,False
2,22,0.029196731287860087,0.23897678333029182,True
3,23,0.030041532867839057,0.030041532867839057,False
3,24,0.03003643285710553,0.06007796572494459,False
3,25,0.030018347637467704,0.09009631336241229,False
3,26,0.029968561667224138,0.12006487502963643,False
3,27,0.02985513180852548,0.14992000683816192,False
3,28,0.029630932612840125,0.17955093945100203,False
3,29,0.029241047922778728,0.20879198737378077,False
3,30,0.028635104767963337,0.2374270921417441,True
4,31,0.030344756598787492,0.030344756598787492,False
4,32,0.0330447248018622,0.06338948140064969,False
4,33,0.04095009608254166,0.10433957748319135,False
4,34,0.06015154648404042,0.16449112396723176,False
4,35,0.09613765105236227,0.26062877501959403,False
4,36,0.15217526372833684,0.41280403874793087,False
4,37,0.22933062162813303,0.6421346603760639,False
4,38,0.32741614898172394,0.9695508093577878,False
4,39,-10.0,-9.030449190642212,True
5,40,0.030038307620988424,0.030038307620988424,False
5,41,0.030024635605321773,0.0600629432263102,False
5,42,0.029989779408321,0.0900527226346312,False
5,43,0.02990923990738697,0.11996196254201816,False
5,44,0.02974927787391955,0.1497112404159377,False
5,45,0.029467812461559512,0.17917905287749722,False
5,46,0.029015520417575165,0.20819457329507238,False
5,47,0.028340371796129613,0.236534945091202,True
6,48,0.030042950363670516,0.030042950363670516,False
6,49,0.030042988114019984,0.060085938477690504,False
6,50,0.030036180501857343,0.09012211897954785,False
6,51,0.030010250916873624,0.12013236989642147,False
6,52,0.029949670355194958,0.15008204025161642,False
6,53,0.02983301921909668,0.1799150594707131,False
6,54,0.029625706888418785,0.20954076635913188,False
6,55,0.02927991047492985,0.23882067683406172,False
6,56,0.028738521697645004,0.26755919853170673,True
